text	label
“@user: 'Yan siyasa na tururuwar komawa APC http://t.co/HihCQlrbZp” Mun KuLLe QoFar ai 🔒	neutral
@user Wai sai yanzu kasani dama 😢	neutral
@user Ansamo maganin cutar kenan 😅	neutral
@user Yawwwa gamu kusa mune ay Hausawan. Muna nufin dogon mutum kenan 😎	neutral
@user @user @user Ko wane abu ma in ya samu mutum a kasar Nigeria buhari ne.... 😂	neutral
@user Sunyi kamancecciniya ta wasu bangaren,haka Kuma sun bambamta ta wasu bangaren,misali kince shi Buhari tsohon sojane,yayin da shi Kuma Biden tsohon https://t.co/bgXX83FZug wannan bambamchine🙏🙏🙏🙏	neutral
@user Ba na Maza ne 😂🤣	neutral
@user My fabrics business comes first. Ake taimaka min da retweet oga🙏🏽	neutral
@user Wani aikin Sai Kano😅	neutral
@user Na haqura da karatun, zan nema mata inyi aure.. That's it 😢	neutral
@user Nayi tambaya but shiru nayi miki uzuri 🙄🙄🙄	neutral
@user Da karfi da yaji za’a mayar da yara tsofaffi 😂🤣😂	neutral
@user Kinfara crushing din messi ne kuma 😂	neutral
@user Abun mamaki har yanzun a 2021 akwai masu sauraran jawabin Buhari. 🤣	neutral
@user yakamata jikin Mahmud yafadamasa kafin yasamu sumayya🤨	neutral
@user @user Ka Ji Yanda Ta Fito Dabam A #Hausance. 😂😂😂 https://t.co/ybXY4vnr6S	neutral
@user @user @user @user A tapa musu👏	neutral
@user Haha 😂 shi ya boye kansa kenan	neutral
@user Mahi yawan wa enda suka shiga kungiyar, zasu iya kashewa matan kudi wallahi. Kawai andai shigana. ✍	neutral
@user Tab aikuwdai jihohin da ake bi wanan bashi yakamata kubiya. 😃	neutral
@user Ba abun da za mu ce🙊🙊	neutral
@user Kifi musulmin nama.. Ba a yanka ka ba a mushen ka. 😀	neutral
@user Kambu come Nigeria and see. Mu Ustaxai mune muke da 3 dozen.😭😂. Sauran kuwa basu iya kirgawa ba.	neutral
@user @user shi al'amarin dunia ba haka yake ba, siyasar nan ita ce rigar ka da muka san ka da ita, kar kayi ampani da ita wurin cin mutuncin wanda suka pi ka sanin me suke yi🙏	neutral
@user Karota d sumame wajan d ake boye magunguna km tab 😂	neutral
@user Zazzagawa acigaba da wanke hannu 😂😂😂😂	neutral
@user Za'ai musu pcm dai😂😂 waima ana dole mida v kamuwa mukai v a qyalemu mana ayiwa wanda suka kamu kawai😄	neutral
@user 😁😁😁 a ina ya same shi?	neutral
@user Wannan Hasashe nane🤫To Keenan Rikadawa shine uban Sumayya @user Allah kasa yafi uban laila kudi🤣kuma laila da mahamud @user yan uwane. ba aure tsakaninsu🙄🤣🤣 one❤labarina.	neutral
@user Bbc kuma sauku dauko mana hoton bulalar Indonesia😅	neutral
@user Na daji biliyan 50 sukuma na gida guda nawane? 🤔	neutral
@user Yimana huduba da larabchi wllh 😭😭😭😭😭😭😭😭😭	neutral
@user Duwawu zai sha ruwa🤣😁😂🙄🎊	neutral
@user 🤔 abin alajabi be karewa a kasata Nigeria	neutral
@user Nifa wurin babar taka ta gold ce ya tashi kaina 😂😂 I just like that guy 🤣🔥 @user	neutral
@user Ranar wanka..... baa sanyi sosai 😎	neutral
@user Kada dai kabari tama kiss 💋	neutral
@user Dama 1b ta fadi na tsinta🙄🤔	neutral
@user Dauri yafi cin tara kenan?😂😂	neutral
@user 🤓😅🤓😅 hmmm kowa da abinda ya dame shi 👌☺	neutral
@user @user TAYI BINDIGA KAWAE 😂😂😂😂😂😂😂😂😂😂	neutral
@user Pro kai bakaso axubama numbers kasamu kudi?? 🤣🤣	neutral
@user Wannan labarin damuke kallo Company Ammasco lubricant ne suka dauki nauyin kawomana 😂😂😂😂😂😂😂😂😂	neutral
@user @user @user @user @user anmafa San zuciyarsu suka rubuta 👌Adadin masu kallon izzarso sun nunka masu kallon gidan badamasi faqat	neutral
@user @user Qila ko shi bai yarda da tsaron wajen ba🤔🤔	neutral
@user 🤣🤣🤣 Wai daman, tun wuri ba,a shiga ba??	neutral
@user @user Dakudawa kukayi imani buhari bashida cin hanci da rashawa 😏🤨😡	neutral
@user Wandoki ya yage a gwuiwa😂😂😂😂	neutral
@user 🙄🤔Akwai buƙatar a ƙara mani haske anan fah🧐	neutral
@user Dariya in Arabic be like ahhh,, Sadau🤭	neutral
@user Amma wnn yaji komi da komi ko 😂😂😂 ??	neutral
@user Baa sauko da cuta ba sanda aka fara saukad da magani 😂😂😂	neutral
@user Dole a hada kumfa 🤣🤣	neutral
@user Larabawa ma sun fara scope kenan 😂😂	neutral
@user Yayi dai dai Farfesa. ⚖️	neutral
@user @user Ay da na xaci beyonce ce😂😂😂💔	neutral
@user Munkadu mutuka da wannan labari 😢	neutral
@user To Wai Ko Jan miyar da Baba buhari yake fada, nufin shi da bread za a dangwala?🤔	neutral
@user Sai dai kash duk cikinsu babu Malam Garba ko kuna Alh Audu 😒😔	neutral
@user @user Ton muma haka 😗	neutral
@user Meye Kuma champions league??? Ko @user na Nufin Gasar zakaru???🤔😂	neutral
@user 🤣🤣🤣 gaskiya guy dinnan🤣	neutral
@user Kice Masa ya dauke hannunsa daga kunkumin ta😒	neutral
@user Zamfara 💭💭sabo da sanyi kankara ke fadowa	neutral
@user Me hana giwa bacci @user 😁😁😁	neutral
@user Da So Samu Ne Ache So Samu Ne Bayana Na Kaikayi Ina Neman Mai Sosamin Ne😉	neutral
@user Wannan gashin fah👀	neutral
@user Tun ina goyon bayan ASUU har yanzu na daina 🙄 Let's follow each other manah ❤️	neutral
@user Ni dai na jiya ma sai hakura nai da kalla yasin sbd kunya sai canza tasha mukai. Mai gd yana ta fada yana sai y dauke reciever dn ma🙁 an daina kallon satellite	neutral
@user Shi presdo yana dan 'over acting' shiyasa, amma dashi zan zaba akan Mahmud. Mahmud yacika kwafsawa. Amma shima ba laifinshi bane, laifin waccan sarkin nacin ne 😂	neutral
@user Toh ai ba muga alamu ba tunda har yanzu muna dokawa🙏	neutral
@user Nabi cetowa da gudu b takalmin 🏃‍♂️	neutral
@user @user Ni da jama'ar da sukayi comment akan wannan series din AMMASCO LUBRICANT ne suka dauki nauyin sa🤣🤣🤣	neutral
@user #MeetChallenge muke so a saka mana 💯💯🙏🙏🙏	neutral
@user Gsky wan nan karon da karfi aka sako Oga👺 saura gidan kuma 😂	neutral
@user BBC Hausa wannan ai da mata ake! Wato duk jiji da kanki da nuna isa da Alfahrin ke kyakyawa ce irinku Hudu 🤣🤣🤣 Namiji daya zai Aure 🙄🥴🤷 🏃🏃🏃	neutral
@user Mafarin mulkin mallaka. 😂	neutral
@user Shin kodama akwai masu corona a sokoto kenn🤔	neutral
@user Shine kuma zai koma qirga kudi 😋😋	neutral
@user @user @user Meyasa Baka bata kaya masu kyau sai rariya takesawa😂sumayya tafiya sa kaya🤨	neutral
@user Karo da karo se Ronaldo da Messi, Hazard bazai iyaba😂	neutral
@user Obama duka ta cizge 🤣🤣🤣	neutral
@user Haka akayi kenen😎	neutral
@user Nigeria kasar mu ta gado🤦‍♂️😂💔	neutral
@user Zasuyi Meeting Dasu @user Da @user Neh 🤔	neutral
@user Daga 80 shine har zamuje 200. Chai!!!!😓	neutral
@user @user 🏃🤯🤣🤣🤣 Sani Ka Gawurta	neutral
@user Wannan idan ya yi wuta dubu uku a kasuwar barci kaduna😁😁🙄🤣🤣	neutral
@user @user @user @user @user Please kuseyan mana jirginnan mudaina zuga muna hawa napep don zuwa events... Capacity mana Alhazawa😂	neutral
@user Hmm wllh kinada babban waya ma Dan nikam bantaba ganin irin shiba sai ahanunki 🤳	neutral
@user @user Hmm tofa kudin har yanzu Basu isheka ba kenan🤣🤣🤣	neutral
@user Oh🤔 mu ma xauna kd muna ganin Ayatu	neutral
@user Cewa me?🤔🤔 kudai kanawa ehn maida sarkin ku dan siyasa, sarkin zazzau na nan da kumaharin shi	neutral
@user YDG Matasa manyan Gobe ai babu kamar rungumar sana'O'i kamar Noma da kiwo da gine gine da sauran su shine zai taimaka masu 😎😎😎😎😎	neutral
@user Toh ai gwamnati da wa'inda ke cikin ta ke saida yar wajan😏	neutral
@user Duniya kaji da yawa 🤔	neutral
@user nayi mafarkin wai kinbani #2,000,000. yanzunnan..😓	neutral
@user Dashi ake cin nama😂	neutral
@user na gaiyatar Ku #KarKiMantaDaniInCinemas 👇 https://t.co/g6ZAP2PQDn	neutral
@user @user Mukam 😘ne kawai	neutral
@user Yace masa mai ...?😏😏🤔	neutral
@user Anyi ba aiba saura sati nawa ya tafi.🤣	neutral
@user Wane Daren ne jemage bai gani ba?😏	neutral
@user Dama ga wadatar su😂😂😂😂	neutral
@user Amman Ke Kike Jin Tausayin Kanki Koh? 😂	neutral
@user Zamu bawa duniya mamaki kuma zamuci Barcelona daren yau ina fatan duniya ta shaida 😎	neutral
@user yayi kadan hukuncin 👌	neutral
@user Ita kuma turanci yaushe ne ranan ta? 😂	neutral
@user Lallai zai kawo masa nasara, sabida ko lokochin da buhari na campaign dinsa yaze, sabida na lura Nigeria 🇳🇬 tabada karfinta a amurka a kominda sukeyi	neutral
@user Tab babu zuwa shakatawa kenan wasu, musamman jihar da take gefen hannun hagu😆😆	neutral
@user Hehehehe ba yawon Sallah ba Dinki ba takalmi ba Goron Sallah. Yaseen ba kashe kudi sallan Nan 😁😁😁😁😁😁😁🤸🤸	neutral
@user Kai jama'a 🤦🏻‍♂️ sirrin Fir'auna fa🌝🌚	neutral
@user @user Babban club ba 💯🔥	neutral
@user To Wai, An hana Twitter a Nigeria, Amman @user @user @user Dame suke Amfani ko suma Suna Using VPN Ne 🙄🙄	neutral
@user @user Wai shi kunya yakeji ayy gwara ka bude fuskar babaa😂😂 https://t.co/zGaaa8tQ4h	neutral
@user Banda hudun da Valencia ta danna mana🤔🤔🤔	neutral
@user Ranar talabijin ko ranar shirye-shiryen da akeyi a digajen talabijin?🤷	neutral
@user Soja sa wuta a biya ka🔥	neutral
@user @user 1947 lkcn muna samari😅	neutral
@user Kwarai kuwa yanzuma ai sun wuce darururwa 🥴🥴🥴😭😭😭😭😭	neutral
@user A siyar a raba mana kudin 🥴	neutral
@user A tambaye shi dai😂	neutral
@user 😀😀Sunan wani mai gadi wai shi Taska 🤣🤣	neutral
@user @user Why nt! #laila, Sumayya🙈	neutral
@user Muna nan har bayan rai❤️❤️❤️	neutral
@user Mutane kaman sun tara sani da Allah?In shaa Allah bazaiyi tasiri ba🙏	neutral
@user Yo wai shi ta Kasan kasa yazo?🤔	neutral
@user Wannan canji da presdor yagani a lokachi daya canjawan wane gwamnati ne, na Ganduje ko Buhari 😂😅	neutral
@user A'a.. Zaiyi wuya gsky😁	neutral
@user Kai ka San su 😱	neutral
@user To a Gidan nasu ma anyi masu duka😳😞😨😭😭😭 ace sunje gidan wani kuma me zai hana da baza ayi masu duka Kuma ba💪👊👊⚽⚽🏃	neutral
@user Sallah freestyle (Small from the lyrics) Naji ban miki kayan sallah ba Naji ban miki ramadan basket ba but that doesn’t mean bazaki ban soyayyen nama, kilishi da parpesun ganda... Feel the vibes and retweet let the ladies be aware on time pls🙏🏾🙏🏾 https://t.co/Tsjbt68dfk	neutral
@user Lallai yau akwai 🙁🙁🙁	neutral
@user Tabdi! Lallai akwai matsala. Kunga dai Indiancin matannan ya Kare yau 😂😂😂	neutral
@user Su xaku tambaya ai 😡	neutral
@user Acigaba dae da bincike watakila harda gogan naka ma.😂😂	neutral
@user Lbr abba na kawo wuta ne kawai 😂	neutral
@user 😂😂😂Dawisu ae wannan government din kabi liman ne ko kachanza masallaci 😂😂	neutral
@user Sai yanzu aka tonosu aka musu autopsy😏	neutral
@user Idan munyi mgn meyasa ba’a reply 😾	neutral
@user Covid-19 cutar masu ce😂	neutral
@user You have three lucid options: 1 ko Kaye azumin gobe 2 koh Kaye sittin 60 3 ko Kuma kafada da larabci 😂	neutral
@user Yana taba gadon ba tare da hand gloves ba. 😟	neutral
@user Hhhhhh🤸‍♀️🤸‍♀️🤸‍♀️ mudai yan kallone	neutral
@user Kasuwa akai maki tilas amma ba'a saki tilas kisaya 👌👌	neutral
@user 😂😂😂 me tuwon sati	neutral
@user Locacin da inec tace atiku yaci✌ Sai atiku	neutral
@user Daji ba gari ba ikon Allah 😉	neutral
@user Wannan ai kunyata Baba Buhari ne🙄	neutral
@user Ina talakawan anan 😂😂 https://t.co/zeubvPOZT0	neutral
@user To a ina za a dauresu? Naga shima Baban gashinan babu Mask a fuskarsa 😑	neutral
@user Tokunji Boko Haram ana tambayarku🚶	neutral
@user Amma gaya maku akayi koh 🤣🤣🤣	neutral
@user 😎 muna kusa yau ma tun kafin a haifi uwar mai sabulu ake yin wanka	neutral
@user Saura a Hana a katsina ma😂😂	neutral
@user Ashe tsohon sanata ya fara abun @user 😁😂😁	neutral
@user @user @user @user kunga abinda matanku sukeyi🤣🤣🤣🤣	neutral
@user @user @user @user Mutumin yagudu fa 🙈 @user	neutral
@user Kamar a Nigeria 🇳🇬	neutral
@user Irinsu neh muka rasa, dazasu kawar mana da irinku😏😏	neutral
@user 🤣🤣😂 aiki ya iske ma'iya fa	neutral
@user 🤣😂🤣 munadashi a Yauri	neutral
@user Ranke Dade...😀😀 ana ta Rarraba fa ke baki fara ba... Hahaha i just remind u.. But pls in zaki fara ki tuna da ni ki fara ta kaina..🙏🙏 0128060446 GT Bank Ismail Yahaya.	neutral
@user @user Tattabarar taki ta tashi😎😎😎	neutral
@user mutanen mu sunce sanyi ne😂😂	neutral
@user Wa zai zo muje chad siyan rago bana nima zanyi layya😂	neutral
@user Madam me ke bki tsoro 😉	neutral
@user @user Eh amma wai akwai wani Bayerabe da ya aje kuwa?🤔	neutral
@user Aci Nama a Hankali Dan kada ciki ya burkuce idan ciki ya burkuce dadi ya koma Illa😂😂😂 @user zaki sha zaryar ganin chairman	neutral
@user Harara a duhu 😏	neutral
@user Stay at Restaurant sadau abinci kyauta 😇	neutral
@user @user @user @user @user @user @user @user @user MATASAN AREWA MUGWARA🙏🙏🙏🙅 https://t.co/EA5qtIp9E6	neutral
@user @user @user @user @user @user @user @user @user Amin kanin ba kama suna 😂 😂 😂	neutral
@user Anuna muna mugani 😎 #northernerproject	neutral
@user Tsalle Daya Mukai Muka Fad'a Komar @user Amma Sai Munyi Shekara Takwas Bamu Hitoba🥺	neutral
@user Me ronaldo yakeyi agurin kuma shida yakamata agansa filin wasa🤗🤗🤗🤗	neutral
@user nafa ganki piska kawai nayi.😂	neutral
@user Yanzu kafara gani idai siyasace😂	neutral
@user talaka sai yashe jar Miya 😂😂😂😂😂	neutral
@user Kaima kace kanadashi ko za'a barka fita😆😃😀😄	neutral
@user Kamar irin wanda yabamu bah🤔	neutral
@user @user 😂🤣😂 Wallahi ku Jokers ne	neutral
@user Lallai Kam abun akwai rikitarwa amma Sir ai kafi kowa sani.mudae yan kallan ne kawai. 😊😊😊	neutral
@user Kalala da kalalatu😂	neutral
@user BBC kamarya ban ganebaa🤔🤔	neutral
@user @user Actress kazo kana kuka ana mata video kuna nan kuna yarda😂😂😂 sannu ku fa 🤡 😂	neutral
@user MATI A ZAZZAU Ae a zaria yakamata a fara nuna wa 😂😂😂😂 Tunda Ae Namu ne 💃🏻💃🏻💃🏻💃🏻	neutral
@user Kudin Masu gidan Rana 🤣🤣	neutral
@user To munji Ke Yar jigawa Che Amma wanne gari Baki fada mana bah 🤔	neutral
@user bukatar maje hajji sallah ce🕋🕋🕋	neutral
@user Anya vh tattakin nn xamu koma yiba 😂🤣	neutral
@user Wagga batu haka yake💯	neutral
@user Tau bamudai mutuwa sai lokacin mu yayi 🙄	neutral
@user Ikon Allah, shiyasa ashe hura mai kanumfari take bada hadin kai wajan shanta😂	neutral
@user 😅 Ai a lahira ake gudun fa falaki	neutral
@user Kaikayi abincin jaki😉 https://t.co/xq5fhqhmfi	neutral
@user Ko yaushe talakwa zasu Yi hankali oho?🙄	neutral
@user A FADA MANA INDA YAKE SAIMUN KWATO SHI😆	neutral
@user Bittil ko kuma Bushiya 😂	neutral
@user Dama munsan sai an sayar da filin nan... Saura maqabartar dake gefe😏	neutral
@user @user kaga jamhuriya Ko. 🤣	neutral
@user Pls BBC idan Bakuda Labarin dazaku Bamu, ku Sako muna Labari akan Yadda Ta Qare Tsakanin Dan Bazawara(Mohd Buhari) akan yadda za ayi masa Allurar Rigakafin corona😀😀🤣🤣	neutral
@user Ta Dan shiga Canada kenan🤸🤸🤸	neutral
@user @user Aje awanke hannu asaka takunkumi 🎭 😁	neutral
@user Kudan daga mana kafa man......yayi yawa ai ...ina laifin 27hrs...😏	neutral
@user @user A garin Hadejia 😃	neutral
@user Tho abama kowa bindigan mana 😕	neutral
@user Indai ALLAH yayi ka dan Nigeria za kaga abun mamaki!!! 🤔🤔🤔	neutral
@user 😂😂😂lallai harkas ta samu	neutral
@user Kwarama ta yadda sbda maza mu ynxu kanmu yawaye anshamu daya baxa'ayi na biyu ba 🤣	neutral
@user Ina nancy pilocy take taxo ta raba fadan😂😂😂🏃🏃	neutral
@user @user Hahahaha karki zama Kangana mana kema... 😂😂😂	neutral
@user Kuma dai 😲 Ba'a rabu da Bukar ba kuma an haifi habu	neutral
@user Shin wai tallafin baya taba karewa ne? Saboda tun yana 87 aketa cece kuce, ya koma 145, shima wai tallafi ake biya mai yanzu kuma 167-170 ha’ann 😡	neutral
@user Daman Yar langeria ce??🤔😂	neutral
@user So nan baayin Covid19 kenan? Cz banga kowa da face mask ba😷	neutral
@user 😒😒Meyasa baku bamu Labari Akan ASUU ne?	neutral
@user Duk abunda yafaru ma kece sila 😥	neutral
@user Alhmdllh Za muga masu tsoron allura 😂	neutral
@user @user Mun dade muna jin wannan tatsuniyar 😔	neutral
@user Meya kawo zancen wasan barcelona kuma 😒😒	neutral
@user A kan kamo mutum kawai sai a baka N360m 🤔	neutral
@user @user Abinda yafi dacewa shine kawai a Fito dasu Suyi abinda ya dace dan kuwa Abin yaxama 😂😂😂....	neutral
@user Mallam Ali nuhu koh Kai neh chiroki ya hadu da Kai ka shige mota ga gudu 🏃😂😂@user	neutral
@user Kai wlh munda aikinyi ,,🙉	neutral
@user Za mu ce ta yadda mu je mu... 😬	neutral
@user Hhhhh wannan ainalasheta buƙatar majehaji?🤔🤔🤔🤔🤔 Sallah 😌😌😌😌😌😌	neutral
@user Wannan ruwan shine Kasai😛😛	neutral
@user Toh dama kuna tsammanin sun shiga ne don suji yunwa? Kuma hakan take 😂	neutral
@user Kaduna harajin 1k Kogi harajin biredi Mu kanawa sai abinda muka gani 😳	neutral
@user Wai ta 'doke' 😂😂	neutral
@user Daman ai ba ta ita yake. 🤨	neutral
@user A Da kenan banda yanzu @user @user 😄😋	neutral
@user Tunda yanada corona virus ya killace kansa ☹️	neutral
@user Ni ina yiwana😜😜	neutral
@user @user Ah bazata wuce arba'in daya ba 41 gsky🍰	neutral
@user Gaskiya sarki @user komu bamu da tacewa😀	neutral
@user Karen gida na ma ya sani 😂🤣	neutral
@user yo! Subhanah Ahe bazai zo dawo ba😂😂	neutral
@user Da alaman su Jagaban an fara tsoro! 🤔	neutral
@user Sukuma wa'innan daka ina 🙄	neutral
@user @user Haba BBCHAUSA sai kace bakuda labarin bugawa🤷🏽‍♂️	neutral
@user Daya buɗe mata wutar ba'a samu wani ya buɗe mata ruwa ba? 🤔🤔	neutral
@user Toh shine me .wani darene jemage baigani ba .🙄🙄🙄	neutral
@user Mati ya kamata ace yanzu yana kano, ya dade a zazzau. I watched it👍	neutral
@user Wani zai zai tambaya why not Nigerian? Wannan shine dalili😅 https://t.co/SBCBQttZuy	neutral
@user Tana jin hausa kawai. 😏	neutral
@user Xanxo kodan naganka😀😀😀	neutral
@user To pa Su Rahama anatinanikenan to am ma tinaninmekikeyi🤔??	neutral
@user India sak ,anya kuwa ke ba cinji akaiba a asibiti wajan karbar haihuwarki😄	neutral
@user Toooh, wata qullalliya ce akeson qullawa tsakaninmu da yan sanda koh🤔	neutral
@user Omole abin yazo😂😂😂😂	neutral
@user PU 021, presidential villa, Abuja Presidential election result APC: 84 PDP: 78 Ku fada masu yaci wannan rumfar👆👆👆	neutral
@user Su samu Sheik Dahiru Bauchi Mana Ai Idan Da Gaske Sukeyi Basai Sunzo Nanba😂	neutral
@user @user Anayi muna shan lipton, in an biyo ta kanmu mu aje kofin musa gudu☕	neutral
@user @user Lmao😂😂😂... Wayyo cikina😂😂😂	neutral
@user Insukayi waec din Ina zasuje yadda mukeji haka sukaji Mana mu da muke exam dinfa 🤨🤨🤨	neutral
@user Tana ga mai qiba RIS me keta hazo🎶	neutral
@user @user Wannan hoton dai😃	neutral
@user 1Kura kenan gatsoro ga ban tsoro 2Kura kinci Na mutane Anzamna lafiya 3Kura Anci Naki Angaza Barci 😫👀 4Kura keci da gashi 😾😾😾😳😳😳	neutral
@user AMANA Da BARAWO a kan layi daya🤔	neutral
@user Ae yanxu bussiness ya kankaama subarmu muci gaba da kasuwancinmu kawai😎	neutral
@user Babu abinda zai sauya; da zuwan sa da rashin zuwan sa dukka daya ne, abinda yakamata yayi yasani ba sai antuna mishi ba. Duk abibnda yake faruwa ai yasani!.😏	neutral
@user Ni anyi min kuma ba’a bani ba 😡	neutral
@user Mun gani a jarida ai 🙄	neutral
@user @user 😲😲 da gaske? yaushe?? a kusa da gidan zoo ne da zama	neutral
"@user BBC HAUSA KINAN! DA YAKE #MugunLabari a BIRTANIYA YA FITO AI KAGA A KANON LABARIN BA SUNAN KASA👇 AMMA DA ACE A NIGERIA CUTAR TA BARKE KANON LABARIN ZAI KASANCE KAMAR HAKA👉"""""""""""""""""""""""""""""""" A NIGERIA AN SAMU BULLAR """"""""""""""""""""""""""""""""MUGUWAR"""""""""""""""""""""""""""""""" SABON NAUIN CUTAR KORONA MAI KISA FARAR DAYA"""""""""""""""""""""""""""""""""	neutral
@user @user Pls asa shi ko acikin yan yinin shabiyar..😂😂😂	neutral
@user @user @user Aminya Inji matar wai wasa takeyi 😂😂	neutral
@user Toooh 🙄! Wata sabuwa inji yan caca	neutral
@user Babban yadda zakayi yaki da shutan Maleria shine.. Ka tabbata cewa ka kwanta cikin gidan tsoro. .🚶🚶🚶	neutral
@user Nigeria qasar mu ta gado😂	neutral
"@user Which """"""""""""""""""""""""""""""""B""""""""""""""""""""""""""""""""? Bar or Bay?... 😂😂😂 Ko kina raba kafa ne 🤓"	neutral
@user Duk inda aka cema mutum biyu Na neman abu ai dole kaga kwalama,kamar siyasa CE😁	neutral
@user @user Ni kafa kawai nkso in wanke😂🤣	neutral
@user @user sunyi ingausa a nan 😄	neutral
@user Labarin auta dan sarkin noma da namun jeji😀😀	neutral
@user To pha😳😳 Wata miyar sai a makwabta	neutral
@user Abun akwai daure kai fa wani lokaci😂	neutral
@user @user Nifa nayi shuru😂..	neutral
@user ..Ana daf da azo wajen 🏃🏃🏃🏃	neutral
@user Kai ya kulle 😂	neutral
@user Don meye amfanin wannan labarin..? 😂	neutral
@user Inkuka tambayemu mukuma mu tambayi waye😂😂	neutral
@user Ashe kema ta mu ce😃😃😃💯💯💯💯	neutral
@user Na qarya kona gaskiya 🤣🤣	neutral
@user Ke sanya kare bin kyanwa🏃🏃🏃🏃	neutral
@user ko a kwalar rigar mu.😋😋	neutral
@user Ai ba wanda ya isa ya haka alfarma.... cox koh aljanna sai anma mutun alfarma xai shiga danko aikin mutun baxai sa ya shiga aljanna bah Ehe 😕😕😕	neutral
@user Toh Itah Kumah Gwamnati Sae Tache Me ❓	neutral
@user 🤣duniya ma dai ta san ba kaji ne suka jefa ma kuri'a ba	neutral
@user mallam AMINU Wai shin Yaushe zaku chigaba da haska mana Shirin Labarina ne?🤔	neutral
@user @user @user Sarki Hapi Iftar from Funtua 😍🥰🤩😍🥰😍	neutral
@user Wae a hakan, Anya kuwa buhari kana yawo kana ganin halinda al'umarka keh ciki kow..??? 💔💔	neutral
@user Wani bangare kamarya 🤔🤔 wana bangare kenan???	neutral
@user Toh ya kuka iya da samarin kakarmu🤦🏿‍♂️🤦🏿‍♂️🤦🏿‍♂️🤦🏿‍♂️	neutral
@user @user @user shin ganduje bacci ne yakeyi ko lazumi😆	neutral
@user @user Yajii kin mallam akan dukan dayasha yau a airport😂😂😂	neutral
@user A'a yakamata na acemata haka 👌	neutral
@user 🤣😂🤣wani wasan kwaikwayo sai najeriya.	neutral
@user Ki tuna dai akwai ranar tanbaya ,😀sai ki ta Nadi dalilen ki .	neutral
@user Bbc babu labarai da dumi duminsu kenan 😉	neutral
@user Miye kuma hahaha? 😕	neutral
@user Wai me iyayen ke faďi ma dangi idan aka tambaya inda 'ya'yan da suka kulle suke? 🤔	neutral
@user Mu munanan 😁...aci gaba da gashi #NextLevelAsurred 🙌	neutral
@user ya za ayi mu tabbatar da hakan to🙏🙏🙏	neutral
@user Mai girma Gwamna @user Don Allah idan kaso kace an daina karatu gaba ɗaya a jihar Kaduna...👌	neutral
@user Lallai cakwalkwalin cakwakiya knan 😂	neutral
@user ne: Yanzu yadda kuka shaku da @user, 'alal misali ya zakayi idan Mustapha ya lace zaben samun zuciyanta. Shin zakayi congratulating nasa? @user: ba woni alal misali, ni zanci zaben: 💓😍 https://t.co/H6EPQaaFP0	neutral
@user Tab fatiti wallah karki bari wani yamin kwace cinema bani🤣🤣😂	neutral
@user @user Nade da mai 🥴🥴	neutral
@user Dama yaza ai su shiga tunda ba tare kuka Fara ba😂😂😂	neutral
@user @user Waike komai kina saidawa 🤔	neutral
@user Fus’am bata laipi, ko ta kashe dan masu gidaa.😁	neutral
@user To mu zaa bayar fansa ke Nan ko kaka😒🤔😏😡	neutral
@user Shekara dubu arba'in har da uku fa kuka ce😲?	neutral
@user Bincike ake kuma bayan an kammala xa'a bude 😎	neutral
@user Toh shi din menene???🙄🙄	neutral
@user Eyya sorry dan atiku shine mijin dazata aura shiyasa 😢	neutral
@user Rahama safari- Rariya😂	neutral
@user Ranar lahira akwwi hisabi wallai😎	neutral
@user Ba, a hidding cibi😎	neutral
@user Zeji ajikin sa😹	neutral
@user asakoshi zan biya kudin 😎	neutral
@user @user Zantsaya inga yadda za taska ze tattara yan kayansa ya kama gabansa 😁	neutral
@user @user Oga Burna ya sallame shi 😭😭	neutral
@user Kenan akwai wata 2020 anan gaba? 😅	neutral
@user Wayyo 🤔idan baniya fah 😂🤣	neutral
@user 😂 Wai Hausa film 🎞! Dadai ace suna yin film din da basira ne toh 😂 Amma kafin next scene ya shiga viewers sun san abinda zai faru ba 🤣. Wannan ai wasan yara ne! Kuma waye ce Rahama Sadau? 🤔	neutral
@user Yana nufin Ya balam-balam in zuciya tahh 😂😂😂	neutral
@user Ai!? To suwayehhh?😨😨	neutral
@user @user @user Bama zasuyi Aureba A tunanina saboda takan iya yuyuwa Mahamud dan uwan lailane Don baisan ubanaiba may be ubansu daya da Laila 👨‍💼🙄😂🤣🤣	neutral
@user Se yau kika gani kenan😂🤣	neutral
@user Mutumin nan pa ya dage wai sai KOSAI YA HAIFI ALKAKI 😂😂	neutral
@user ayi mana irin na second picture din Dan Allah 😂😂😂😂😂😂 https://t.co/tnDqPn6qrz	neutral
@user Dan gwale daya ake ashiga mulkin buhari amma sae ayi 1000 ba'a pita vh😭	neutral
@user Aikin Banda😂😂😂 wani kakar shi zai kaimawa ma	neutral
@user To labarai yakare ne bbc 🤔🧐	neutral
@user Daman “yan Abuja suma na yunwa?, naji ance ragowar abinchin villa ake raba musu!😂	neutral
@user 🤕🤕Nice fa a gaba amma sbd masifa sai da yazo ya wuce ni ashe tsautsayine yake jansa😂😂😅😅	neutral
@user Ai tuni zanga_zangar endsars ta wuce yanzu kuma ya koma wata munufa🤔	neutral
@user Kuje ku duba VAR zaku gani ai🤷‍♂️🤷‍♂️🤷‍♂️	neutral
@user @user Wannan maganar yabo ce ko kuma Akasin hakan? 🤭🤭🤭	neutral
