text	label
@user Arakomeye cyane cyane! Rwf 200,000 niyo macye ashoboka , ariko iyo uribonye uhita ubona ko atari igihendo!	neutral
@user @user @user Wunvengo kbsa natwe ubu byaducanze pe 😂😂😂😂	neutral
@user Wararira amazi gusa ubwo😎	neutral
@user Ndayibuka cyane. Najyaga nyirebera muri telephone y'amatouche nari mfite kera muri za 2012	neutral
Rema wakoranye indirimbo na The Ben yibarutse nyuma yo gutandukana na Eddy Kenzo agashaka undi mugabo. #isangonamuzika https://t.co/vfXGb2Rz6y	neutral
@user ubu naringerageje kureba amafaranga arikuri momo biraguma gutyo bigasoza bambwiyengo invalid mmi https://t.co/cpPdN0X5jW	neutral
@user @user @user Muri cave epfo iyoooo	neutral
Kigali isigaye ishyushye kuburyo iyo wisize amavuta ashonga 😨 #rwot #kigali #kigalitoday #thursdaymorning #RwOT #GirlTalkZA	neutral
@user Ubwegure bwandikirwa Inteko Rusange igafata icyemezo. Iyi baruwa ndayikemanga ubuziranenge!	neutral
@user especially Musanze Branch, murebe uko mwakongera aba tellers Kuko babiri ntibahagije ugereranyije n'umubare wabo bakira. Murakoze	neutral
Nyuma y’imikino ya @user , dore Plot sasa 👇👇👇 Duhurire kwa @user @user 🔥🔥🔥 https://t.co/yM6hMO2czl	neutral
Nkuraritse kuza kumva #ikinamico yitwa amavuta y`isahu ntanoza imisaya sa 22h35 kuri @user ntucikwe nibande turikumwe @user @user @user @user @user @user @user @user	neutral
@user Sha sinabijya imbizi keretse uko yakoreshejwe but simbyizeye kuko ibyobyose uvuze njye kubwanjye mbona bitarenza 10M bibaye bikabije	neutral
Ese @user @user koko nibyo? Uyu munsi wo kubeshya aba ari day off ya reality? https://t.co/Ut77442t08	neutral
@user Nyamara @user amaze gusobanura umumaro wabyo. Na @user yabikomojeho, n'abandi bagabo n'abagore barabishimangira. Nibahuguka barabikwibutsa	neutral
@user @user @user Hahahhhhh buriya ari busy reka dutegereze	neutral
@user Harya batwara anaghe bruh ngo nanjye nshyireho	neutral
@user Itangazo ry'inama y'abaminisitiri rijyanye n'amabwiriza mashya yo kwirinda Covid-19 twaritegereje amaso yaheze mu kirere @user @user @user	neutral
@user Erega kunywa si icyaha ahubwo nusinda uzumve ko wakoze icyaha	neutral
@user @user @user @user @user Amakuru ndi kumva ngo ko hazinjira abipimishije COVID-19 gusa raaa!!! Dukeneye umucyo kuri iyi ngingo pe @user @user	neutral
@user @user @user @user @user @user @user @user @user Okay, ibyo mbikubye hafi rimwe n'igice. Mwakira abatanga amaraso buri munsi cg hari iminsi yihariye? (Ku batuye muri Kigali)	neutral
@user Uraho neza Dr Icyo uvuga kirumvikna pe, ariko nakwifuza ko ubimpuriza no kurwanya ikwirakwira rya kovidi. Murakoze	neutral
Dore wamukoboyi w'umusitari ugezweho mu #RwandanMusic @user Dore ibyo abayiriwemo hhhhhhhh mpise nseka ariko mujyeho murebe #defender yiwe na #BullDogg IKINYAFU worldwide @user x @user https://t.co/lL91QdBBu9	neutral
@user @user @user @user @user @user @user Kubera ibyangombwa nyine 😂burya nabahungu nicara bategeranije amaguru ni ukubera ibyangombwa	neutral
Ikirunga cya #Nyiragongo cyaba kigiye kongera kuruka se bahu? @user @user https://t.co/fZyiFrODqe	neutral
Harya reka nkubaze @user Murizi ndirimbo zasohotse uyu mwaka ko ntumvamo iya Bruce melody mbwira niyihe... #INANA ,#NDARURA , #JOJO , #NO , #JOLI , #KUCYARO Mbabarira umbwire njye byanshanze🤭🤭🤭	neutral
Kagire inkuru nazo c zirabyazwa? tubwire uko babyaza ingurube https://t.co/RzxuZJBPaI	neutral
URI MU RUHANDE by Victor2,ese niki wakora kugira ngo utunganire Imana? Fungura iyo Link uzambwira 👉👉👉👉https://t.co/4tV2YNYfxk	neutral
Breaking News: Nuno Espirito Santo yamaze kwirukanwa na Tottenham Hotspurs nyuma yo gutsindwa na Man U. https://t.co/qCq4XiJpPr https://t.co/JJ4dZd6ofM	neutral
#UCL Uyu munsi gahunda ni KURI CANAL+ SPORT ! MAN U 🔥😆 Byose mbitaye hanze! 😂😂😂 @user @user @user https://t.co/SReZh5Pf7h	neutral
@user @user Abasore banjye barashaka kunganya niyo gahunda. Kuba Mozambique itari iwayo yari amahirwe ku Mavubi	neutral
"Ese uramutse utsindiye million 100, inshuti yawe igahita isimbukira mukirere iti"""" yeeeeee😛🤣 Tubaye abakireeee, Ubwo wayisubiza ngo iki?"	neutral
@user Ese gahunda yo gukorera impushya yaba yarasubukuwe?	neutral
Mubona umuhanzi akwiye gukora iki kugirango azamure impano ye? Ganira na #Tessy #isangonamuzikaLive 🔴 https://t.co/4DzY8Sl5NQ	neutral
@user Gahunda ni uguheka ku nda nyine undi ugafata akaboko!	neutral
@user @user Mhn wanguriye rya cupa x🤲🏾🤲🏾🤲🏾🥺🥺	neutral
@user @user Ubwo iyo bagusaba kuyiha izina? Pucuri, madoudou, kabudunyuri?🤣	neutral
@user Hari n’ibindi bibiri bifite capital cities zitiranwa Freetown &amp; Libre ville Hamwe ni EN ahandi ni Fr	neutral
Imishinga ikomeye yitezweho guhindura isura y’Umujyi wa Rubavu https://t.co/CfNBGQhRkg	neutral
@user @user @user Reka turebe ahubwo ko hari icyo biri bukemure, mu kumeneka kw' amazi mu ma quartier banga gusana ama tuyaux.	neutral
#KariakooDerby HT: Yanga SC 0⃣-0⃣Simba SC Uri gufana iyihe? #SimplySports https://t.co/GNZ5YAiviO	neutral
@user Kdi uru rwego ntirwabura muri RBA! @user ubutaha, ntuzacikwe🤗	neutral
Gahunda yo kwakira inkingo, impamvu hari abapfuye barakingiwe … Ibisobanuro bya Minisitiri w’Ubuzima https://t.co/WnXBTd5PWb	neutral
"@user Ariko nge sinasubijwe kukibazo nabajije kigira kiti""""ese kugeza ubu umwana wabaye **admitted**,does he/she grant a loan from BRD?"	neutral
@user @user Uzayirishe umugati wumve niba ibyo by'impumuro ko utazabyumva nyuMa😂🤣	neutral
Brj mwadufasha gucyemuka ikibazo tukabona ibyangombwa byubutaka twahawe,bimaze igihe tubisaba ababishinzwe https://t.co/orWz4Pjs5P village Gihorobwa Cell RUTARAKA, Sector Nyagatare, Nyagatare distr Phone 0788444889 Nkusi for more info @user	neutral
@user @user @user Banza police yari employinze umuntu ukora muri registration ya AUCA	neutral
Icyo nabonye ni uko urubyiruko kubitozwa babikunda icyo bakeneye nuguhabwa umurongo mugari babikoreramwo ntibabisige mumahuriro yabo. https://t.co/asHShnaUpg	neutral
@user @user @user @user Abampaye barakubara nawe bazaguha . Trust&amp;Obey !	neutral
@user @user @user Ugira ngo ndi sure se?	neutral
@user @user Ikibazo amategeko ntareba ibigango n'igikuriro! Ari ibyo hari abakobwa ba 17 baba bagaragara nk'ibikumi by'imirika rwose! Uzamwibeahyeho urebe!!!!	neutral
@user @user @user Ngira ngo, ubuzima buza kubera ko kimwe gikenera ikindi. Ibintu ni magirirane.	neutral
Harya mwe iyo gusinzira byanze mukora iki?	neutral
@user @user @user Oya njye ndi gufata ibyo @user yashyize mumafoto nkabishyira munyandiko	neutral
@user @user Nonese urumva twagira umukinnyi umwe kuri side yose kdi ikindi chelsea izakina compétition nyinshi rero gushaka backup ntacyo bitwaye	neutral
@user Nukuvugako mwaduhaye bonus c? Izo 30GB Ni bonus mwaduhaye?	neutral
@user None se yamusabye kujya i Manchester? Yamugiriye inama yo kurega Barça agahabwa amafaranga .	neutral
@user @user @user Si ngombwa iyo yose itegeko rivuga iri munsi yiyo	neutral
Urubyiruko rukoresha imbuga nkoranyambaga rwasuye Museum y'urugamba rwo guhagarika Jenoside yakorewe Abatutsi mu 1994. @user yasabye urubyiruko kwimana u Rwanda✊ #InkotanyiNiUbuzima #Inkotanyicyane https://t.co/eno8HN1QyF	neutral
Ukuntu abantu bakora ikizamini cy'akazi urutonde rw'abatsinze ntiruzigere rusohoka ni byo biruenz	neutral
@user @user @user @user @user Sinumva language implications zirimo aho. Ntabwo wabazwa msg iri mu Cyongereza se?	neutral
@user @user Izo watuguriye c mxiuuuum 😏😏😏 https://t.co/pHoz3H9lGw	neutral
Ese namwe imvura irikungwa Ese uri kunywa iki? Quote of retweet https://t.co/29dcxmImuA	neutral
Tanga amanota ku bahanzi babiri ntakubera Twagiye njyewe uwa mbere 2/5 2,5/5 https://t.co/GhY27GgsdP	neutral
@user Nge ndabizi ko ntanubukwe nzakora	neutral
@user @user @user @user @user @user Ubu rero nanataha examens bakoze adahari azahita azikora arebaho muri sprint!	neutral
@user @user @user Ntacyo, ubyumva ukundi atubwire ukundi abyumva ariko anaduhe isobanurampamvu.	neutral
@user Ndabizi ko nawe aribwo ubimenye!	neutral
https://t.co/y5suYN7AUL Abizihije St Valentine baragirwa inama y’icyo bakora nyuma y’uwo munsi.	neutral
@user Ngewe ngusabye inama zawe kuko nanjye nkeneye gukoresha Impano yanjye ngo ifashe abandi ariko impanuro ziboneke rwose.	neutral
Nobody: City of Kigali: “Urufaya rw’urumuri” (Fireworks) 🤭🤭😂😂😂😂	neutral
@user URwanda ni Set mini,ndashaka urebe nkawe ,element ntoya	neutral
Perezida #Kagame yakiriye intumwa yihariye ya Perezida wa Mali https://t.co/xQoiDH2QzN	neutral
@user @user Twese inyuma ya city n'ubwo mfana man u😂	neutral
Zeph Niyonkuru mwakoz neza ark mugeze kugufata photo mwibagirwa kubahiriza amabwira yo gushyiramo metro nkuko mubidushishikariza . Murakoze https://t.co/WXqmwFu6T6	neutral
Inama y'abaminisitiri yemeje ko ingendo hagati y'uturere n'umujyi wa #Kigali zibujijwe!! https://t.co/6xllAeICd2	neutral
@user mwafashije koko mukampa igisubizo cy'ikibazo cyanjye, nateganyirije abana iwanyu ngeraho akazi karahagarara ndetse na #COVID yatumye ibirarane byiyongera. 1/3	neutral
@user Iyo tuhaba ngo tumwumvise a story behind that photo	neutral
@user @user @user Reba aho hejuru kasubije	neutral
@user @user Ibyo tutumva kimwe ni umuco w'ababihuriyeho gusa.	neutral
@user @user @user Ibintu byinshi cyane Umwamikazi wubwongereze kumyaka ye 96 igihe kinini akimaze ategeka ubwami bw' ubwongereza	neutral
@user mwaramutse umuntu wakoresheje Email imwe asaba amasomo akongera agakoresha indi itandukanye niya mbere asaba inguzanyo ntago hazazamo ikibazo murakoze	neutral
HT: Niyihe Imanukana na #AsMuhanga? . Me @user ✔ @user Kigali, Rwanda https://t.co/BkXGdMWEWO	neutral
"Ntago mvugana na bana naba mama babo mvugana na BIBI👑🔥"""" ~B-THREY👑"	neutral
🚨AMAKURU AGEZWEHO🚨 Perezida wa Repubulika Paul Kagame amaze kugera muri Zambia, aho atangiye uruzinduko rw'akazi rw'iminsi ibiri. #RBAAmakuru https://t.co/BC9xy9300p	neutral
"IKINAMICO @user """"Burya ngo imbuto yo ku giti cy'umuruho, iratinda ikera igasarurwa"""" #RwOT, urumva iyi iri buze kurangira gute koko? https://t.co/8mXLlq0mP3"	neutral
@user Ayo mateka yasibe kuko ntateze kwandikwa. Igikombe cy'i burayi kibera hanze ya Europe ni UEFA supercup gusa.	neutral
@user @user Twese kimwe. Dore ko na bamwe ba gakondo babizanyemo ubucharlatan bwinshi birangira amavuliro ari yo mahitamo dusigaranye.	neutral
@user Reba ku IGIHE mn biriho ako nibya kera	neutral
#Breaking: MUHIRE Henry yagarutse mu mirimo ye nk’umunyamabanga mukuru wa @user nyuma y’iminsi 8 yarahagaritswe by’agateganyo. @user 95.3 FM https://t.co/FIB2wgUXou	neutral
@user Nineza ntakibazo bro, iyo niriwe home mba ndi kumva oldies	neutral
@user Dosiye yawe isaba : KWISHYURA KONTEREVASIYO Ifite kode yo kwishyuriraho no 991019770539 yoherejewe neza! Amafaranga uzishyura: 25,000 RWF Itariki ntarengwa yo kwishyura: 22-10-2021 11:57	neutral
@user @user @user Abon? Kuri buri wese c?	neutral
#MarineFC ibyo ikora ni anti-Markovinikov's rule, yambura amanota amakipe manini ikayaha amato.@user @user @user https://t.co/OfAe7RPYYA	neutral
@user @user @user @user @user @user @user @user @user @user @user Hirya gato ya utexirwa	neutral
Iyo bavuze ihohoterwa n'akarengane Nguko uko gasa https://t.co/MeHKyVfxfA	neutral
@user Yego pe mubwire abimbwire urebe ibyo mubwira	neutral
Igurire dekoderi N’Abonema bya @user kuri 15K gusa , Iyi poromisiyo yatangiye Uyu munsi ntigucike kuko muri sitoke zirabaze. @user @user @user @user @user @user @user @user @user @user @user https://t.co/VqupZ8XoKa	neutral
@user @user @user @user 😭😂😂 ibigaragara nuko iswime yanjye nayiteye ipasi saa tanu nigice nyuma ya match nibwo irakora ibyayo😂	neutral
@user @user Na hano ni inzira yemewe cyane yo kubarizamo amakuru bro.	neutral
Ese koko ubukene buvugwa mu bitangazamakuru byo mu Rwanda bwaba bubangamiye ubunyamwuga bw'abanyamakuru?	neutral
@user Haki ya mungu mukozeho ni yale yale nubundi	neutral
@user @user @user @user @user @user @user @user @user @user Izo sites ni izihe muri Nyarugenge?	neutral
@user Ni nduhire abandi , ukuri kwanjye Richard ntiyagombaga gukurikira yarikureka uwakabiri akagenda , cg wasanga arihariya yifuza😂😂	neutral
@user aho nzababon ni muri Europa fata screenshot uyibik ahantu	neutral
Gusura Ingoro y'amateka y'urugamba rwo guhagarika Genocide Koperative Indatwa Kayonza ihinga umuceri https://t.co/6AJtJPPiYi	neutral
@user Mu bikora kuri kimwe hakabamo Qatar ikora kuri Arabie Saoudite gusa.	neutral
@user @user @user Kubabikamo ubwoba no kubaka FRW. Ufite ubwoba bwo kutazajya mu ijuru, gutanga ibye biroroha cyane.	neutral
Ubundi kwayura bimaze iki? Menya impamvu itera umuntu yayura! #menya #Rwanda #RwOT #Rwandan https://t.co/27DLFVxqC6	neutral
Abafashamyumvire ba Umubyeyi Initiative bari gusobanurirwa uko #Urujeni1 yagenze, ndetse n'uko #URUJENI2 izagenda https://t.co/aoXIFiYXQv	neutral
@user 😂😂😂😂😂 sha ariko kwiruka byo ntan'ubwo mbishoboye	neutral
@user @user Kabaebae yari ahuze gato bro 😌	neutral
Twaza Mwakwirwa he ko Twaza Twambaye! Tugane tugukorere imyenda y'Ubwoko bwose ikoze mu Budodo. #MadeInRwanda https://t.co/CrUPDYmzCE	neutral
@user Ahbwo ko nshaka maison gestionel we	neutral
@user Inyange milk zone:4300 Naho afunze neza 7000😭😭	neutral
Abantu bakomeje kuvuga ko iyi nzu yaraye yubakwa ijoro ryose igihe ikibazo cyuyu mubyeyi cyageraga mw'itangazamakuru ariko @user ikabihakana https://t.co/RZvA2mXg6X	neutral
Ntabwo nari mpari Boss ngo nsome iyo message. Wabaza abari bahari😅🤣 https://t.co/YJHqqAMlXH	neutral
@user Eh faite abavandimwe bari Madrid na Lisbone bagikurikiye butnanjye wari Buenos Aeres sinatanzwe	neutral
@user 😃😃😃 Mesiye wa primaire rwose ubu arafata ijana !!	neutral
😭 😭😭😭😭. Ushobora kubaho wibwira ko amarira yagushizemo igitego kimwe kikaza kikakunyomoza! Feeling now!	neutral
@user Ku mwanya wa kabiri mu bihugu bifite imfungwa nke ubanza hariho Tuvalu, ifite mu magereza yayo abantu 36 gusa.	neutral
@user Ok. Nari ngize ngo turangana!	neutral
Mu 2017 iki kiraro cyangijwe bikomeye n’uburemere bw’amakamyo yakinyuragaho kiza gutebera ndetse n’ubuyobozi bufata umwanzuro wo kubuza ibinyabiziga kongera kukinyuraho.	neutral
Twibwizanye ukuri izina Patrick uriziho iki?	neutral
@user Wa mugani kudashaka nibyiza kurusha gushaka	neutral
#CAFCL 🇲🇦Raja Casablanca 1-1 Al Ahly SC🇪🇬 Ubwitabire bw'abafana 💯✅ Ese ubona hakorwa iki ngo ubwitabire bw'abafana, ku mikino mu Rwanda bwiyongere? #SimplySports https://t.co/nn3lIR6AKs	neutral
@user 😂😂😭😭 Twe muri Cameron tu merewe nabi wigiriye inama imvura itumereye nabi 😂	neutral
@user @user Amabwiriza yo hakurya iyo!	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Nawe turaziranye ujye Dm urabibona	neutral
@user Iyo wanditse ukor na production bruh	neutral
Mwakoze Cyane @user kuri Credit 🙌 ESUME LEGEND NYAWE BIGORANYE TUMUGEZEHO (Ikiganiro cyose wakireba kuri YAGO TV SHOW) cc @user ✊ https://t.co/PyEsiW6l2A	neutral
BREAKING NEWS🤤🤤 @user NshutiLoosen ari mu munyenga w'urukundo n'umunyamakuru w'icyamamare mu Rwanda🥰🥰🥰 https://t.co/6F5OepYmNS	neutral
Karongi: Ibibazo birimo; Ibikorwaremezo, Inyubako zishaje, Umwanda byugarije abakorera mu Gakiriro https://t.co/O8D9woayJm @user @user @user @user	neutral
BIRATANGAJE Umusekirite wakabaye ucunga umutekano ngo abaturage batiba inzoga! Aha ni i Musanze kuri uyu wa Kabiri. https://t.co/BDrTHTM6Pj	neutral
@user @user @user Ntabwo byavamo keretse umubyeyi wabo yiyunze na Irene, naho ubundi abafiteho inshingano kurusha undi wese.	neutral
@user Narimbizi ko nawutabura kurya hit kuriyi foto byari byatinze ahubwo	neutral
@user @user @user @user @user Ufata icyemezo cyo gutandukana aruko wabanje kugoragoza ukamucyaha byakwanga ukabona kurekura.	neutral
@user Hoya nahejo ka ndyame dore cyandenze	neutral
@user Aho niba ari ukuzerera. Ndumva ingingo yo yumvikana.	neutral
@user @user @user Bro uziko ntamatch nimwe brentford na Denmark biratakaza eriksen yabanje mukibuga? None umusaza arikumugereranya naba bruno babarigukorera statistics 💀😂😂	neutral
@user Genda gake ni ku cyumweru sha! 😂 https://t.co/iOYI7u1HYk	neutral
#SportsNews Whooopa! Dore ugwego Sasa! @user new home, away and 3rd Kits🔥 Mnyama #NguvuMoja Hit 👍 or Hit 👍😂 #NguvuMoja ❤️🤍 Urabona gute izi jerseys? @user , @user , @user , @user , @user MWARAMUTSEEEEE @user https://t.co/TPfNBx7uS9	neutral
@user ikomeje imyitozo yitegura @user muri iyi Weekend, nyuma yo kubona amanota 3, itsinze @user https://t.co/ac0vz6EdIk	neutral
Muraho neza ?Ikaze cyane muri #10Konekt muri #rnbmonday hamwe nanjye @user na @user kuri @user kuva 13:30 kugeza 15:00Hrs. #10konekt #djadamsrwanda	neutral
@user tubwirire ba muyomba badukamire tutazarwara ubworo	neutral
Impamvu zitera gukuramo inda bitari ku bushake https://t.co/uM10cusXJH #Rwanda	neutral
@user Hari abo nzi bari bacikanwe babibwira mudugudu arabatengamaza	neutral
Izi ndege ziri kunca hejuru ni amahoro ra?	neutral
Curfew yanyuma ntiragera. Ni iki wumva wakoresha iyi minota mike ucyemerewe kuva murugo ? #RwOT #FridayFeeling #Lockdown	neutral
@user Ok vip ko wanshizemo kabiri	neutral
Menya Ubuzima bw’umubabaro bwaranze JOHN BUNYAN wanditse agatabo k’ Umugenzi https://t.co/nd3mT6Oa79 via @user	neutral
Madamu wa Perezida wa Repubulika Jeannette Kagame na we yitabiriye siporo rusange izwi nka Car Free Day. #RBAAmakuru https://t.co/hc6Ws716jA	neutral
@user Amafaranga? Ahubwo undangire aho aro?	neutral
Byose ni mumuriro hamwe na @user https://t.co/XXDvIxThTC	neutral
"Uyumunsi @user @user Hatangijwe ubukangurambaga bugamije kwirinda #Ihohoterwa ubukanguramba bwatangirijwe GS Gahurire insanganyamatsiko """"Uburinganire n' ubwuzuzanye mu hindagurikire y' ibihe"""" https://t.co/nhYQHJCajX"	neutral
RIB yatangaje ko mu cyumweru cy’icyunamo yakiriye ibirego 53 by'icyaha cy'ingegabitekerezo ya jenoside n'ibifitanye isano na yo. #RBAAmakuru ➡️ https://t.co/NdTpvG2IeL https://t.co/ei6BovZJeX	neutral
#BnBSports Aya niyo makipe yamaze gukatisha itike ya ¼ cy'irangiza cya #CAFCC #SimplySports https://t.co/mSgM2x5A3Z	neutral
Turashishikariza ababyeyi kwohereza abana gufata Bus hakiri kare , ari nako hubahirizwa Iyi gahunda y’ingendo yatanzwe na NESA . @user @user @user https://t.co/j5e0p1YABy	neutral
@user @user @user @user Situbumva ,turi mwishaymba rya kiyovu ahantu hamwe kur wakurongo wundi	neutral
@user Komeza wirebere amakuru wa nshuti y'amakuru we 😂😂😂	neutral
@user aya iyi tiyo imaze umwanya munini yatobotse. Ni Kicukiro iruhande rwa clinic ubumuntu. Mwareba uko mubicyemura @user https://t.co/tH280PCsFL	neutral
@user ase uri kuri twitter nahari mbese nako nvm 😉🚶🤗	neutral
@user Nonse koko gukoresha apps ikuburira ko imbere yawe hari ikibazo hari icyo bitwara police	neutral
Ubu butumw bugere kuri abo bant bugenewe. @user @user @user https://t.co/wJZ3tiOMqE	neutral
Cyane rwose. Erega na se yabaye muri Leta y'Ubumwe. Ntiyabaye Ambassador se? https://t.co/gLt5UBFRGI	neutral
@user Nonese umupira ubundi wamfasha iki mubuzima bwa buri munsi🙄	neutral
@user @user Ko mutangiye ijinyori hakiri kare x weee	neutral
@user mwadufashq kuri eazzy ndabona byanze sinzi niba ari ikibazo rusange https://t.co/kVuY3UIPpn	neutral
@user 3/ Eph 5:25-27.. You can ask yourself ‘ uko gukunda kugaragazwa ni iki? Gukorwa gute? Kandi kubera iki? Bagomba kubikora gute?	neutral
@user 😂😂😂😂 baba baratugize 3rd parent	neutral
@user Iyi ni inkashi imwe bengamo urwagwa	neutral
@user @user Kiriya gitabo ukuntu gifata umugore, kirantangaza..Ese ababwirwaga ayo magambo n’ababakomotseho kugeza uyu munsi, bayatwaye gute?	neutral
@user @user Kandi Ari wowe wabinyigishije 🤣	neutral
@user Sesengura uduhe ukuri gutandukanye n'ibyo avuga. Aho niho tubona amakuru mpamo n'inzira tuganamo	neutral
@user Urabeshya. Mba mbona uri nka last born! 😂	neutral
Muraho neza #RwOT ?Ikaze cyane muri #10Konekt muri #midweekparty hamwe nanjye @user na @user kuri @user kuva 13:30 kugeza 15:00Hrs. Uyu munsi ni ROCK MUSIC nyinshi!! #10konekt #djadamsrwanda #sweetmemories #Greatmoments https://t.co/QQMTMKbk2e	neutral
@user Uwo hanze na we arahari, n'ubwo butegetsi hari ubwo abo hanze ari bo babukiraho banyuze mu banyafurika.	neutral
Kuki @user na @user bikwiye guhangana? Umusesenguzi w'ubukungu @user asanga Rayons Sports yagakwiye kuba ihangana na Kiyovu Sports... Umva uko abibona. #UrubugarwImikino https://t.co/DC9lPvcU3S	neutral
@user @user @user @user @user @user @user @user @user @user @user @user Umuzindaro wa @user ni mpuzamahanga😂	neutral
@user Annet rwose aho waguze iki gitekerezo bimeze bite?	neutral
@user Ubanza 15 laps ari 105 Km aho kuba 150!!!	neutral
Ikaze mu kiganiro #thetrueservice Tuganire.... Ni iyihe mikoreshereze myiza y’imbugankoranyambaga muri serivisi? Ese zifasha iki ubucuruzi? Ubyumva gute? https://t.co/BleTwX04Ad	neutral
@user Hahhahahha okay ubwo wabona sigaye ndeba nabi🤔	neutral
@user muhima KN12AVE umuriro ufite ikibazo haraho wagiye ntiwagaruka naho wagarutse biraka bizima murakoze	neutral
@user Wasanga arikubyumva rero, Who knows! Hari abazungu benshi bumva bakanavuga ikinyarwanda	neutral
@user Harya buriya amakwe aremewe muri Iyi minsi ra?😂😂😂 cg nugutegereza imyanzuro yinama yaba ministers	neutral
@user se nkugize iki Ngabo? 😅	neutral
Umukino wa mbere wa Erik Ten Haag.. Murabibona gute? Inyuma Hari umukinnyi witwa MABAYA… Jerseys zose nshya ziri muri @user 0788737270..	neutral
@user @user N'ubundi gahunda yo kuririmba irakomeje for #Dimi50AndFabulous Methode turagutegereje	neutral
#SouthAfrica yabimburiye ibindi bihugu ku mugabane w'Africa mu kwikorera #Inkingo zo mubwoko bwa #Jonson&amp;Johnson.	neutral
@user N'uyu se wa mico utweretse haruguru ?	neutral
@user Muraho neza! Nagirango mbabaze gahunda yokwiyandikiaha kuzakorera Provisoire na Definitive bizatangira ryari?	neutral
@user Kandi uze kumbwira niba wabonye ishwanyaguza	neutral
+250784061795 ngiyo numerous yange Nshuti z Imana nashakaga kubibutsa ko Mom yange igikora .., murakoze mugire igicamunsi cyiza 😭😂😂🥱	neutral
@user None se ubundi , primary na troccommun bikwiye gutanga iki kitari basic ? Ntibiga amasomo yose avanze ?	neutral
Mwiriwe neza @user @user ese yaba aribande bafite mushingano kuzimya amatara ya kivu beach kuko maze 2 days mbona yaka. Murakoze @user @user https://t.co/ZjwKK9Xy7M	neutral
#BnBSports Imikino ya ¼ cy'irangiza y'igikombe cy'amahoro, izakinwa kuya 26 Mata n'iya 05 Gicurasi 2022 #SimplySports https://t.co/x4Ji8Ro8no	neutral
Ubu inkuru ni Rwamagana yahataniraga umwanya wa 3 yagiye mucya1 mbere 🤣🤣🤣🤣 https://t.co/dCyUN9G07I	neutral
@user iri mukazi muze mu muryango mugari wa Internet yihuta cyane https://t.co/RulhEFu9ZV	neutral
Twe abanyamahirwe dutegereje kumva ko betting zigiye kongera gukora. Mwe mutegereje iki?	neutral
Eheee irebere nawe byose byagiye hanze Kuri channel yitwa IBYUBAKA TV 👇👇 https://t.co/K7iJ8QhRyV @user Kigali, Rwanda https://t.co/lhjpbtVsZy	neutral
@user @user Ubwo ni namba ya MTN cg ni undi muntu?	neutral
Covid-19: Umwarimu yafashe Urukingo ahita asaba kugarurwa mu kazi @user @user @user @user @user @user @user @user @user @user @user @user https://t.co/j49wNRpwxL	neutral
@user: Babangamiwe cyane n-uruganda rusatura amabuye ruri rwagati mu ngo. @user @user https://t.co/VFdD0vg1j9 @user @user @user @user @user @user @user @user @user @user https://t.co/uhh3kHL8Rd	neutral
NIYIBIZI Ramadhan Ni umukinnyi wa @user nubwo yifuzwaga bikomeye n',ikipe ya @user asinyiye ikipe y'abanyamujyi amasezerano y’imyaka 2 ku mafranga 19,000,000.FRW @user https://t.co/G8Hh7l3AGH	neutral
Turacyari kumwe mu isaha ya nyuma ya #ktparade hamwe na @user ? https://t.co/fim6Vg7wuf	neutral
@user Barayampompa cyane. Uzambwire aho wumvise baha umuyoboke raporo financier iri bien detaillé..cg umuyoboke ahaguruka abaza iby’amaturo uko byagenze?	neutral
@user Barabyina nka mukankiko, sinzi aho mperutse guhurira na video ye🤗	neutral
@user @user @user @user @user @user @user @user @user @user ⏯️ Ni izihe mpamvu zibatera guhunga/kwimuka? ⏯️ Hakorwa iki ngo ikibazo gikemuke? Ibyo nabyo babidusesengurire! Murakoze	neutral
Igihe icyo aricyo cyose, umwaka uwo ariwo wose uzambarira inkweto ya Adidas Superstar (A.K.A Cortez) uzagende utikandagira! #menya #RwOT #Rwandan #Rwanda https://t.co/tqe9jvcLcF	neutral
@user @user @user @user @user @user @user @user @user None se ndabeshya mwana? Ivatiri @user agendamo ntuyizi? Ni nshya yayikuye mu ###akageramotors	neutral
Nyuma yaho Darwin Nunez asinyiye ikipe ya Liverpool, dore ubusatirizi bwayo uko buzaba bumeze 🔥🔥🔥 👇👇👇 https://t.co/3eJnDVu3hn	neutral
Inzu itunganya umuziki HIGHWAY MUSIC iyobowe na Producer Kushbeatz bari gushyira hanze umuzingo windirimbo bise IMIDARI. https://t.co/EdcfFlEvNm	neutral
@user nizereko na draw irimo😅	neutral
Ejo ntuzacikwe ni ikiganiro #411SHOW aho umuhanzi @user azataramira abakunzi be by'umwihariko abakunzi ba @user hamwe na @user na @user guhera sambili z'umugoroba (8pm) https://t.co/g51fBn5Z5U	neutral
@user Nibagiwe ndayikanda😭😭😭😭😭😭😭😭😂😂😂😂😂 Iyo nyireka nkazareba😂	neutral
@user @user Really???? Hanyuma se ibyangombwa byo bikagenda bite?	neutral
Fabric nyuma ya 1st semester muri Engineering dore mu kiruhuko yari yaciye igikuba🤣🤣🤣 https://t.co/5DMfQoWEeq	neutral
Man of the Match? @user cg ni @user ? . Dutore 🏆✊ . Me @user ✔ @user Kigali, Rwanda https://t.co/byIGx0s8H6	neutral
