tweet	label
@user Nwanne, mua na-ekpegodu sef. Ka m sooro ndi bu Eriwa!	neutral
Onye si na ani ya ga ebi ya cheta kwa oge nke ya.	neutral
@user 😂😂Anaghị ede Igbo etu ahu	neutral
#OWAC2016 Ndi Okposi ndi ibe anyi - great people! United against crime in any form!! https://t.co/l5S4A14fmz	neutral
@user Nne, ka anyi jee nu Keje Grills ka e mebie ndu mu small. What do you say? 😁😁	neutral
Lmaooo. Akwa a di ka net eji ayo akamu https://t.co/DIt30DJitd	neutral
@user Efi gị dị nà ilo nwanyị ọcha. 😁😁😁	neutral
@user Awwww ndo, biko jekwa uno ogbu n'oge	neutral
@user @user @user You missed 'di n'elu akwa'	neutral
EKWUECHEOZO : Nke a na-eji ihe ọzọ were ekwu ihe e bu n'uche. Imaatu: 1. Ada abiakwa n'oge wee bịa oge a na-agbasa agbasa. 2. Ego m karịrị akari, enweghị m otú naira m ga-enye gị. 3. Ebere na-adị ọcha wee ghara ịsụ akwa ya asụ. #igbofiguresofspeech #igbolanguagetutor https://t.co/GbIclrz91P	neutral
#NP Ike Ne Ebube So Muo by @user #IgboHighLifeRequestShow with Nwachinemerie, AdaN'liUkwuAnu #1047SMAFM https://t.co/HtQhxOqgpu 09091111049 08093331067 08177771049 08188881067 SMS/Whatsapp 08094441067	neutral
@user Hapụ okwu! Ndi agwa ihu naabọ. Ị ṅụrụ ara nne gị nke ọma,wee nwee akọ nwekwaa uche.	neutral
@user Kedụ ka e si eme ya bụ ihe.	neutral
@user @user @user @user @user @user Akam bulu ya the akpo n’ obi.. Him get luck say our paths never cross since that day till this moment.. Ubochi nga eji anya m aah salu ya.. Obinigwe that day ga abu afusia afudebe..	neutral
Adi m sure na nkea ur location Di off I banyego ur base na Awka https://t.co/wxaFo53trX	neutral
Savage! Onye mere enyi ihea? https://t.co/AJ0R7uMRQq	neutral
@user @user @user @user @user Nna, okwanu ife umu aka y’eli ka nwoke n’achu updandan. 😊	neutral
Ọnyá a marọ otu anyị sịrị kwado. https://t.co/jSBOKD0vk7	neutral
O si mu kwuo ya ugwo mmiri, mmiri Nwa Ewooo Nne nwa ndo: inine https://t.co/Ab1n5KOT1B	neutral
@user @user @user Are you serious? I kari igwa anyi na oge	neutral
@user Were kwanu nwayọ biko ka anyị fu ebe anyị ga anọ ma anyị nata.	neutral
@user Ja hie ihe anu.... Okenye ko	neutral
@user @user Lmaooo Alusi Oringo erigo ihe ọ na eri naa😌	neutral
Taa na Nganga Igbo Radio Show na Hot 93.3 FM Lagos, Isiokwu anyị wu: Kedu Ihe Ga Akpata Mmadụ Iji Ụtụ Ndị Ọzọ Tụkọtara Gbalaga Na Oge Ekeresimesi? Ndi na ewetara ụnụ ya wụ: Nwa Iyoo na Ego Békè. Akara ekwentị anyị wụ: 08182426591 https://t.co/Pv9ezgx5DN	neutral
@user Otu n'ime ha chọrọ ịsụ """"round about"""" si"""" bandarautu """" oyibo bụ agbara nwanne.	neutral
Mba nu !!!! Chukwu Aju!!! Anyi ga Amuye oku Na Trenches ka Melisandre!!! https://t.co/byFcs7W669	neutral
Sóró sóke!! Kwupu okwu!!! Daga murya!!!! #EndSARS #EndPoliceBrutalityinNigera #ENDBADGOVERNANCE #ENDYOUTHPROFILING #AbujaTwitterCommumity #NewNigeria #AbujaProtests	neutral
@user @user Ke ife na atu gi ochi, Chuks onye SK 🙄?	neutral
NP EGWU NKWO @user // #ThrowbackThursday WITH @user .. HALA #GWOGWO	neutral
Hapu Isi Azu .. Onwere Ife no n'isi Azu	neutral
@user Jide obí gị. Anom express ná abịa. 🏃🏿‍♂️🏃🏿‍♂️🏃🏿‍♂️	neutral
@user @user Egwú na agbari brain brother 😁😁😁	neutral
@user Ife eji ego eme erika..... 😁😁.	neutral
@user @user Excuse excuse, bia nwa excuse.....ife I bu n'azu na a turn general to recruit. Ihe iyanya furu we tie mama lekwa ukwu.....✌🏽	neutral
@user @user @user @user @user @user @user @user @user @user @user @user Ọ si we? Ole ndị bụ we? https://t.co/WHCS7pSx31	neutral
@user Nne a bu onye igbo	neutral
@user Mba ooo. Onye wee iwe, uwa akara ya njo 😀	neutral
@user Sure na. Ke ihe mua no na Lagos eme?	neutral
Anyi di Mmadu abuo, dahz how we roll 👌🤘🏿#Teamstreet® #GOE17 @user Lagos, Nigeria https://t.co/71teEebZQz	neutral
@user @user Hia gi na onye.. Simple question simple answer.... 😏🙄	neutral
@user @user Oji ahu a gbasa uka. Ahu na esi ka ogiri nsukka. 😓	neutral
@user @user @user @user @user @user Gini na atọ gi now 🙄🙄	neutral
@user Ejiji ama ebe mu n'onu	neutral
@user @user @user @user Nwene mmadu Deele	neutral
@user @user 🙄🙄 Aunty nke nwere Adah...😂😂😂	neutral
Abacha nke agworo agwo with ose n’ebute anya mmiri. https://t.co/WqdTByXZp2	neutral
Ife dika Nne m akokwana m na Uwa nke a!!!!!! Chai	neutral
Onye echekwenam na highway. Anarom agba speed. Udo. ✌🏽 https://t.co/XDg6E1jwov	neutral
@user Kama m ga elisia dachie ụzọ, ka m bulu ọnụ, my mother will always pray.	neutral
Nwoke bu ofe akwu . Papa Royalty No.1 https://t.co/o38WMrOBVM	neutral
@user @user @user Di na Nwunye	neutral
@user @user Nna iji olu na aka	neutral
@user @user It’s called “ Umu Aba Connect” Chai Umuoma eji eje mba	neutral
#NP Okwu dili @user na #Obinwanne W/@user	neutral
Before iburu oga, iga amu olu...maka onye owu n'asa dika onye ebu na stretcher... Chai Fino akpofe gom with lyrics😁😁😁 @user	neutral
@user @user @user Bulu kopu,,odiro ese okwu nna!	neutral
@user Nna, Ife ina eme bu Ife n’ enye’m ike imesi Ife ike. Dimgba Asa Afam banyi	neutral
Lmao that woman gats ask, """"ogini ko nyere gi nna"""" https://t.co/zqyG8oXe1R	neutral
@user @user Agu na nwamba bu Otu ezinulo, mana ana eku ofu n’aka. My broda, onye na egwu okuko na ebu mkpanaka. A nara agwa onye kpuru isi na mmiri na-ezo. Till then😁	neutral
@user Kpo zie m """"onye owa"""" 😂😂😂😂	neutral
@user Ọ bụro ọrụ aka nile.	neutral
@user Onye ma nụ ego le beer na-eri mens...	neutral
@user @user @user @user @user Bia metu onye Ina agwa aka https://t.co/TiIGaRDOHw	neutral
All the boys ga aru oru Ma ha nu isi ego.... 💪😜 https://t.co/hVtuyyhYwd	neutral
@user @user O sị na nwoke dị uko?? Na obodo ebe??	neutral
Workaholic 😏 Onye ORU	neutral
@user @user @user @user @user Except nwoke ahụ ocholu ụlọ ya nwụrụ ọkụ 😁	neutral
@user Hahahha nna nke onye riri ka obu ana.	neutral
Hot agbani park morning okpa di okwu and mountain due😂😂😂 #LifeInESUT	neutral
@user @user @user Nwanne ndi main market ejiro shingbam ebe ndi ahu nno.. Ndi ahu bu ike na ada uda	neutral
@user Kene remember our agreement na nzuzo. Aka nri kwuo aka ekpe, aka ekpe eme gini?.	neutral
Ogidi nwelu mmadu. https://t.co/EEGPmWec1B	neutral
Nna, Biko, odi onye ozo ema ka anyi ne blame?? Just negodu... 😩😭 https://t.co/UkbIKoW1TK	neutral
@user gwam ihe no gi n'iru na ututu, noro gi n'azu na uhuru chi/mgbede? #GwamGwamGwam #OnyinyoMmadu	neutral
@user Ike Aguta!! Ezege na America!! Ekwusia ọgụ na obodo Trump!! 🙌	neutral
@user @user 😂😂nne zobo nke juru oyi	neutral
@user @user Osi no Assistant Girlfriend. Okwa mgha hapuru unu this Twitter soon. Ike ochi adiro zim. 😀	neutral
@user mee m, m megwara anaghị ese okwu. Iko onye ji ama ka e ji amara ya	neutral
@user Anyị ágbá nyèrè ya film no time	neutral
@user @user @user @user Agwu dey for ugwu na...	neutral
Ana eme nụ 😂😂😂😂 https://t.co/tipafmauhp	neutral
@user Lmaoooo Ka odikwa ka ana eme😂	neutral
@user @user Ehen nna!!!!!! Kedu?!	neutral
@user @user @user Akuko a nwere comma oh	neutral
@user Nna m I chọrọ ị dee Igbo, I Gbali dee Igbo izugbe, hapụ ị ji dialect gị ede, ka Igbo nille Gbali Ghota ihe ị na ede.	neutral
@user @user Nna hapukwa nwa'mmadu Maka mpkoro	neutral
@user @user “A tulu ya down! Abulo o” “njakili ka e ji ekwu okwu” “akamu case” “ur men bu my men but my men a buro ur men” @user	neutral
@user Onye ka ina aju? 😂	neutral
@user @user @user, no mind am, nkwụcha abụrọ ụjọ..	neutral
@user Iwu onye ocha	neutral
Nke na akpa onye ka ọ na ayọ Chi ya...🤣🤣🤣🤣🤣 https://t.co/xjaNvoXzXp	neutral
Congratulations!!!!!! Boss. Akachukwu di Na Isi gi. @user to the world.... #Repost… https://t.co/E6uHS6QF5B	neutral
@user @user 😅 choir master aburo nke ofu onye	neutral
@user """"Kpakpando kpachir' enigwe me oba echig' al' ka ọnwa Ọ bụ na chimaroke nnamani be anyị b' ọnwa egwu g' ji me ya egwu g' ede Chineke enyeweru ye eka Enugwu ọkwa n'aka d'? Nejeeeee!!!"""" Campaign that year, exceptional!!!	neutral
@user @user @user @user @user @user @user @user @user @user Nwayoo ogbe isi, asi nu nwayoo unu agaghi anu, eme ibebe akwa	neutral
Agbųsi gba ala ya na onye abųrų nwanne. https://t.co/9r7LXFgrxG	neutral
@user Ndị sịlị sịlị sịlị na ndị kwulu kwulu kwulu	neutral
@user E debe ogbunigwe debe ego, kedu nke I ga aghoro?	neutral
Obodo a na afuro onye Igbo aburo ebe obibi Uwa niile ma nke a🙌🏾🙌🏾 #IgboTwitterCommunity	neutral
Ha apụta... Nne jee ṅụọ mmiri jụrụ oyi... https://t.co/OxjusufBkr	neutral
Umuigbo ekelem! Ekpere m n'ụtụtụ a bụ, nke onye ji eko ya akọla ya! Ihe anyị ga-eri bịa, nke ga-eri anyị gbafue! @user @user	neutral
@user 🙄🙄🙄🙄 Okay. Oya kedu ihe ichoro k' melu gi?	neutral
@user Ne kwa nu ndị Ilo mu o. Looku them!!	neutral
@user @user Odi ka ibu anon to onye twitta	neutral
@user Onye nụ yá gwa zie ndị ya dị hà 👌	neutral
@user eriwagwuagwu by ogene nti Ike group	neutral
@user 😂 😂 yes oh. Nke onye riri...	neutral
@user @user @user Nna ke ife icho? Egusi? Okporoko? Azu? Just name it, anyi g'eme ya!!!	neutral
@user aligo gwaram umualanyi okachasi ndi naetoeto nafagbaanbo webu aka naajoife maka obukwan ofuaka luta mmanu ojezue akanile#aligo	neutral
Onye nkuzi ewelu abani naa...	neutral
@user 😂😂😂 lmao....nne ehn, mmadu kwacha iko, sicha asi, o buru kwa njo nke i manye nne na nna ya ka o ga e buru tinye kwa n'isi!	neutral
Negodu ka onye ugwu si asu Igbo.... https://t.co/EkTseS14gf	neutral
Mazi asọ mmiri agụpụ m n'ọnụ! Nkea a bụ ede eko ka ọ bụ nke mmachu? I tinyekwara ogiri na mmanụ a? Ose adịkwa?😍😍😍 https://t.co/EwZx5llMAL	neutral
@user O kwa ezi okwu oh	neutral
@user Ehhhhhhhh.... mba oooo. Obu egwu ndi na acho ego	neutral
@user @user Ama'm na owu ihe e na a like!😂	neutral
@user @user... Nnaa gwa ha maka m, bute nke mụ na gị.	neutral
@user @user @user Feche kpolu m bia luba sugar daddy na Abuja? Haa! Edekwa m na nwelu oyi du ruliable! Di anyi enyobe m gi	neutral
@user Hahahahah, ubara ha ndi oku 😭😭😭, O di gi Nah ihu, Eziokwu, elem ihu gi anya nwa mmara afa ole idi Biko nah agbasa aka gi, Immana umu nwayi ndi bi ya nah a like pampering . Biko mme osiso ga e invite‘ to wedding gi. Anam achokwa di, nwoke nah Ato eqwu chineke, mara mma nwoke	neutral
@user anam eche Ihe kpatara ya	neutral
🎤Odighi onye ozo N'elu uwa Odighi onye ozo...🎤 #DCService #SecondService #Worship	neutral
@user Nsogbu adirọ, ọzọ ka na abịa.	neutral
Isi Lucy na nke Ka3na dika nke ndi na eti egwu. Mana nke ka3na ka wey ma nya Nma.	neutral
@user #MGP ihe dim n'obi bu otu Manchester United ga esi ga n'iru na emeri asompi ha	neutral
Hot takes everywhere... ma ndi amuru mgbe Naeto wuga na ndi na enweghi di radio then, ha na ekwu any how.	neutral
@user Mana Ife o bu n’azu adighi mpkwu mpkwu😏	neutral
@user Ah na otu 😂😂	neutral
@user @user Bia gote nke gị na😀😀	neutral
Mmanu (Jolly) Loading... Nwanne tuo ndu mmanu mehn!!! @user Abuja, Nigeria https://t.co/Z0qxNBFm8s	neutral
🎶Onye anyi na ekwu maka ya bu goodluck ebelechukwu eh🎶 https://t.co/MSD10wJDFX	neutral
Ebuka nke lawyer nke nde Big brother anyi https://t.co/AimZI880Qg	neutral
@user Ndi dimkpa na aba nba na umu Nwaanyi n'azu nri	neutral
@user Nne biko iji bụ ha ụgwọ? Kedu ka ha ga esi were nnukwu ego a maka obere ihe a i kwuru? Ọ dịkwa ka ịga akpọrọ ha ndị EFCC	neutral
@user Cossy achotago abroad boyfriend na ulo uka! 😂	neutral
Ọnọdụ Ugo with @user Egwu amara by @user	neutral
When Nepa cut big man light, em go call Fashola! Pesin wey dey shit no dey smile. O nwere onye na anyu nsi na achi ochi? https://t.co/vVtDzicsWS	neutral
@user No omilele odikwa risky	neutral
#Water nko? NGN47 billion spent by int'l aid orgs on provision of #Water in #Nigeria in 2016 Ina Ruwa? Kedi ebe mmiri no? #FollowTheMoney https://t.co/P52NxHvML5	neutral
@user @user so iche na onye di 20 yrs ama adunwu? Ekene kwaa m gi! O ya aduchaa the babe dukwuo ndi ogbo ya n'ilo	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Nwoke nke na-ada ụra ga-ejide ọbụna ahịhịa iji chebe ya pụọ ​​na mmiri ma ọ bụ ebili mmiri. #Igbo #GoogleTranslate #AfricanLanguagesDay #Africa	neutral
@user Bia... Ejim egwu é egwu...🙄🙄🙄	neutral
@user haha. Kedu odi afa bu ife a bikonu? 😒	neutral
Onye Nkuzi too sabi book.	neutral
Frodd adi wa go sharp. Ihe dị ichè dị zí na njikere ya...	neutral
@user @user Gi na onye na akwa bra na Naira? Ekwekwala ka amuma buru gi	neutral
#NP Uto Nti '88 by Pericoma #IgboHighLifeRequestShow with Nwachinemerie, Ada #1047SMAFM https://t.co/HtQhxOqgpu 08188881067, 09091111049	neutral
@user @user @user @user @user Nne ka anyi gbalu asi oso, just kwuo eziokwu ka anyi malu otu a ga esi welu nyelu gi aka nah,ife anyi na amasi gi	neutral
@user @user Ina eweta ọkụ ka Faraday 😁	neutral
Onye biara n'ebea bu Emma O bu Emma oh, o bu Emma Onye biara n'ebea bu Emma Emma ji ngwa oru ya we bia! (English: Our visitor is Emma He's Emma, He's Emma Our visitor is Emma Emma visited… https://t.co/Fjxm6UohYz	neutral
Nne k way gi https://t.co/1TzFmOBgkO	neutral
@user A her? O to n! Nnaa kuliba nnoo! Imenwuu!	neutral
@user @user Ama n na ha abu ndi bodyguard gi Ndi be anyi ebidobeghi ilu di na abo na	neutral
@user @user oge gote nke gi ma nke mu oh....munwa na takwa biscuits😂😊	neutral
Futa Jalon😊😊😊😊 Ebe Ana Apia ife😜😜 https://t.co/1hapi8gLRn	neutral
@user @user @user @user @user @user @user Ina eghe ya ọnụ	neutral
@user Hey tinyegolu anyi stud na nke peter Obi 😭	neutral
@user Onye nwe aka pawpaw ahh?	neutral
Oge bu Oge nu 😭🤣 https://t.co/bCniLIeHh3	neutral
@user turu down na Twitter kemkpe uyaaa, ebenile asara oku... #Hacman... #Nwa_otu	neutral
@user @user @user As nno n'ibughi aturu, i ga-atule uche n'ihe niile mere kemgbe ma mata na onye ahu i na-akpo onye amuma but onye """"amakome"""". O narala ego ma ree umunna ya! Nnamdi Kanu bu oji aghugho akpa ego nke iwu Nigeria deturu na ngalaba 419 nke iwu obodo! You may follow blindly if you will!	neutral
@user @user Wait! Which family in umuogali?? Abum Onye okpuno umuogali	neutral
@user Onye obula choro iba Uba. “Odogwu Na China and Co”	neutral
Nnukwute agwo green di n'akirika. https://t.co/tzjpVc3m0C	neutral
O bu gini na eme zi na Kano?	neutral
@user @user Cheeeei lekwa onye noo ebe a. Jide nwanne m, I stan my babe as wifey.	neutral
Lmaooo oji okwu n’onu bikoo https://t.co/fgciGE48Q3	neutral
Umu Igbo buzi worldwide🌍🌍 Chee! https://t.co/cU66ty45Vd	neutral
@user @user 😒😒😒... Azụ fridge ka ọ nke mkpo	neutral
@user Ngwanu, bee m na ìgwè ka m tụọ down for one morsel	neutral
@user afụ m gị present	neutral
@user @user Echem na onu gi na duu ka okro? Ugba owu ala joke😂😂😂	neutral
@user @user @user Ngwa, bata godi na dm kam juo gi somethings. 😉 https://t.co/AhRoudKsAP	neutral
Me na palliative umu nwa https://t.co/lamUEj2sM2	neutral
@user @user Nna, akwa mu na gi no abuja? Back door di kwa open mgbe n'ile.	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user Ngwa ji de nkà ma ụnu anụ nà ọgụ https://t.co/parIWJFWfA	neutral
@user Isim n kpọ dị áhà 😁?	neutral
Psalms 119:105. Okwu-Gi bu oriọna diri ukwum, Ọ bu kwa ìhè diri okporo-uzọm. https://t.co/ESHYlciPa5	neutral
Classic case of mee m ihe I mere adaobi 😂😂😂 https://t.co/dstXb6PBPc	neutral
@user @user Nwanyi nke anambra 😍😍	neutral
@user Nke ezigbo.. Adighi ajo nwoke njo nkwu	neutral
@user @user Na ụdị agha zi	neutral
@user 🙄🙄🙄 Here resemble nke nwanyi Oraukwu 🙄	neutral
@user O bu Igbo ka ina ede otu a? https://t.co/aHTbQ2dpyV	neutral
#Np Okwu dili @user W/@user x #AdaIgbo na oge #OBINWANNE	neutral
@user @user @user @user @user @user @user @user @user @user Oburo kwa m bu baby ya oh, onwelu nwa guy kporo ya baby ebe a	neutral
Baba met with Governors &amp; security chief over insecurity. Wonderful. *adị ịsa na achụ efi, adị ịsa na achụ ndị na achụ efi😂😂 @user @user @user	neutral
@user Nwanne,o gi bu AfamDeluxo 1 Odika faa amaro na anyi na enye nsogbu, Fa choo ka Anyi piakasia,Anyi apiakasia life, Anambra bu mmuo,Ana eti Anyi eti, Taa,ikaraka Nwanne 💪	neutral
@user Lol. Ahụ m abuzi ego ole?	neutral
@user Okpa ndi Udi ji biri🙌	neutral
@user ha adịghị egbu oge	neutral
@user Mama Nise says, Uche bu akpa, onye odu nya nke ya. 😂	neutral
@user 😂👍 Nne i ma nnoo	neutral
Taa na Nganga Igbo Radio Show na Hot 93.3 FM Lagos, Isiokwu anyị wu: """"Kedu ihe ichere banyere ndị nne na nna ịgwa ụmụ ha onye ha ga alụ?"""" Ndi na ewetara ụnụ ya wụ: Nwa Iyoo na Ego Békè. Onye na anonyere anyị na isi okwu nke taa wu: SpicyMuzik https://t.co/Ul1pvizyav	neutral
@user @user @user @user @user e ji go lum anyam mee ya assess, udi sense anyi nwere ga diri ya oversize... sense di ka shoe, o na enwe size.	neutral
Ukwa di ezigbo oku na epe epe!!! Nwanne ona Ebe-ebe😂😂😂😂😂😂 Dm mu yenuoye o!!! https://t.co/FHGKEdbsTk	neutral
Anaghi arapu isi aka, agba uchu. Mmiri mara ugo, asagokwenu ugo ahu. Mkpakara ga ama ozo, mana ozo ga ala. #IgboProverbFriday	neutral
@user @user Nwanne gi amarokwa ooh	neutral
@user This man Sef. O umu nwanyi ni'ne ka I Na compliment.	neutral
@user @user Ngwa sóróm gâ ânyi búrú oryi😊😉	neutral
@user @user Mma agha ndi Igbo	neutral
@user Bia @user, get in here. Eme ngwa ngwa emeghara odachi	neutral
@user o na gba kwa mmiri? 🙄	neutral
@user Nna m kedu ije	neutral
@user Looooool, Ezi okwu ọ mere ofuma na nke a	neutral
@user @user Umunnem kadu maka Isi ewu na ukwu Ocha. #IgboAmaka #proudlyIgbo	neutral
@user """"okwu ba na ego, anam e take ya personal""""	neutral
@user @user @user Ya bụ na ndị Alor anaghị eme ya maka na afubem ebee eme ya	neutral
@user @user Ndị ahụ na agba ha chi clock Nigeria azụ 🕒😁😁	neutral
VOTE 🗳 your choice Igbo Translation. 🛎 Option 1/4 (cont’d) ... ochichi n'ezigbo oru iji kwalite Naijeria nke bu echiche na nro anyi, ebe ihe n'ile ga n'aga n'ihu. 2/2	neutral
@user @user @user @user @user Mba imalu na iji ihe onyonyo black and white wèrè lele asomumpi egwu nke gi	neutral
@user O dighi onye di ka chi m 😍😍😍😍... Abuja ka i bi okwa ya?	neutral
Kedu ihe ha mere ozo? https://t.co/uLs9kxBxas	neutral
@user @user Onye ruo ya dị ka nwoke na-adị niihina ọbughi egwu ọnwa, ka a na-apụ #anambra decides	neutral
@user @user @user @user @user @user @user @user @user @user @user @user @user Enwelum super glue and Aradite gum.. Kedu nke ga etechi nwu gi Obi	neutral
The Level Up EP by @user is mad. Three tracks. Egwu ọrụ Saturday, Egwu mgbede 🔥🔥🔥🔥	neutral
@user @user @user @user @user @user @user @user @user Akwo be ghi beans nne	neutral
@user 🤣🤣🤣 Kedu nke uche gị na gawa gi na ọ bu?	neutral
Ndi Igbo na gba mbo gwo gwo.	neutral
Chiamaka ogini, onye ka ina eti ife😂😂? Christian brothers gather here, una sister dey vex🚶‍♂️🚶‍♂️ https://t.co/3xl7Mp6r64	neutral
@user @user Onwe mgbe o iche? 🙄	neutral
Ndu mmiri ndu Azu,,,,onye biri ma mbiri,,,egbe bere ma ugo bere,,,nke shi ibeya aga ebe nku kwaya ooo,,,,,,ya gaziela nwoke, gaziela nwanyi,,,,,iseeee @user Chevron,Lekki Peninsula https://t.co/JaWXmOCTaJ	neutral
Oge #OBINWANNE eruola. Bia ka gi na @user noria na nke taa. bute oche gi nso. @user	neutral
@user 😂😂 Nne ooo! Ezigbo Ndidi	neutral
@user Kedu mgbe iji enye orji? Asking for a friend 😒	neutral
@user Ụra enweghị abịa oo. Echiche juru nwoke isi	neutral
#NoPlaceLikeHome Aku rue ulo, okwue onye kpara ya. Let's build Nigeria, no matter what. https://t.co/PwIfgAVS0a	neutral
@user Kwanyere onwegi ugwu Ke nke by police na friend? Mmiri na nmanu fa na gako	neutral
@user Father kedu ebe ino........ biko.....	neutral
Nwanne, k'anyi mee nu thread Umu nwoke Igbo kwanu? Foto ndi umu mgboto anyi atogbuola m. @user	neutral
@user @user Azu ulo anyi	neutral
Onye Mam 🙌🏽 Ke d way? https://t.co/qPAUl4xgqR	neutral
@user Ihe na ato uto puo nebe ah 😐😐	neutral
@user @user Nwoke nó na shop achu ego	neutral
@user Oburu na'iga nwereike igbada ta obodo, agam enyere ghi aka kwazia gi Biko ofuma ofuma. Nne kpo'm na ekwen😄😄	neutral
Anya n’ebe akwa n’afu uzo, biko nyem ego https://t.co/reuqCYjiIy	neutral
Oge Nkwonta Onyeaghala needs your help! https://t.co/DtLKWVFPZq	neutral
@user @user Mu nwa nke a gbaa oso? Taaaaa Akwu m chim	neutral
@user oho osi umu nwanyi😂😂😂 mba o, k'anyi fu nu. Kedu mgbe ina ewe chance?	neutral
Eze ndi oriri💰 #blessed #thankful #king #wednesday #omanation #onlykingsunderstandme @user Ikeja https://t.co/YndY0cFA4P	neutral
@user @user @user Uchu mmuo onye ebee kam bu...	neutral
@user @user @user Ndo, ọkụ ayi ka dia	neutral
Chineke umu nwayi 😳 https://t.co/zd43h56YjQ	neutral
akpaa gi I pụọ n'uzo ka akpata onye ọzọ	neutral
@user @user Anyi abiazia Obodoukwu bia kpolu Ada Nne gi 😝	neutral
@user Ngwanu biko gbahara oo. Ahu onu gi aghaghi agba oku 😌	neutral
@user Kedu ubochi iga edu mu jee village square	neutral
NOW ON: KPOM KWEM #K'anyinoria na oge ndigbo# @user @user	neutral
Anyị na-arụ ọrụ ekwentị na laptọọpụ. WhatsApp 08161157194 Kpoo 08028886412 (Computer village ikeja Lagos)	neutral
Motor gi nko? Oozi bacikolo ka ijizi aga? https://t.co/to0fmbP05l	neutral
@user Onye dị ndụ na achọ ego nna	neutral
@user @user Ikekwa aji n'ume agba yabu egwu😂😂	neutral
Ogini na eme?	neutral
@user @user 🤣 Aburo mụ onye owerri oh	neutral
@user @user Di na nwunye Please	neutral
@user Ego nọ n'uzọ	neutral
Ogbuefi 🦁 #Obiagu “Uwa ngbede ka mma” Anyi ejege ije aro ofu. Anyi ebego. Ihenine di na aka… https://t.co/bGhjGO8TVb	neutral
@user Nwa onye Onitsha	neutral
@user My mannest man!! Nkea iji asim ‘K’.... odikwa mma bikonu?? 🤨	neutral
@user Onye nyere awo coat ? Osikwa Gini? Onye nyere gi onu iji ekwu Okwu? Nwokem ga were oche azu Biko...	neutral
@user @user @user Ibu di nwannem nwanyi	neutral
@user Mazi Forbes si ka ha debe Igbo billionaires, ha ga ede many volumes na otu onwa, ma aka kwobe kwa beans akwo o! Ha maro ka anyi kwado. We no dey do """"ese anu mi ntori olorun sara """" up and down. Anyi na agbasi mbo ike na matakwa ego!	neutral
Ndi igbo si... Anaghi eji oria akwa nzu. Onye nwere nti ya nuru.	neutral
@user @user Anyi ga eri osikapa gi 😊😉	neutral
@user 🤣🤣🤣🤣🤣 bia choro mu ego ka mu je Enugu zutaragi okpa nnuka 😂😂😂	neutral
@user Nwanne okwa ima na echi aburo school? Na ball we ball we no kill person🙌🏽	neutral
@user Nwanne si anti taba ife na ozo di.... advice heeded bro!	neutral
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Nye kwa ya Ego nke ya biko maka adịghị ama ama 🌚🌚 https://t.co/njJS98yL1E	neutral
O dizi ka Umu nnunnu ji ndi eze nnunnu n'oru.	neutral
@user @user @user @user @user I bu onye nti ike nwokem?	neutral
Aka ebube ta yam... no tweet in 24hrs https://t.co/afNBDvMpOH	neutral
Mụ ewere jụọ ya bụ ọkịrị sị kedụ ihe kpatara ya bụ ishe. O were zaa sị na ndị obodo nyere ya bụ nwanyị mkpọ matches. Ị maara ihe obodo inye mmadụ mkpọ matches pụtara n'ala Igbo? @user @user	neutral
@user @user Anu m afu udi keyboard disaghi iche iche.	neutral
@user Oh thought you just woke.. My bad. Hope to tune in again next for Ndi ana ado aka ni Isi, na ndi low cut ana pia aka ni Isi.. Ma ndi na ama iru akpu.. Ma ndi aga atunye ne well ka mmiri we gbaa 🤣🤣😂	neutral
Okwu bu uzo elugo be Chukwu...... https://t.co/VV3K1RohyZ	neutral
@user Nwanna okwa nwadiala gi ka m bu! Dee Nna🙌🙌🙌	neutral
@user @user @user Lol. Nditor Akwa ibom	neutral
@user Ejighim gi aka	neutral
Nwa afo, kedu?😁 https://t.co/NAZGVgnjFD	neutral
Damilola!!! Ogini di!? What is this nau ehn??? https://t.co/ZGnWVLt53G	neutral
@user Lol. Anyi e jego uka, i jegokwa? Well, unu bu ndi no na Abuja chetekwa dowere anyi no na East ohere n'iru oche. Igbo resident Igbos should not enjoy this alone o. #IgboTwitterCommunity #igbotwitterhangout	neutral
@user 😂😂😂😂😂😂😂😂😂amala aparala igwe ya already!!	neutral
Onye adaka gbùrù ntị gbùrù ya. Church e go be na for future... Ndụ anyị dimkpa ✌️✌️	neutral
Reposted from bbcnewsigbo Ọ kwa Jnr Pope na-afịọ o💃💃💃 Kedụ ihe nile ị chọrọ ịjụ ya? . #bbcnewsigbo #bbcigbo #Igboamaka #jnrpope #nollywood #actor #gininafio - #regrann . #swagnation Don't Miss Out...... Stay Here @user… https://t.co/AXKyiSo992	neutral
chuks onye ka obu? 😍😍😍 https://t.co/3iDrC5jXJd	neutral
Onwa a di gi ebo n'igwe. https://t.co/dW7gAhZhoP	neutral
@user Mba nne. I no go	neutral
Kpọrọ kpọrọ na-aka mma n'ụtaba maka na akpọrọ nwunye onye ọzọ osebe okwu......	neutral
@user @user @user Ha nokwaa ofuma ebea.. mana enwere ndi ona enye nsogbu ide igbo.ighotago? #Igbo abatago tiwita😀	neutral
