text,text_id,annotator_1,annotator_2,annotator_3,label_1,label_2,label_3
"@AteteDeborah Kuko ntari umwana Kandi ntategetswe guhora mu rugo. Mvuga aho ngiye gusa n'igihe ngarukira, ibyo biba bibaye!",1398897654969548800,69,71,70.0,NEUTRAL,NEUTRAL,NEUTRAL
"Hari igihe utereta umugangakazi,yakureba mumaso yawe aho kubona urukundo akakubonamo Malaria 😂",1421801182914359296,70,69,71.0,MIXED,NEGATIVE,NEGATIVE
"Umunsi mwiza, Imana ibahire mubyo mugerageza gukora byose. Ntiwibagiwe ko COVID19 ihari kandi yica uwo itishe iramuzahaza. https://t.co/Dw0Ffp9vD3",1408268552503709697,71,69,70.0,MIXED,MIXED,POSITIVE
Umuntu uri gusaba umwanya ngo atange ibitekerezo 🤌🤌🤌🤌😂😂😂😂😂😂😂,1542611126453690371,71,70,69.0,POSITIVE,POSITIVE,NEUTRAL
@Paccy95 @alice_kanyana Ndumva uzanyrmo nababyeyi ka nkureke n'a so umuntukire nge simvuga abadahari Shame on u mdfk,1484252244166033410,70,69,71.0,MIXED,NEGATIVE,NEGATIVE
@rudomoro3 @BoscoManirabona Nabibonye boo 😂😂😂😂😂 Gusa ntabirenze kuko na Bosco yazifunga.,1458408973674102793,69,71,70.0,POSITIVE,NEGATIVE,NEGATIVE
"Kimisagara imvura iragwa ivanze n’umuyaga, @meteorwanda mwarakoze kuduteguza ko izagwa @ Kimisagara, Kigali https://t.co/hBm9yC38ov",1432364954099896320,71,69,70.0,POSITIVE,POSITIVE,POSITIVE
"@FERWAFA Amahirwe masa kurimwwbwe ahari katwizereko arimwe mumfite guhindura ibitarashobokaga muri ruhago so courage to them,.",1386666328073949185,69,71,70.0,POSITIVE,POSITIVE,POSITIVE
@byukavuba Hari umwana utaha iwabo uherutse kuntira ghetto ngo umwana azamusura ndanga https://t.co/pyzo7DM6IO,1541651284423581697,69,71,70.0,POSITIVE,NEGATIVE,NEGATIVE
@Umunyuwingezi @kemnique @MissRwandaDotRW Umunyuwingezi rwose uyu nguyu nta mitwikire. Ahubwo kubera bwa budasa yabonye NO eshatu ariko afite PASS mu ntoki ndaq 😂😂😂😂😂,1491553537821655040,70,69,71.0,MIXED,NEGATIVE,NEGATIVE
@Museco_Bae @Edith___M Edith akuriye umutwe w untera ubwoba arega urebe ko nanakopfora 😂,1461675052710121474,69,70,71.0,NEGATIVE,NEGATIVE,NEGATIVE
@kukarubanda Ariko se bigenda bite ngo umuntu yitumire ku meza yanjye nta gahunda dufitanye yumve ko nza kumwishyurira?,1435510089931182082,69,71,70.0,NEGATIVE,NEGATIVE,NEGATIVE
@eLHAMiiD @MrsBe9 @PMudakikwa @Lydia_speakhope @mutesi_lydie @UWIZEYIMANAYve1 @UwimanaConsole5 @AissaCyiza N'ikoti kambaye ubanza ari gilet ikabuza kwibira! 😂😂 Babyeyi mumbabarire ubanza ari uko nsanzwe ntinya amazi gahoro.,1546848166372380674,71,70,69.0,MIXED,MIXED,MIXED
@gatjmv: Gukorera inzego z’ibanze ni ishema. Birashimisha iyo wujuje inshingano zawe zituma imibereho y’umuturage itera imbere.,1452317227332653072,71,70,69.0,POSITIVE,POSITIVE,POSITIVE
"Uko wakwivura indwara z'imyororokere ukoresheje INEZA,Niba uri umukobwa cgs umudamu 🌹🌹🌹🌹🌹🌹fungura hano wumve 👇👇👇👇👇👇https://t.co/f5jTBe07DV",1524800675762274305,69,70,71.0,NEUTRAL,NEUTRAL,NEUTRAL
Niba wumva ushishikajwe niterambere ry'umuhinzi wibirayi dushyigikire ukushoboye mubuhinzi bwibirayi byera vuba Kandi bidatewe umuti https://t.co/jnLPBAuPsJ,1515390110178717703,71,69,70.0,POSITIVE,NEUTRAL,NEUTRAL
"@karyasii Sha ndi mu cyumba guhera nijoro, gusa umutwe uracyandya! 😭 Ngiye gufata pause nubura ingana n'umwaka. 😭",1454384563506065414,71,70,69.0,MIXED,NEGATIVE,NEGATIVE
Interahamwe ziragwira! Woe abawe bapfuye nawe bakabakorera marketing 😭😭 https://t.co/FG6e81ILC6,1455055044382973954,70,71,69.0,NEGATIVE,NEGATIVE,NEGATIVE
Uyu mwana numuhanaga ariko yumva nabi mbanze behavior zero all terms https://t.co/cO0m8J6bBB,1413435078491873281,70,69,71.0,MIXED,NEGATIVE,NEGATIVE
Nyamara kariya ka app karatuma amafaranga atinjira uko bisanzwe.,1385501407151808515,70,69,71.0,NEGATIVE,NEGATIVE,NEGATIVE
@MuhirePhilos @BakerReports @NgomaDistrict @Nyamasheke @NsangaSylvie @Annemwiza @RwandaHealth @DrDanielNgamije @AmEugeneAnangwe @RwandaWomen @RwandaMedicalAs @RwandaChildren @JackieLumbasi @baker Karimo ukuri ukuntu nubwo hariho na exceptions,1435471711978328064,70,69,71.0,MIXED,NEUTRAL,INDETERMINATE
@QueenNKgl @nkureddy @RIB_Rw Soma interuro ya mbere! Uzabaze CUR n'ahandi....,1480123298604269571,70,69,71.0,MIXED,NEUTRAL,NEUTRAL
@Museco__Bae Ngo bavune Miss Ndabina hari amagambo tugiye kuzaga twitondera gukoresha tutazarara ahantu,1505327812974100484,71,69,70.0,MIXED,NEUTRAL,INDETERMINATE
"Ukumva Girlfriend arakubwiye ngo niwohereza ushyireho ayo gukata, Dear ladies mutubabarire kbx🙄😏😏😏😏 https://t.co/2jFcxjU3G6",1439879928317624328,71,70,69.0,NEGATIVE,NEGATIVE,NEGATIVE
@Mars_NGOGA @ClaudeKarangwa Erega ikorwaho na banyirayo 😂 Naho abu rukiko bari abakozi nkabandi bakwirukanwa anytime,1400757108040159232,70,71,69.0,MIXED,MIXED,NEUTRAL
Equipe y’u Rwanda ihagaze neza muze Tubashyigikire! Dore abakinnyi Bo guhanga amaso! https://t.co/UOJqzbh2sQ,1548202818409885697,71,69,70.0,POSITIVE,POSITIVE,POSITIVE
@ThinkBigwiz @NyirarukundoMa6 Nonex uzingo aba kubwira ibyo ukora byose niko baba babikora Imana yanagutumaho nigisambo ariko umygambi wayo ukawumenya 😂🤌,1508476072895164420,71,69,,POSITIVE,NEGATIVE,
Ijwi nubwo ntaryo ntanga ariko ugomba gutsinda aya matora kandi ndabibona https://t.co/TQ2UEYMipM,1458838351566585859,69,71,70.0,MIXED,POSITIVE,POSITIVE
"@marie_nyiraneza Abo bandi batuma mutisanzura, bakagukonsoma utabafite muri gahunda bataza no kugushimira, baba bakubonyemo ATM buri wese acomekamo ikarita.",1435534984417316864,70,69,71.0,NEGATIVE,NEGATIVE,NEGATIVE
@UMUKARITASI1 Kiriya nicyo ki kwereka ingano y ubukene buri muri africa cyane bihereye mu kuisuzugura,1416462186470387717,71,69,70.0,NEGATIVE,NEGATIVE,NEGATIVE
@i_Birere Ewana aha mpaziye igihe kbsa!.. Nanjye nungutse inama🤣🤣 nuko boss aza kubibona...,1484433516909809668,70,69,71.0,POSITIVE,POSITIVE,NEUTRAL
“Iyo bigwa(Kure cyane)”. Ese iyo bavuze iyo bigwa ni ibiki baba bavuga? Waba ubizi?,1520824460252700673,71,69,70.0,NEUTRAL,NEUTRAL,NEUTRAL
Those who did France munsobanurire ibyo uwisibo ambwiye peee ngo nanze kujya gufata amata yumwana yewee🤔🤔🤔 https://t.co/0lP2RanxFu,1427307779480510479,71,70,69.0,NEUTRAL,NEGATIVE,NEGATIVE
"@Ish_Geovanis @__Ar_ie Wumijwe n'iki?? Kuvuga ko ntashaka ikintu runaka ni icyaha?? 😂😂😂 You people, mubabazwa n'ibitabareba, Vraiment!",1448654866448932875,70,69,71.0,MIXED,NEGATIVE,NEGATIVE
"@InezaStar @NsengimanaCel10 @vitalose Lick Lick yari producer umwe muri benshi kandi ntiyari umunyamakuru, sinumva uko gufashwa na Lick Lick byazitiye izindi mpano.",1371166293613744129,69,71,,NEUTRAL,NEUTRAL,
"@Annemwiza @NyilijaboMartin Joyeux noces de laine bantu mfana! 👏🏾👏🏾👏🏾 Nyagasani akomeze abubakire, uyu munsi by'umwihariko namwe mwigurire akantu!",1548980996871278592,71,69,70.0,POSITIVE,POSITIVE,POSITIVE
"Dore ibanga ryagufasha kuzigama 58% bya fagitire z’amazi wishyuraga buri kwezi! Utuyunguruzo https://t.co/O7kiKd8ADj tuyungurura burundu amazi y’imvura ukaba wayatekesha, wayanywa, n’ibindi. Gura ubu uhabwe inkunga igera kuri 50%. Kubindi bisobanuro; +250780303482 | @AmaziRw https://t.co/4L8qVkYFWB",1536998187898224640,70,69,71.0,POSITIVE,POSITIVE,NEUTRAL
@Jok94466727 @kanisekere @rayon_sports Rtd ngo yaroherejwe ntiyatowe none wakwevuza umuntu utatoye cg utagize uruhare mugushyiwaho ? abareyo nimuhame hamwe abatembagaze abageze kure hashoboka🤣🤣🤣@rayonsport,1506626334474358784,70,69,71.0,MIXED,NEGATIVE,NEGATIVE
Ibintu byose ndabyibagirwa ariko sijya nibagirwa ko aho kugirango umunyarwanda akubone wakize ya kubona uri umupfu.,1549319363043409921,71,70,69.0,NEGATIVE,NEGATIVE,NEGATIVE
@niiClara Niba utarabyumva umbwire ngutengamaze,1411732536854724610,71,70,69.0,POSITIVE,POSITIVE,NEUTRAL
« Bwa mbere njya kuri stage hari 2010 muri #eastafricanparty uyu munsi mbazaniye Album yitwa #Iyimuka_Misiri ngo nerekane ubuzima nanyuzemo... » @fireman Host: @cedrick_ceddy &amp; @anny_anipha #sundaynightshow https://t.co/z6Zas8xlpL,1439689591926231043,70,71,69.0,MIXED,NEUTRAL,NEUTRAL
Namara gusinda nkaryama harimo aka volume gake muri radio mbyuka ndimushya mumutwe 😅 https://t.co/NpTQlRv7mT https://t.co/tY6YAi58U8,1481243522003083264,69,70,71.0,MIXED,POSITIVE,POSITIVE
"Ndumva akantuza kakuze noneho ndashaka umutoto tubyumva kimwe kbsa, uri tayali ambwire",1465565045199364105,70,69,71.0,MIXED,NEGATIVE,NEGATIVE
"Hakorwa iki kugirango uwo mwana abone ubutabera ? Haravugwa ko nyamugabo yatanzwe ruswa, ngo yanabyigambye! @HDIRwanda @afroark @Kamonyi @RIB_Rw @Rwandapolice @haguruka_ngo @IngabireIm",1518328332751970304,71,70,69.0,MIXED,MIXED,NEGATIVE
Ubwo se waba ufunzwe🙄🙈 gufungwa ni ukubuzwa uburenganzira✌️ https://t.co/ROEwbfELq2,1516288427280510978,71,69,70.0,NEUTRAL,NEGATIVE,NEGATIVE
@kingally1 @Rwandapolice @Annemwiza @AissaCyiza @oswaki @emmamarie2011 Gahunda ni ukubahiriza amategeko y'umuhanda bikakurinda impanuka no gucibwa ayo mande. Ibindi byose nta guarantie y'ubutengamare byaguha.,1385687976882098180,71,70,69.0,MIXED,POSITIVE,NEUTRAL
Harya kunywa ni Iki ni ukunywa ukagenda ugwirirana. Oya rwose mureke kwiyandarika https://t.co/MNuH0GTBVv,1538954883109470210,71,69,70.0,NEGATIVE,NEGATIVE,NEGATIVE
@inoteya5000 @Kwizera18305184 @CityofKigali @RURA_RWANDA Koga amazi se cg ni silenge?,1406465921284255753,70,71,69.0,MIXED,NEGATIVE,NEGATIVE
@kemnique Nibyope ese ya gahunda yokuremera umuntu yagiyehe komaze iminsi ndwaye ntarimpari dore nsanze nabo narimfite baragiye 😭😭,1372159858259197960,70,71,69.0,MIXED,NEGATIVE,NEGATIVE
Mu karere ka Rubavu gahunda iracyari yayindi ntabwo yigeze ihinduka. #NtabeArinjye cyangwa wowe inzu igwaho #GumaHanze https://t.co/DpbBjTKahQ,1397556861902147585,70,71,69.0,MIXED,POSITIVE,NEUTRAL
"@JanvierPopote @mathebebo @RwandaHealth @RMC_Rwanda @oswaki @SamuelBaker_B @ibiriti @RURA_RWANDA Ubundi kwamamaza imiti na service z, ubuvuzi ntibisa neza. Ibaze umuntu uvuga ngo Acura indwara zose zananiranye 🤷🤷",1546022348867919873,71,69,,MIXED,NEGATIVE,
"Igitekerezo naha perzida.nugukuraho ingwate, ingwate ikaba huum ingwate ikaba huum ,nagirang nkubwire ko ub utay amanota pe @mariepaul13 miss kinyafu @kemnique @NshutiLoosen @RobCyubahiro @URIFAKEE",1373359024461209600,69,71,70.0,MIXED,NEUTRAL,INDETERMINATE
@Mgabomama @NizeyimanaOliv7 Nta na kimwe yashakaga kumva usibye kumpa amabwiriza ye.,1423850602879193090,70,71,69.0,MIXED,NEUTRAL,NEGATIVE
"@YNyamirambo @Devocia2 @harerimana_tito @liberaregis188 @ClaudeKarangwa @BlaiseRUGAJU @kemnique @kanisekere @RGisanintwari Muvandimwe. Iby’agaca bishyire ku ruhande, reba umutima wo gukora uhari, tumufashe. Icyo ni cyo cy’ingenzi.",1432641743619514369,69,71,70.0,MIXED,POSITIVE,POSITIVE
@mugaboannet2 Uwomugabo ndumva ahubwo yaba agize amahirwe uzi kujyana ibyo wavunikiye ubibona bigenda,1467612978124050433,70,69,71.0,MIXED,MIXED,POSITIVE
@AnthaJeph Birashoboka ko bitazahagera kuko ni umuco umaze igihe muri Uganda,1444991235597520900,71,70,69.0,NEUTRAL,NEUTRAL,NEUTRAL
"@L_A_r_s_e_n_e14 Uzumva bavuga ngo ""yamuteye inda"" as if umugabo aha umugore umwana, Kandi amuha intanga, ntabwo amuha umwana!",1398605333887655945,70,71,69.0,MIXED,NEGATIVE,NEGATIVE
@Rudahigwa_2 😂😂😂 yewe cyakoze umbwire igitabo uri kwigiramo,1516129556838727694,71,69,70.0,NEUTRAL,NEUTRAL,NEUTRAL
@umutonifiona Empowerment y'umugore harya nta kuntu yabangikana n'iy'umugabo? Nako nibutse ko Icyongereza cyanjye ari mugufi wasanga bidasobanuye guteza imbere.,1378964547046928384,70,69,71.0,MIXED,NEUTRAL,NEGATIVE
"Hello Turifuzako uriya mugore wavukij,ubuzima bw,uriya mwana yazasomerwa urubanzarwe muruhame.",1483278110351151105,71,69,70.0,MIXED,NEUTRAL,NEGATIVE
Abatuye Kanombe ndetse na Rusororo barabangamiwe n'urusaku rw'indege zihora zigenda burigihe zigana cg ziva kuri aeroport. Hakorwa iki? https://t.co/10fqbNkyJK,1503513086585622530,69,71,70.0,NEUTRAL,NEUTRAL,NEGATIVE
"#RwOT, @IsraeMbonyi yabwiye @Radiorwanda_RBA igihe azarongorera. Bizaba ari ku wa Gatandatu. Umva ikiganiro cyose hano👇kinasobanura icyatumye yamamara. https://t.co/HKdqz6MtPr",1373545970428960770,71,69,,NEUTRAL,NEUTRAL,
"@henry_nkaka Mbi cyane. Mediocre ahubwo ni Average kuko hari nizo wumva ukibaza icyo nyirayo,uwayikoze,nabayikunda icyo batekerezaga bajya gufata ibyo byemezo.😡😡😡",1345264969110192129,71,69,70.0,MIXED,NEGATIVE,NEGATIVE
Nukuri Abo Bireba Munshingano Zabo Bakwiye Kugira Icyo Bakora Bitabaye Ibyo Ababyeyi Twahagarika Kwohereza Abana Kumashuri Twese Bikabanza Bigacyemurwa https://t.co/UN4oYJDykE,1443889692231995402,70,71,69.0,MIXED,NEUTRAL,NEGATIVE
"Ndashimira cyane byimazeyo mayor of @RwamaganaDistr , @RubavuDistrict and @NgororeroDistr mubyukuri ukomwitanga Nuko mudufasha twe baturage niterambere mutugezaho birivugira peuh 🙏 nimwe mukenewe. @NewTimesRwanda @gatjmv",1502385256229396482,70,71,69.0,POSITIVE,POSITIVE,POSITIVE
Kurikira Hano Umuhango Wo Guherekeza Umuraperi @JayPolly1 Bwa Nyuma! https://t.co/smbcUMQQuf Imana Ikwakire Polly Ntuzamva mu mutima! https://t.co/msYNb0ldmR @david_bayingana @Bulldoggoffici1 @ArthurNkusi @Knowless1butera @tomclosetweets @TheBen250,1434508259604451331,69,71,70.0,MIXED,POSITIVE,NEUTRAL
@Radiotv10rwanda @FERWAFA @Rwanda_Sports @Mashavince @AmavubiStars @AuroreMimosa Uru rutonde ndabona ntacyo rutwaye icyingenzi Nuko bashyirahamwe intsinzi ikaboneka⚽⚽ knd utabangemo arasimbura ntabirenze Turabemera basaza kunda cyaneeeeee💪,1355866024831295488,70,71,69.0,POSITIVE,POSITIVE,POSITIVE
"@Umutoni03402509 @Annemwiza @ClaudeKarangwa Ariko nawe rwose, uti mbega Umugore! Ubwo yari yabyutse nabi iminsi yose ntiwana.",1357667400997609473,69,71,70.0,NEUTRAL,NEGATIVE,NEGATIVE
#BnBSports Big one Today!! 15H30’ KIYOVU SPORTS vs RAYON SPORTS Raguza umutwe uko biza kugenda... Uryamye ku 🟢⚪️cg 🔵⚪️? @bbfmumwezi https://t.co/bRkSLXhKOT,1389857752894353408,71,69,70.0,MIXED,NEUTRAL,NEUTRAL
Inka zirenga 100 zimaze kwicwa n'inyamaswa zo muri Pariki y'Igihugu ya Gishwati-Mukura: RDB iravuga yahagurukiye ikibazo #RBAAmakuru ➡️ https://t.co/bcldPEMBka https://t.co/HimAUnwd3U,1492490187330494474,70,71,69.0,MIXED,MIXED,NEGATIVE
@Rwanda_Justice mwaramutse ndagirango mbanze kodushishikarizwa gukora nkubu uyumujura watoboye iyinzu umuntu amufatiye mucyuho akamwica byakwitwa icyaha inzego bireba mumfashe munsobanurire @HuyeDistrict @RIB_Rw @Rwandapolice @RwandaLocalGov @IngabireIm @RwandaOmbudsman https://t.co/gquYvq9G9i,1441995212797235201,70,71,69.0,MIXED,MIXED,NEUTRAL
@AbakeneL 🤣🤣🤣 iki x mugire mushake mutuvire aha 🤪🤪,1488064109203660805,69,70,71.0,NEGATIVE,NEGATIVE,NEGATIVE
"@oswaki Kunda cyane, nta bitego birenze 1 birinjira mu izamu ryAbataliyani kuva yarihagararamo",1415378117808504837,71,70,69.0,NEUTRAL,NEUTRAL,NEUTRAL
Uyu munsi mu midugudu yose igize @MuhimaRwanda habaye inteko z’abaturage ziganira kuri Gahunda zikurikira; 1. #OPERATIONCOVIDFREE 2.#MUSA 3.#EJOHEZA 4. Umutekano @RwandaLocalGov @CityofKigali @Nyarugenge @Rwandapolice @EmmyNGABONZIZA1 @nshutiesp https://t.co/bJcbllVmm2,1437818255184379913,71,70,69.0,NEUTRAL,NEUTRAL,NEUTRAL
Reka tube twisekera hamwe na @claptonkibonge na mugenzi we @rusinepatrick https://t.co/bfX2gYRYp3,1419024269821026308,69,70,71.0,POSITIVE,POSITIVE,POSITIVE
@ClaudeKarangwa @JanvierPopote @alice_kanyana @kanisekere mubona njyewe ntakeneye kuzamuka ngo ngire aba follower 2k nibura mubdwaneho,1502967262952706049,70,69,71.0,MIXED,MIXED,NEUTRAL
Urukundo ruzacogora muri benshi kubera ko ubugome buzaba bwiganje.,1473324658451795968,70,69,71.0,NEGATIVE,NEGATIVE,NEGATIVE
@Nzabakira4 @IGIHE Cyane rwose... kuri bo twahora dushwana cyane ko guhunga kwacu no gupfa kwacu byo bitabarwa nabo,1535989836536066068,70,69,71.0,POSITIVE,NEGATIVE,NEGATIVE
"Urukundo n'urugwiro n'umurava n'ubutwari n'ubupfura nibyo muco nibyo ngiro, niwo murage w'abakuru. Happy Heroes day. ❤🇷🇼 Ni Rweme. https://t.co/fjDNNnncZy",1488439716039081984,70,69,71.0,POSITIVE,POSITIVE,POSITIVE
@JulieKirenga @JCNdayishimye @Rwandapolice @RNPSpokesperson @JanvierPopote @Annemwiza @NyilijaboMartin @UWAYODivin @ConstantinUwase Nange ni ko mbibona. Nta kwezi kujya gushira buriya bwoko budakoze impanuka. Bizatekerezweho neza,1512694400798838787,71,69,70.0,NEUTRAL,NEGATIVE,NEGATIVE
Mwisoko rya musumba muri #Nyarubaka ingamba zo kwirinda zirakomeje. Abakorerabushake barimo gufasha uryinjiramo kubahiriza ingamba zatanzwe zose zo kwirinda. #COVID19 @KubanaRichard @RwandaYouthVol1 @EricBayisenge @Kamonyi @KyKIREZI @RwandaSouth https://t.co/splZsnjJoY,1475784256836280322,70,69,71.0,POSITIVE,POSITIVE,NEUTRAL
Umuhanzi Koffi Olomide ushinjwa gusambanya ababyinnyi be ku gahato yasabiwe gufungwa imyaka 8. https://t.co/2U6v7Bmu8c,1453957787357048832,71,69,70.0,NEUTRAL,NEGATIVE,NEGATIVE
🔥 🔥 🔥 Umupira wa Tanzania kabisa ukeneye Haji Manara… Umukire ntabwo umunwa w’iki kigabo ntazawukira!! 😂😂😂 https://t.co/eRPiPKHuZw,1430214125901291527,70,71,69.0,MIXED,NEGATIVE,NEGATIVE
Allah akwishimire ✌️ uyu munsi wiriwe ufite ibitekerezo bimeze nka Wine.. Keep up😊 https://t.co/Olw2bZTL3X,1518693860737789952,70,69,71.0,MIXED,POSITIVE,POSITIVE
Yashakaga ayo kujyana ikuzimu nako kugismenti😂😂dore haburaga na masaha make ngo dushoke😂😂😂 https://t.co/2Zz8EjXYeJ,1506933856569597954,70,69,71.0,NEUTRAL,NEGATIVE,NEGATIVE
"Weasel yatawe muri yombi nyuma yo gukubitira umugore we Teta Sandra mu ruhame. @ Kigali, Rwanda https://t.co/MmDv4dboL1",1552796671821709312,69,71,70.0,MIXED,NEUTRAL,NEGATIVE
Bakwirwe imishwaro abicanyi bihishe mu Bufaransa n'ahandi! Ibigarasha n'amwe mubakurikire mudakoza ibirenge hasi!💪👊 https://t.co/54T1PaNBRO,1503958693016219656,71,70,69.0,MIXED,NEGATIVE,NEGATIVE
"Nkuko byatangajwe muri iyi nteko rusange,abanyamakuru b'abanyafurika bakorera ibitangazamakuru bya Kiliziya Gatorika barahamagarirwa kwimika amahoro,ubumwe ndetse n'ubwiyunge.",1546807219257212929,70,71,69.0,POSITIVE,NEUTRAL,NEUTRAL
Nyuma y'amezi 8 nigishije Landlord wanjye ku betting 😎 ubu nawe ari gushakisha inzu ya make yo gukodesha 😂😂,1527010068209729537,70,71,69.0,NEUTRAL,NEGATIVE,NEGATIVE
Ukumva abantu banengwa ngo bacinya inkoro. Batazicinya se? Ugira amahirwe abona uwo ayicinyaho. Ushaka ak'umukungu amupfunira umwana.,1415704626586869770,69,70,71.0,NEGATIVE,NEGATIVE,NEGATIVE
@NtakumirwaKarah @Bikundaguhena @karacyemutse @Mwidishyi @ntaribi_tu @wamujama99 @Allicyuzuzo5 @rukundokeric @berry___31 @kanisekere @NshutiLoosen @umusore_witunze Namuburiye umwanya arambwira ngo aranyanze nkaho nanamuzi peee,1430045010876149781,71,69,70.0,NEGATIVE,NEGATIVE,NEGATIVE
@URIFAKEE Mubwire afate inkoni agendana akubite gatatu ku rutare Arabona umugezi,1378117957180665856,69,71,70.0,POSITIVE,POSITIVE,NEUTRAL
@Dele_rw @rihanna Ntago natunga umugore umwe ngo mbishobore njyewe 😂😂,1514898253011111938,70,71,69.0,NEGATIVE,NEGATIVE,NEGATIVE
Mwuka wera w'amafaranga ndategetsengo uze unshozeho intambara Kandi umbangamire mu buryo bukomeye cyaneee Amen.,1527546679184039937,70,69,71.0,NEGATIVE,NEGATIVE,NEGATIVE
"@kumusigiti @GenBitero @byukavuba @Bienvenu___250 @imbwayimana @Ish_Geovanis @shikamaelisee @JulieKirenga @Umunyuwingezi @indemarugambaj1 Ariko iki kizina ntago kibikora. Ubu yakwiyise ""umwase w'inturusu"" kweli?",1527038974316924928,69,70,71.0,NEGATIVE,NEGATIVE,NEGATIVE
#RwOT Sinzi ucyeneye kumva ibingibi ariko kumva indirimbo za gospel ku cyumweru mugitondo nago bizagutwara mwijuru daa🤷,1417081701705125888,71,69,,MIXED,NEGATIVE,
Umwaka urabura amezi2 ngo urangire.Ese intego wari ufite uwutangira ugezehe ku% uzishyira mubikorwa?? Shyiramo imbaraga igihe cyagiye ntagucika intege 💪,1455470493402869762,70,71,69.0,MIXED,POSITIVE,NEUTRAL
Jye na gang nyuma yo kurya chapati zitaratu muri Uganda https://t.co/1kDrxsa518,1429012431813201920,69,70,71.0,NEUTRAL,NEUTRAL,NEUTRAL
Banza ubabwire ba nsabire aba followers babo ku following 😂😂😂😂 https://t.co/4SzXF2boae,1534539729500348416,69,71,70.0,MIXED,POSITIVE,NEUTRAL
@shikamaelisee @machadpro @JulieKirenga @harerimana_tito @Patrickmun_ @KamarampakaJean Iyi gahunda ngiye kumarkinga itariki kuri calendar ubundi buri wese mwandikire DM,1459807518801149955,70,69,71.0,MIXED,NEUTRAL,NEUTRAL
"@Bienvenu___250 Ibi rwose mu Rwanda ntibyahaba, nahandi bazaze u Rwanda rubigishe umuco wo gushyira umuturage ku isonga",1554801472814080002,70,71,69.0,MIXED,POSITIVE,NEUTRAL
Ndasaba reta ko yajya itegeka banyiri amazu gushyira sound proof nkubu kuryama byananiye kubera ibyo urusaku rwumugore tubana mugibangu,1541136783462776835,71,70,69.0,NEGATIVE,NEGATIVE,NEGATIVE
Nyuma yaho mbyukiye ngasanga #RwOT mwese murikuvuga kuri topic imwe nsubiye kwiryamira😣 Ndacyari umwana sinishoboreye ibintu by'abagore nabagabo😭😭😭,1547595797339860992,70,69,71.0,MIXED,NEGATIVE,NEGATIVE
Ariko usibye kuba ugendera mukigare na hindiri zidashira @MTNRwanda na @RURA_RWANDA bagutwaye iki?,1383347698523250691,71,69,70.0,MIXED,NEGATIVE,NEGATIVE
"Ariko ibyo ahimba byose, ajye agerageza nibura gushyiramo ubwenge! Hari ikintu udashobora kubeshya ngo gifate. https://t.co/Tkkkkukx53",1406189121748586501,71,70,69.0,MIXED,NEGATIVE,NEGATIVE
@Nkunda__Amahoro Urabyumva cyane wa mfura we😂,1426612461822746626,69,71,70.0,POSITIVE,POSITIVE,POSITIVE
Hhh muri Europa Hariyo ikipe zikomeye Bari bakwiye kubaha pirate Cup tukareba ikijana @SCKiyovuSports @MukuraVS @musanze @SunrisefcRW @etincellefc @gasogiunited @GorillaFC or @Bugeserafc1 @asmuhangafc,1395285542867247106,70,69,71.0,MIXED,NEUTRAL,NEGATIVE
Ubimbye aba yitegura igihe cy’isarura 💪🏿 Ndashima Imana ko umusaruro wanjye Uyu munsi nawubonye 🙌🏾 Finally I made it🎓💪🏿❤️ @MountKenyaUni https://t.co/2WimYRkkxD,1423554816824037379,70,71,69.0,POSITIVE,POSITIVE,POSITIVE
Ikaze mu rwanda aho ushyira iPhoto yumuntu mudahuje igitsina kuri status yawe bagahita bavuga ngo murakundana 😭😂🥱,1539653418675224576,70,71,69.0,MIXED,NEUTRAL,NEGATIVE
"@reg_rwanda ntabwo mushobora kuzakosora impamvu ihora ituma buri munsi amasaha nkaya tubura umuriro muri @Gasabo_District , @ndera_sector , Kibenga cell , Kira village",1428771382276542465,71,69,70.0,NEUTRAL,NEUTRAL,NEGATIVE
@NdabarasaK @SadateMunyakazi @Rwandapolice @RTDARwanda Ari gucinya inkoro c ubibonye hehe? Ko yavuze uko yumva ibintu nawe wavuze uko ubyumva ukareka guca imanza🤷,1461255460800114691,71,69,70.0,NEGATIVE,NEGATIVE,NEGATIVE
@Rukundoinnoce15 @SamKarenzi @FERWAFA @Rwanda_Sports @FINEFmRwanda Fatisuka ujyeguhinga ureke kujajwa! Nubundi ntiwamenya math ngumenye na football!! Jya kurya amacaki,1446343019649773583,70,71,69.0,MIXED,NEGATIVE,NEGATIVE
"@KARANGWASewase Najye kurya dodo wenyine, ahangaha ni hahandi umubyeyi yihakana uwo yabyaye",1453805290193887242,71,70,69.0,NEGATIVE,NEGATIVE,NEGATIVE
@MinOpposition @BouboulyneJuste Hari uwagutumiye kuzumva cyangwa nimba wumva zikurambiye wakishakiye ticket ikujyana ikuzimu kwasekibi ko ariho haguteguriwe,1381299152026472453,70,69,71.0,NEGATIVE,NEGATIVE,NEGATIVE
"@HPotien @NsangaSylvie @AissaCyiza @Cyuzuzodarc @oswaki Igitangaje ni uko hari abafeminists b'abakilisitu, basoma biriya bitabo bakavuga ko babyemera 100% kandi ni urugero rwiza rw'inyandiko zipfobya abagore.",1388692808282906631,70,71,69.0,MIXED,MIXED,NEGATIVE
