text,text_id,annotator_1,annotator_2,annotator_3,label_1,label_2,label_3
ne kotoko num yɛ sɛn😀😀,7fd325a0-69f1-4d0f-8589-69d7f40f4cab,45,44,63.0,positive,positive,positive
koulibaly ɔyɛ bayifoɔ anaa,57183cb4-7a0a-45fa-8c22-e1380e44c1d5,63,44,45.0,negative,negative,negative
3toc gye aman 3toc yi akwan😂😂,4cc763b4-7765-4a7a-81fd-f2bbf2c6fe76,44,63,45.0,positive,positive,positive
moedi sika no ewiee,fb3b4050-ca93-4c4d-9dc2-355583ff5e9a,45,63,44.0,positive,positive,positive
fda agye atum anaa 😆,62aaf234-b63a-4206-8256-b3193643182e,45,44,63.0,positive,positive,positive
gyama bella yi cyale😏,6c658c07-2c30-40c9-a233-599d68da3e99,63,45,44.0,positive,negative,negative
wei nso mob3 sei sika wc ho,4b364b60-76e8-422c-b7c9-6efa78ee7c34,63,45,44.0,neutral,neutral,negative
s3 meka se sarkodie p3 na b3timi ay3 wei bosome no mpo mm 3weiy3,67fc7385-3727-42a4-9f0e-261c6b8380ac,63,45,44.0,neutral,neutral,positive
mpaninfoɔ se eno adeɛ no ɛna ɛbɔ agya ka nanka agya wɔ sika ampa afena ho twa dassryt,16495a54-829d-46c8-bbe7-3805363b87a2,45,63,44.0,inderminate,neutral,positive
lfc ei massa nya abotr3 wai all jokes here,92f50bf3-d7b5-4b40-87f2-4d11e14f868b,45,63,44.0,neutral,positive,positive
abusuafo adwuma no asi 😂😂😂 alaba says shes tired of the work nti adwuma no wagyae 😂😂,4eebef7c-eede-4ba2-a42f-a2531ab920a7,63,45,44.0,neutral,positive,positive
me nton ma wo masa,26689e91-2746-4328-ba09-2a78f7be0590,45,44,63.0,neutral,positive,negative
eb3 fa nana wo ni abotre so aaa sika duro nyame enka wo hu 🙏🏽,34925e6b-6d3c-4248-9397-ccb88a40f903,45,63,44.0,neutral,positive,positive
fa sika fuor nkoa na bisa wn sikasem invite jibril hans alien waddle despite cheddar thems na let them speak something different,879b509b-094e-4c1e-8d28-d1e04192a5ea,45,63,44.0,neutral,positive,positive
s3 bayifo tu s3 s3n koraa eny3 ne ynko ne gari 😇😇 good evening 👍 to wiase,f5268a1b-6a9b-49e4-aaad-65b8efa14b43,44,63,45.0,positive,positive,negative
ah so troskis go strike for real 😄😄😄omo ngyae gyimie no oooo,d28717cf-c48a-4760-80c2-a984e8a2efe5,63,45,44.0,negative,negative,negative
eiii koo nimo na adu gyamfi old boy de3 olag fo asem fa woho b3n🤔,909d5bb1-6d99-42ff-93d0-0884516b488c,45,63,44.0,neutral,neutral,positive
hughes is an agenda man nanso ɛnfa,b250edc9-fd1f-441e-b476-e20cb4dcfbc2,45,44,63.0,neutral,negative,negative
ti baako ɛnkyekyemu meɛnsa,74842011-038e-496f-b303-6f76581c41c2,45,63,44.0,positive,positive,positive
yɛ guy guy ntira me p3 abrfo ayie ak o,86997785-f3b0-4440-b631-b6b6a2493a1e,45,63,44.0,neutral,positive,positive
yatete su amamu sei huu😂 please coman buy na y3p3 sika at waakye tsena,e651bc59-4bb0-4613-97dd-3bac06681fcf,45,63,44.0,positive,positive,positive
ah figa ebi me pɛɛ 🥴,e93f6cf3-487c-474c-a73d-10d3683ea6eb,63,45,44.0,positive,positive,positive
3fata wo paaa ma y3nfa y3n ntoma mmb ano,7d4fa856-3f75-4bbe-ad7a-732d4f8dbea1,44,63,45.0,positive,positive,positive
menya wo a meni wo b3da roff,a28ba870-4720-4e4f-b4b8-99f0d566ec4b,45,44,63.0,neutral,positive,negative
love kakraa computers kakraa sika kakraa i miss you kakraa family kakraa boys kakraa vibe kakraa nyamesom kakraa gyimie nso kakraa mea me nie oonothing i get,bb7effb6-2434-4bc5-81ac-4865d1b622f6,45,63,44.0,neutral,neutral,positive
reality check be what lol y3ti sika so 3nso,2b730b31-8515-4242-a786-f8714e57c5d9,63,44,45.0,neutral,positive,positive
😂😂🤣😂🤣🤣herrrhh efiefoc y3nku na yasei wo kwa,e9a783f8-4b89-4de0-800e-7b651af65589,45,63,44.0,neutral,negative,negative
fa watetee moa ɔha na deɛ me sane no ɛnyɛ bi ne nkyɛkyerɛwa 👌🏾🌋🌋🌋,f7aad106-2762-4e7f-ad6f-adcab9ba0586,45,63,44.0,neutral,neutral,positive
trend no deɛ ɛnnfa oo na mo ngyae gyimie no na system no nyɛ nadwuma dr kwame nkrumah kraa da prison na aboa bi like shatta wale tswww 😂😂😂😂,1a9d0856-a5ad-4f71-85f5-d86d98176185,63,45,44.0,negative,negative,negative
nti y3nka ho bi anaa☹️,95420002-4b77-4147-862a-dd25327255e0,44,63,45.0,positive,negative,negative
na nka 33yrs deir date rush fa wo ho ben,9f1ecd2b-57fa-4bd3-a9b6-7a5967f22c5e,63,45,44.0,negative,negative,negative
kojo agye yens3m mpanyinfo kaa y3 s3 ano a y3d3 b bosea no 3ny3 3noaa na y3de tua nas3 dabi kwatrekwa se ob3 mma me ntoma aa me huu y3 anka 3ne me nn3 tua dier y3b3 tua nanso 3daa aben bebom no npp b3te borborleborbor medaase🥺,08357c62-5163-409e-b4bc-1956ac0140b0,63,44,45.0,neutral,positive,negative
ɛyɛ ɔmona mmɔdenmɔ nea aka ne nyinaa yɛ 666,3ec769a1-dadc-4a85-857d-76849f6597a4,45,63,44.0,neutral,positive,positive
yatete so seiii huuuu,961d8dab-e814-4b44-8edd-a0c6b0cce48b,63,44,45.0,positive,positive,positive
📍nana kwabena apartment 🏡🇬🇭 📍design me arc ofosu kwakye 📍location kumasi ashanti region 📍plot 1 plot 70 x 100ft,07287bfd-e4e1-465f-8b05-d4d9fed8edae,63,44,45.0,inderminate,positive,positive
man for be bloody rich na sika y3 mogya ampa 😊,81bdb063-ba3f-4680-bde1-7a5bb371e8e0,44,63,45.0,positive,positive,negative
fa ha na mi fa ha y3 b3 hy3 goal agyi cup 😹,962ee7fd-9dc6-47c2-9b48-2ddd0f538453,63,44,45.0,positive,positive,positive
haaaaad haaaaad dj slim is rema kuami de3 ny3 me ly nso me p3 adonko product nyinaaa,647a87dc-7705-4da7-9184-aa564da4fdf6,45,63,44.0,positive,positive,positive
he is stupid wob3kum trom na woadware sasaduro de3 gyae ma onfa ne mosuo nk,115e791b-9439-4a54-b861-3bae789f1bfc,45,44,63.0,negative,negative,negative
see ma coach o ei jesus christ,4129bb9d-c726-43db-9df8-a607bb271189,44,63,45.0,inderminate,positive,negative
ekuafo mpuntu ntsi meserɛ wo ma wenyido hwɛ mfe awɔtwe nekyir,3883ecdc-853c-4520-bee8-c0c24064448f,63,45,44.0,positive,positive,positive
wo y3 gyimiifo woatsi,d647ffa3-94e3-43cf-bf9c-29176cd2ca92,44,63,45.0,negative,negative,negative
this thing is getting out of hands ghanafoɔ brofo nnyɛ wei diɛ obiaa bɛko bi,c9b277e3-05e4-4efc-888c-338e62467dd4,44,63,45.0,positive,negative,negative
na portfolio maximization fa hajia bintu ho bɛn pls and pls,4e92c33a-439c-4452-9bb6-6b1414373af6,44,45,63.0,positive,negative,negative
maka me kokontɛ na bɛgye wo simpoa ɛfiri ɛsoro deba fom wobɛti kumkumcha,6343db0f-2084-4bf0-b5db-7e33ced82287,45,44,63.0,neutral,positive,positive
richarlison no ɔnyɛ normal saa 😂😂😂,9974916e-70e2-486d-948e-96f0eeca7323,44,63,45.0,negative,negative,negative
sunsum nni wo bio ne mu sorry,8cf1fc45-56a8-4048-8548-204fac055acf,45,63,44.0,neutral,neutral,positive
mo guy guy nyinaa mo hy3 fake wrc kwesi arthur,34af85c7-40e3-484d-a2dc-85ee51673266,44,45,63.0,positive,negative,negative
bruning bush no koraa yashi shi na asheesh 🤣,0eed65f9-8beb-4777-8a18-4c6482d0a781,45,44,63.0,neutral,positive,negative
ghana boy sɛ menni hwee koraa na nɛnyɛ me ambition ✊🏾🔥🔥,615245ee-e93c-484c-a9d5-52e37f6b013d,63,44,45.0,positive,positive,positive
wo twitwi samena aaa 3ehro mba eyyyyyyyyyy brokenheart 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,791e15d5-5e16-47a5-a7f0-d4b493cad0f8,63,45,44.0,neutral,neutral,positive
ei asi enti min ka ho bi,82ad6fc8-66f1-4268-8d04-be6f30447751,45,63,44.0,neutral,negative,negative
opayin ntsena fie ma nkdaa nwe nanka 😂😂😂 make he reply den see,0ed891e7-422d-4ef4-8391-ae13e138bab0,45,63,44.0,inderminate,neutral,positive
na me kae mo last season,1632b95d-1974-4b41-a874-15e0b9bfb75a,44,63,45.0,positive,positive,positive
😂 😂 ah 3no nso y3 de3n style,dfe5ac16-59d4-4be9-8640-b030fe541b1c,63,44,45.0,positive,positive,negative
kofi obi de ne sika gye boakyewaa ooo come and see,34e257d5-7e5d-47d4-bb3b-b1728318a5bc,44,45,63.0,positive,positive,positive
wonni sika a wose wop3 natural girls🤣🤣🤣,4cbb9efe-809d-499d-ba10-3653a111d389,45,44,63.0,neutral,positive,negative
🤣🤣🤣🤣🤣 wu b3 ka nukr3,cfdc8f46-a8aa-473e-a4ee-8c4f1aaff138,45,63,44.0,positive,positive,positive
propaganda nti nipa ni ahutɔ brofu nu nyɛ mi dɛ,3c2f5ea1-c56d-40ea-b3ca-e1cd36253268,45,44,63.0,negative,negative,negative
masa masa wo brofo kroaa ny3 buh u wan create fake account😂,c5e5b753-0b99-4672-b822-1613913c1721,63,44,45.0,negative,negative,negative
no visa to find a caribbean babe fa hooki me anti akosua,66f78d0b-c007-476d-b90c-87a922d3d4f7,45,63,44.0,neutral,positive,positive
ghana de3 y3y3 ahushish3 dodo yare3 wei nso 3bi aba ghana ei😭💔,a0cbb0d3-467d-402d-b68e-4e1cda9739b0,45,63,44.0,positive,negative,negative
masa ɛyɛ agoro gyae yooo jude too whats up small jogging too he ghost,f64b05fc-3b59-427f-96f3-9f824514c5e5,44,63,45.0,positive,negative,negative
mo dea gyimie narrr still nipa nu awu nso mo salute no,83971d34-004b-4a76-920a-4e60b39680f5,45,44,63.0,negative,negative,negative
nti gyama yaka eh 🤣🤣🤣,e933a082-b84d-4fdf-bd22-23333a351701,45,63,44.0,neutral,neutral,positive
ahotɔ de anigyeɛ ba ampa online shopping papaapa ni,e735b449-d96a-4b68-a196-363e4c6ecc50,44,45,63.0,positive,positive,positive
fa wo gyimii k trumu trumu de3 3fa ghanafo ho b3n jon fa k wo krom kenya hon more fire ns3mhunu sei de3 we hate it in ghana let him know,cf59e6b0-a1cf-4549-8c57-a72bbf78c31d,45,63,44.0,negative,negative,negative
wo nka sika sem aa wo voice tone koraa y3 funny🤣🤣🤣🤣 king saark,3697e8ef-cc2a-4f2d-80dd-bbef4b88284b,44,63,45.0,positive,positive,negative
sister 57million ne master bedroom wowie aa wasanso aka nkwaseas3m oh ghana nka as3m no w ahenfie nanim nyinaa ahonhono,d96789ed-a770-4156-8d41-a15a87494678,44,63,45.0,positive,negative,negative
ama de asem beba o,ff6d77b0-74ea-458d-963f-61c83dee9c32,44,45,63.0,positive,negative,negative
akoa yi p3 as3m,b1e302f1-3964-4bf8-a686-99305f8f586a,45,63,44.0,neutral,neutral,negative
wo paaa yɛ dɛ pnc wini elections🤣🤣🤣,cfbd2d47-a9e7-4f22-9fcb-804a7b968efe,44,45,63.0,positive,negative,negative
nyame nhyira wo paa,1f7964d5-fc5e-4c60-b68d-07b7e70fbdd6,45,63,44.0,positive,positive,positive
me nstarte y3 po,8f9fb404-82ad-42b7-a1da-c6513544f1c0,45,63,44.0,positive,positive,positive
me lydia akua nana serwaah senti acquah 3nka mabodam,001da5a9-4ac2-4ace-b261-5f1d9b1a8b5d,45,44,63.0,negative,negative,negative
hahahaaa 3no ara no no,fc9b5936-a0bd-4dee-8eb5-e417150eeef9,63,44,45.0,positive,positive,positive
ma y3 confuse ooh,eb6bc5b9-acf6-4232-9e5c-055e656f2b11,44,63,45.0,positive,negative,negative
😂😂😂😂😂 wo b3 te kwa,bc6c0646-f5cf-4d1b-a98a-474639db58ab,45,44,63.0,neutral,positive,positive
nyame nkoaa ne nokwarefo,4045720d-9c10-43fc-b47d-4aaf4dd1a882,63,45,44.0,positive,positive,positive
eii na me what ado 🤦🏽‍♂️😭😭,8f682533-7195-4526-94ea-3b144d72fe54,63,45,44.0,neutral,negative,negative
wo ni ani 👀 ong 😏😏,a7d51680-ad77-4569-b2a9-d08a43f9955e,44,63,45.0,positive,negative,negative
normal odds and banku odds twa bi di k3k3,df697a44-0571-4ba5-9944-0262a3e07f18,63,45,44.0,positive,positive,positive
ma 3re y3 yi nase nyi d3n,ef7e6f3c-12bd-4c7e-aade-31a04302c10c,44,45,63.0,neutral,neutral,positive
ebi so wey onyankopon manifest,f322a45e-4f31-465f-968c-c2f4977dcfdc,45,44,63.0,positive,positive,positive
yakubu s3 preko y3 haram nanso ɔdi trumu eiii,c855fac3-d5f6-4fe5-a5b3-8373d9c96a06,44,63,45.0,positive,negative,negative
na kuro wei koraa de3 s3 nipa s3 ndwee oo menhunuu oooo,fdb60495-6e08-48f3-9a27-5eb09e43690e,63,45,44.0,negative,negative,negative
ahiafoɔ dating deɛ ntɔkwa hunu ne dede no dɔɔso dodo wo girl bisa wo 50 cedis kraa na wadwa ɛna wopɛ sika dodo ɛna wonyɛ wife material sika aboa na edi wahu sɛ kraman atɔ wig da😹😹😹,a23696ea-8eb9-4d91-a74b-eb178210d46f,63,44,45.0,neutral,negative,negative
hwɛ olé ne gyimie bi sɛweve been the most consistent team in the last few months lol man wɛi paaa hm,2e25fc4c-e4aa-42cd-aaf8-de762ab2fc35,44,45,63.0,negative,negative,negative
ring koraa yedi na header madi wo awie 😂,12c0fa39-3286-4046-9f16-c99577367c2b,44,63,45.0,positive,negative,negative
ashawo season fo nyinaa y3 mmoa 💀🚶🏾‍♂️,1dcef824-28c5-47a2-95d5-46e7a3417d44,63,45,44.0,negative,negative,negative
mo de3 mo de b3ba de3 3ky3n kuro yiit matters wai 😎,81486703-4166-40d4-a896-a3b8bc17f323,45,63,44.0,neutral,neutral,positive
what of ka ka ka 🤒🤒🤒,8139ea35-da5a-4444-8316-59852f2773bc,45,63,44.0,neutral,neutral,positive
ɛno ne asem no 🤦🏾‍♂️🤨,08fd82f0-815e-4e74-8814-38f496e20f34,44,45,63.0,positive,positive,positive
den dem say wana atonko no some snake dey top but as boys dema eye no see dier 3hɔ aa na y3 b3ko nyame ahw3 y3nso saaa herh sss,0e1dca1b-4a81-4757-aafe-90ddc95e5b5d,45,44,63.0,neutral,positive,negative
yɛn ara asaase ni ɛyɛ abɔ den den de ma yεn mogya a nananom hwie gu nya de to hɔ ma yɛn aduru me ne wo nso so sε yɛbɛyɛ bi atoa so nimdeɛ ntraso nkotokranne ne pɛsɛmenkomenya adi yɛn bra mu dεm ama yɛn asaase hɔ dɔ atomu sɛ,8d530efd-6840-4e14-bf49-89ca87ef00bd,63,44,45.0,positive,positive,positive
kwabena gyae gyae bra bɛ hwɛ nea bruno ɛɛyɛ wɔ ha,09c312b9-4a29-4b39-bcb4-fbc882b796e5,45,63,44.0,neutral,positive,positive
deɛ ɔtwe sekan no wu wɔ sekan ano,1cb3a1eb-9ed7-4109-9dab-d8bad203bddf,45,63,44.0,inderminate,inderminate,inderminate
herh wo gyimmie paaa 😂😂😂😂😂😂😂😂,8f1ef537-408a-4c42-b6e5-80ec140383b8,45,63,44.0,negative,negative,negative
asem no no ooo,f810cdc1-15cf-409e-92ea-971b1b729efb,63,45,44.0,neutral,neutral,positive
one minute biaa na oooh nam mu,0a895c2b-f535-45a3-b394-14cdb017aa47,44,63,45.0,positive,positive,positive
kofi sika be showboy ah swearr,7c564383-6f17-4ace-80ca-fff831da988d,45,44,63.0,positive,positive,negative
wob3 gye samina na woahu,22a978fc-7341-464b-8c0f-fd76af37da1c,45,63,44.0,neutral,neutral,positive
s3be s3be na nananom agyimi anaa🤣🤣,2b2bf1d1-b2ac-4c30-a45c-65dfc8b21e5a,63,44,45.0,negative,negative,negative
y3y3 asante mma asante kotoko wo kum apem ah apem b3ba 😍🙌🏿🙌🏿🙌🏿🙌🏿,18ace2ba-d0fd-471b-be72-2571ae7beabe,45,63,44.0,positive,positive,positive
twa wanum nana na ampesie sika 3nt plot wo paraku estate,5d535f03-79fb-4f35-bf0b-ebb7e11de1b0,44,45,63.0,positive,positive,positive
hmmm me ho kraa adwiri me,7df4f36e-5999-48b2-bc43-9a4f12be9785,45,44,63.0,negative,negative,negative
😩😩😩😩😩me team no agu oooo,a41c0879-3481-4254-aae5-f49a827f756d,44,45,63.0,negative,negative,negative
ma non vi vergognate,3e42e850-8e14-4e59-9c78-89cb317241ec,63,44,45.0,inderminate,inderminate,neutral
me nsa ho nwii na woka yi mano ho nwii na woka yi mabodwes3 na woka yi me lala nwii de3 wob3y3 den 🎶,b636140e-06eb-4ab3-b0a0-bd508580950f,63,44,45.0,positive,positive,positive
style ben na wob3 fa mi 🌚,b6518885-d181-4774-a545-40021aa9c15c,63,45,44.0,neutral,neutral,positive
masa ya ka aweɛ mfa agenda mba ha i beg,96289f1a-46a3-4eaa-a641-ff476b0fe9a1,63,45,44.0,neutral,neutral,positive
obi nse kofi taylor s3 ne gyimie nu 3ka s3n,4f7e1594-c05c-401a-8162-289ebf013ed3,45,63,44.0,negative,negative,negative
e no be me p3,18383519-1a6e-446e-8d60-249f5167c51c,63,44,45.0,positive,positive,positive
everyday u dey tweet ashawo season ashawo season nso wogye sika firi wo maame hc na to collectionjon boy😂😂😂,47757db0-0dfc-4aec-9d82-59214ede55c3,45,63,44.0,negative,negative,negative
mode ha ay3 heaven y33ka nso a na moy3 dede mmoa mo abusuapanin na te circle tn phone covers no 🤣😂🤣😂,6c3ea861-2783-4ff2-9ad5-163034f8d059,63,44,45.0,neutral,positive,negative
mey3 serious more than amakye dede fake niggas nti debiaa woy3 dede 😂 mopaboa no koraa ay3 nt3b3 😂💔 make you rate me 😂🤲,2da6de3a-3a42-4358-878b-476945b4ef0c,63,44,45.0,neutral,positive,negative
enfa na gyai 5 months vibing kraa fall water inside na 2 days p3,ca4d1553-8bbb-4ae4-9b92-dcba436d3495,63,44,45.0,negative,negative,negative
fo nso wɔasã paa o won win match no na wɔ ntwe points gap no mu a woelose weekend yi nsɛ wobehyia fo no wobohu paa dɛ chance no kɔ,6c30ac3e-c601-4321-b14c-51f7b82088c6,45,63,44.0,positive,negative,negative
obi nte sika nware ne tanfo as3m na aba enti a,f9a6efec-4ea7-4ba8-9b0b-183712c1c7fc,45,44,63.0,inderminate,positive,negative
aseey aba time na album nu b3 drop na ma tor data dey wait you 😋😋😋😋,94c8506f-9c4f-41c0-ac12-519cbafee90a,63,44,45.0,positive,positive,positive
tv3 no 3b3 ti ako paaa na akua addo dressing yi,07270ea7-02de-4c77-80c7-7870252265d8,63,45,44.0,neutral,neutral,positive
seven wei de3 wasuma oooo hahahahaha y3 tw3n wo,52f8c4ef-9e67-41bf-90fd-2496f5f3be68,45,63,44.0,positive,positive,positive
nyame b3 tua wo ka piii,c60806f8-0504-433d-8ecc-ffaa0fcc878d,44,63,45.0,positive,negative,negative
nor be coat wei nso y3nka nkyer3 wo,d2cca1ee-21bd-4163-a794-94b48dcd102d,63,44,45.0,positive,positive,negative
fa ha na mi fa ha y3 b3 hy3 goal agyi cup 😹,55d1df66-e853-4c81-82c1-043f990d3b3e,63,45,44.0,positive,positive,positive
y3ny3 baako y3ny3 mmienu aha y3y3 apem ne fa kingkong nyame 🦍,a63b5702-521a-4e81-8f6f-d9defdd8db64,63,45,44.0,positive,positive,positive
munni ahurusi anidaso no mu munnyina pintinn wɔ ahohia mu munkura mpaebɔ mu denneennen romafo 1212,d6316fd5-5879-439e-a71a-67b79729cc17,45,63,44.0,neutral,positive,positive
lol barca dey suffer but juventus dea eii team na asa saa no,868f49be-ffbd-4cbc-8682-2e8e7dc14fe1,45,44,63.0,negative,negative,negative
ma buildi legacies afe ansa na wop3 b3bi de wo nnan 3si 💔🤲🏻,c53724c3-74a2-4b75-a6c8-4a17c2110241,63,44,45.0,neutral,positive,negative
phir kia hotline ho,2bb34dc3-40c9-441a-ac23-380a09d43d2a,63,44,45.0,inderminate,inderminate,neutral
ndwom wei y3 me nua og frimpong dea ko na ko hw3 video no 🔥🔥🔥🔥,42b212a6-1e73-4fc9-bd15-4ab4c8c801e3,63,44,45.0,positive,positive,positive
ennya wo sika wanko dzi menka d3 3km dzem sias,d783c53f-8754-4dd4-be49-e77a9a53730d,45,63,44.0,neutral,neutral,negative
papa no wabɔn o,b2066130-9a93-40dc-af91-7a8f6b8f4819,63,44,45.0,negative,negative,negative
na de3n nkwaas3m so ni,89dc9da2-91bc-4a40-bf70-7f9039f07e1f,63,45,44.0,negative,negative,negative
woy3 bone aa metu wo wig 😜🤪😜🤪😜😜😊😊😊,b903e7bc-9d3e-41ff-9e2c-32200d7ba861,45,63,44.0,neutral,negative,negative
wei de3 dumsor paa oooo nanso wo ne hwan ko ka s3 okomfo se kooo,254c6fd7-f1f4-4378-86d6-629d93aa68d2,63,45,44.0,neutral,negative,negative
ah coach that😂😂😂😂😂 fa wo nnoɔma fa wo nnoɔma,45cf1825-053e-4080-93ab-a2741af57264,44,63,45.0,positive,positive,negative
ei adwuma no asi,e6e78b0a-5de6-4841-a2f2-ae00ef4403e7,45,63,44.0,positive,positive,positive
na yɛdeɛ covid fa yɛho bɛn 😂😂,cec934d3-ba13-4113-b340-dc3aaaf1bdcb,63,44,45.0,positive,positive,negative
awurade aka me 36gh p3 w me momo onti y33y3 ne d3n😔,ca74084b-8def-427a-b496-07060814123b,45,44,63.0,neutral,negative,negative
dj ben koraaa ni woda mu baaakop3,b27fe616-9d7a-428a-a25f-3340b68fa3a6,44,63,45.0,positive,positive,negative
yani abre wo accra ooo 😂😂😂,6cb70797-f527-42dc-a676-6eacbc52e739,63,44,45.0,positive,positive,positive
mongyae me na mento madonko pa bi,c62d3f63-1c15-49e0-98cb-e21cf46995f4,44,63,45.0,positive,positive,positive
u ankasa u conf meditant rydee u sanna seh abi sm abi wo ni twem😁😎,f90614df-cc0e-4591-a26e-4b5683078f15,45,63,44.0,negative,negative,negative
name like joe wise dierr anka gyimie fa wo hu bɛn i,a3d99bcc-87ce-43c1-8d85-b788ef5990b7,63,44,45.0,negative,negative,negative
kaish adwuma nu asi 🤌🏿😁 × talks are ongoing 😊🙌🏿,3d30cbd6-74b0-4a7a-8287-6ca20c84d867,45,44,63.0,positive,positive,positive
y3ti sika so nso y3 b3 gye elevy boiiii🤣🤣🤣🤣😂😂😂😂😂,a66cfb72-df1b-4321-9bce-07ac6802d8d1,63,44,45.0,neutral,positive,negative
bo ho biom dady,100abaea-6541-43e2-bac6-86ba19aee178,45,63,44.0,neutral,positive,positive
oh bibini daben da ei,3b15beb5-4191-4bc8-b4d5-f2905c4a0147,44,45,63.0,positive,negative,negative
gyama wa fa bi ohn,a4828c6c-13b0-4c40-b93d-c4692ad13c0a,44,63,45.0,positive,negative,negative
ofori amponsah x kofi nti x baroski puduo 🎶 is my favorite jam,f65a42d0-b7d5-4c7a-8570-6813dad4f5d6,63,44,45.0,inderminate,neutral,positive
na wo deɛ dɛn🤣🤣🤣,cc58815e-1970-4fb5-932d-53ff0be622d8,63,45,44.0,positive,positive,positive
cant lie to nana panfo obrumankoma b3 saman me,53c81d70-7d63-4917-897c-1d01f3863364,63,44,45.0,neutral,positive,positive
so norr we go do akyemmafia,027dd6d1-b5bc-429b-99bf-e65e5045bc32,44,45,63.0,positive,negative,negative
mo na mo yɛ edwuma papa no oo,f29eb6cb-586f-42f0-984f-4bee1f3125c1,45,44,63.0,positive,positive,positive
ni hu bi mtwee 😏,6885c6c3-66d3-4e80-a720-308d8fc4bcb5,44,45,63.0,negative,negative,negative
yaa pono will go and shoot video for the diss song p333 wagyimi saa wo ka kyer3 bronii koraa a ngye nni😂😂 herh boys fool😂😂😂💔💔,2cf989f9-bdca-49cc-a592-99eba94de345,45,63,44.0,negative,negative,negative
accra traffic 🤦🏿‍♂️ kɔm kraa de me 🥺,1f933fee-c67a-4b35-b3dc-00e3ab834851,63,45,44.0,negative,negative,negative
herh awuraa y3 ne wo na 3te wo dan mu hc anaa me de3 kyer3,0e9a2b47-7b57-4d51-a244-09ef8d231bfd,63,45,44.0,neutral,positive,negative
eiii matilda meho koraa adwiri me,faf3cc8a-60b7-419d-83d9-9fb3a7cdd5de,45,63,44.0,neutral,negative,negative
abrab no y3 me nkoaa ne3 mete3 bia mo fa me saara fie bia mensah wom nti me nhu obia ara my favourite lines everis coming watch out,aa5479be-4531-4ebb-a5e2-a20e9b241ccf,63,45,44.0,positive,positive,positive
my paddies deɛ dem get moneyano go lie na shoe baako kraa yɛ sɛn,d0dc6a50-78cf-4c55-ba31-7f8b4fa6363f,45,44,63.0,neutral,positive,negative
this politicians no bi serious kooraa hmmmm,20972c20-494b-4632-a1f4-d2d17a7e7c63,63,44,45.0,negative,negative,negative
eiii yesu mpo nia na me gh satan,e4ca42f1-0564-414d-8cc6-20b9eb2ffc8a,45,63,44.0,neutral,neutral,positive
osei kromsei krommake dem tell umake dem tell you mengyee sika nka mahy3 mese gold osei krom boy metwi me benz ooo sika na etete mebctc ma boys hu mea obiaa dwene s3 matwe otofistaoo,959dc015-1036-48b9-a8cf-1e24705041fd,44,45,63.0,positive,positive,positive
niri mali yi kona wena maan 😅,11ff06bb-e001-47ca-b614-d44e9cedcd8a,44,63,45.0,inderminate,inderminate,positive
looo way me sista fine ba😍😘,78d24862-16de-49e6-b5c6-1c7cc904e18c,44,63,45.0,positive,positive,positive
bet di y3 dodo nti mo nkyer3 y3 lotto twa🤣🤣🤣🤣🤣🤍🤍 got buzzzzzzz,48751888-9a8c-427f-a3c5-f5e666a98f7c,45,63,44.0,neutral,neutral,positive
yabc ka papa eei meyam kraa ahye me,d4473e04-8d0e-463c-8265-5ff3c5752869,63,45,44.0,positive,negative,negative
you can never face me in the game na wato wo nsa menyɛ gay sɛ mɛ di wɛkyi nka mɛfo mpa me mmoa ɛfiri nyame wɔ oo ahba kɔ do wishi dɛ ɛyɛ akroma 😎⛈️⛈️⛈️,90faf022-5961-4983-86d8-8c1ad85d7228,44,63,45.0,negative,negative,negative
nsemhunu ka y3 mo d3 papa,908b2af9-be97-4926-b8e9-2b0d52f34724,45,63,44.0,negative,negative,negative
yɛ na yɛ blɛ 😂😂,4d12edb8-5ead-447d-98a4-adbf12a2afdf,63,44,45.0,neutral,negative,negative
ato me da ɔkwasea hwoa,9d2bef57-c881-4c46-a87d-aabe1ac50c75,44,45,63.0,negative,negative,negative
me na me ni oo😭😭😭,c01ed171-65e1-49c8-9684-cf7a14af5780,44,45,63.0,positive,positive,negative
mpayinfoɔ a ɛtena fie ma nkwadaa we nanka no yɛ kan nanka wefoɔ a wɔ kaho bi ɔman bɛn koraa no,99fdac29-badd-4b99-86bb-2b3bb579f332,63,44,45.0,inderminate,inderminate,inderminate
3toc nu bi abc papa,d0d3796b-da70-47b0-8a6f-9395eec1c475,45,44,63.0,neutral,positive,positive
gyae na enfa nyame kyiri gyimie bra,a5e0b570-935a-4c4c-b90e-75c1be92ebdd,45,44,63.0,negative,negative,negative
mmaa bi get heart ooo eii,4a577528-9568-44a6-84fd-e343cdda8af3,44,63,45.0,positive,negative,negative
hwan eni edo anaa 😀😀,4af71aea-31e6-456f-abe3-6a1b4092eac4,45,44,63.0,neutral,positive,positive
firi y3n so k,93ecdc20-2abe-436f-8a2c-27731976ccef,44,45,63.0,negative,negative,negative
kasoa no be part of accra anaa 😂😂😂,1f36690e-fd79-408d-88be-6b388e4dae04,45,44,63.0,neutral,positive,positive
asre no de3 wo ay3 neniaa🔥,841660ac-9bb6-42cc-af2e-c8c1d8cf1866,45,63,44.0,neutral,neutral,positive
