text,text_id,annotator_1,annotator_2,annotator_3,label_1,label_2,label_3
kin min daidai anty rahama amma da kin rabi dashi ma maybe baisan uwa bane shiyasa,1344383263842984e3,13,8.0,10.0,MIXED,POSITIVE,NEUTRAL
muna matuƙar farin ciki da wannan mataki na gwamnatin kaduna allah ya tabbatar mana da gwamnatoci masu ɗaa irin ta musamman a yankin mu na arewa,1344773128355016700,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
amma taji kunya tunda tana da karfi kuma ta gaza yin komai tuurr,1344950124955447300,13,10.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
ayi mu gani in tusa zata hura wuta‍️‍️‍️‍️,1351034755308019700,8,13.0,10.0,NEUTRAL,NEGATIVE,NEGATIVE
muna masu matukar godiya allah taimaka amma kash zamu koma scul zaayi kallo banda mu,1346064020315508700,13,10.0,8.0,MIXED,POSITIVE,POSITIVE
abunda aken nufi da mayarda ruwa jiya shine kamar baiwa wani attajiri kyautan kudi kokuma a aurama dan yaya da yar kane agida daya,1347094953550356500,8,10.0,13.0,POSITIVE,NEUTRAL,NEUTRAL
ba ruwan mu dasu tinda asuu ta janye yajin aiki,1348625423043846100,8,13.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
dan uban da ya haifi tsohuwar me kedco suzo su kwata,1348943889265270800,13,10.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
kamar shugaban kasa buhari hannun jarirai garishi,1349273227336556500,8,10.0,13.0,NEUTRAL,NEUTRAL,NEGATIVE
na daina zuwa daurin auren da sadaki bai kai nk baz,1346764605327073300,10,13.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
ba komai allah tabbatar mana da alkhairi,1345465566904148e3,13,8.0,10.0,POSITIVE,POSITIVE,POSITIVE
gaskiya yane wallahi duk basu waye ba,1347246961016119300,8,10.0,13.0,NEUTRAL,NEUTRAL,NEGATIVE
me zasuyi dashi,1346743522070769700,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
taya mutun zai shedi mutun miliyan,1351172883687633e3,10,13.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
salon sace zuciyar budurwa da kalamai masu ratsa zuciya,1345087736299069400,10,8.0,13.0,POSITIVE,NEUTRAL,NEUTRAL
some times i wonder why yan sun raina miki wayo wllhy ko wanne dan shegiya baya kallon laifin dayake ai katawa sai yazo yana tafaman yiwa mutane babatu idan gaskiya xaku fadamata ku bita dm mana a ig,1348961406574604300,13,10.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
yayie tsada kudien uwarsu ne zaa dieba mtws kawae mu amana aekie at any cost,1348908145662435300,13,8.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
allah ya tsaremana mutun cinmu bijahi rasalillah s a w amen,1345269723899027500,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
harda rowa kenan mlm abba mungode da gayyata but amma yaya tace karmuzo,1348164799583187e3,8,10.0,13.0,POSITIVE,POSITIVE,NEUTRAL
ok tom amma karka manta da tun muke hakuri har kaga shekara kenan amma muna godiya bisa kulawarka allah ya wuce mana gaba sannan ya tabbatar mana da alkhairinsa ameen mun gode,1345199951693938700,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
lallai lukaku yayi namijin ƙoƙari da ya cirewa inter kitse a wuta amma duk haka fa sai kaji wataran tace baitaɓa tsinana mata komai ba,1349620947326820400,13,10.0,8.0,MIXED,NEUTRAL,NEGATIVE
ni da kuka ambaci ruwan lemon nan ma harkun samun shaawar mirinda mai sanyi,1351245045685481500,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
kullu nafsin zaiƙatul maut allah yajiƙan iyan zazzau alhaji muhammadu bashar aminu allah yakai haske ƙuburi yakuma gafarta kurakurai allah ya kyautata makwanci ina mai miƙa saƙon taaziyya ga alummar masarautar zazzau baki ɗaya,1344976134279200800,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
a fara da gwamnan kaduna mallam nasiru ahmad elrufai ina so naga yadda zaiyi,1348040564999139300,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
masha allahu allah shi maidoku lahiya amma hwa yakamata acire ado gwanja a sanyani indai anason film din ya qayatar,1346248095412215800,10,8.0,13.0,POSITIVE,POSITIVE,NEUTRAL
nayi posting a instagram nacewa zan fadarijiya inbakice kina sonaba sai friend dina na facebook suke min dariya wai naci kai to dakikai mun reply nacewar karkafada sainai posting nace gaabinda tacemun sai kunya ta kamasu ina gdy anti rahama,1346890650290163700,13,8.0,10.0,MIXED,POSITIVE,NEUTRAL
kalan dangi‍️‍️ kina baqa yar africa amma sai shegen hange~hangen qyalqyalin yahudu da nasara gashi ko reply dinnan babu daga wurinsa‍️‍️‍️,1348545396948267e3,8,13.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
ai akwai doka sai ayiwa trump da mabiyarsa hukunci,134708841801941e4,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
lokacin suna asalin yan jagaliya,1348558740207841300,10,13.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
money na munafuki,1350127819616100400,13,10.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
kin cinye biredin koh zaki kawo kizo ki buga a jikin bango a falo da mun zo mun cire mun cinye kuwa,1345469330125942800,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
wow rahama u luk vry beautiful allah y kara shiga lamarunki yarabaki da sharrin makiya,135157594414694e4,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
dauri yafi cin tara kenan,1347541028820148200,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
late comer mai kudi ne shi yana zuwa zia aure maka budurwa wlahy ka dade kuna tare wuff suke kiran irin late comer xamani,1349082976039133200,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
na bi laakarin da gudu ba wando idan wannan za a duba wallahi gwara arnan ma,1349784950468436e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
instead of a dauko su a gyara su sojojin suyi amfani dasu yafi ace dai konasu akayi dan most of the vehicles na yan ta addan a wurin sojojin suka qawcesu,1350902325251108900,13,10.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
dama ae nashine da zaa sami wani yaleƙa cikin takalmin sunanshi zaku kagi believe me,1346823876706230300,13,8.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
saboda akwae dadin ci ga sanya nishadi a yayin da kake cinsa sannan kuma uwa uba ga rike ciki,1.3467716512587039e+18,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
kafin ya rattaba na rattaa hannu akan shanun gdn gonar sa domin suyi family planning,1344708020840898600,13,8.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
sannu fajiya na rasa dubu deya na saura kadan hauka ya kamani,1348578369579921400,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
da kudin face mask ya zama‍️‍️‍️,134725933372638e4,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
akwai shaggu a kasa wai rakumi da yat taki kunama,1347449987182047200,13,10.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
hegiya bazata iya amsa ko daya ba,1346929147310973e3,8,13.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
sun taro match da yan barca,1351093298958622700,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
wutar da ta zama qallah qallah sai sunga dama allah ya isa tsakaninmu daku,1349376442828730400,13,8.0,10.0,MIXED,NEGATIVE,NEGATIVE
ina gawarwakin suke,1348287561840652300,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
lallai ƙasar iran tayi matuƙar nuna kwarin gwiwa da jarumta duba da dukkanin irin takunkumi kala daban daban da ƙasar amurka ta ƙaƙaba mata amma gwiwarsu batayi sanyi sun cigaba da amfani da kayayyakinsu iya na cikin gida da suke dasu bravo idan zaa fita,1345093573402898400,13,10.0,8.0,MIXED,POSITIVE,NEUTRAL
shugaba mai adalaci na talakawa,1350801881401057300,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
tabbb wannan ya taro fushin ubangiji da kansa,1348610923540443100,10,8.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
ji bbc hausa da shirmen banza to munsan gaibune balle mu karyatashi zanfa daina following dinku wallahi,1345104569202835500,8,13.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
duk girman gona kyawon ta hasi,1350587026442236e3,13,8.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
tsoron auren kike ne,1346770652326473700,10,13.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
ke zakiyi aurene,1346817411123732500,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
kutumaamma bbc kun ma raina mana hankali toh me yayi na alkhairi da har xaa tuna da shi,1351527758699102200,10,13.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
fatana allah yasa ba ahalimu kija zageba gabadaya,1346001386408915e3,13,10.0,8.0,POSITIVE,POSITIVE,POSITIVE
allah yasa mudace da dacewarsa,1344412884080726e3,10,13.0,8.0,POSITIVE,POSITIVE,POSITIVE
bakamin kamada aboki,1344764561623289900,10,8.0,13.0,NEUTRAL,NEUTRAL,NEGATIVE
eh amma a kwallon kafa amma alamu sun nuna zai iya kai labari a fannin wasan dambe,1351209201465438200,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
tab wannan kayan miyar ai tafi karfin shi gsky,1.3502220886872801e+18,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
wanda baya son pitar da kudi koma ace marowaci,1349353786989535200,10,8.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
allah ya taimaka ya kuma bada sa a,1346063576952397800,10,13.0,8.0,POSITIVE,POSITIVE,POSITIVE
ku ce hajiya fanta mamman bashir lado garba ‍️ allah ya kyauta makwancin ki hajiya,13507404229818e5,10,13.0,8.0,POSITIVE,POSITIVE,POSITIVE
lallai kam aiki ya same su,1348993204683731e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
wannan hukuncin yayi daidai domin kar wata tattabara ta kara karya doka,1349743068363317200,8,13.0,10.0,POSITIVE,POSITIVE,NEUTRAL
ashe ba a nigeria ne kawae ake da mahaukata ba,1347678785857069e3,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
gamji mazan kwarai namiji uban yan boko allah ya qara haskaka makwanci,1349954495778857e3,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
pls bbc idan bakuda labarin dazaku bamu ku sako muna labari akan yadda ta qare tsakanin dan bazawaramohd buhari akan yadda za ayi masa allurar rigakafin corona,1349762136646578200,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
babu shakka wannan mataki na ƙasar iran yayi dai dai kuma ya nuna cewa suna ƙoƙarin gyara hulɗar diplomasiyya tsakaninsu da manyan ƙasashen duniya bravo domin korona gaskiya ce ni nayi nan,1344359670941704200,13,8.0,10.0,POSITIVE,POSITIVE,NEUTRAL
lallai kam bayan zabe sai kuma mai,1346715240621355e3,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
gamu gani tunkiya auren barunjeallah dai ka son dan talaka se enqosae ko su don yana sayen qosan su,1346140936812851200,8,10.0,13.0,POSITIVE,NEUTRAL,NEUTRAL
muna godiya ga mutanenmu dake china,1348285567453319200,8,10.0,13.0,POSITIVE,POSITIVE,POSITIVE
adaiye a hankali dan gudun demolition na venue dan wancen inn bashida dade koh kadan,1346763337015636e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
wayyo allah wannan wani kalan wanka ne,1346968127339421700,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
mudai muna alfari da qungiyan sannan mu muna kishin aljihun mune saboda a samu zaman aure mai nagarta babu qarya a cikin ta gunda tun awaje su saba da irin wannan bani baran bayar bah amman zan duba abunda zan iyayi akai saboda haka a cigabada dunqule,1349835662703419400,10,8.0,13.0,POSITIVE,POSITIVE,NEUTRAL
dan allah majalisar dinkin duniya tazo ta kwace mulki a hannun baba bubari,1345147927384236e3,8,13.0,10.0,POSITIVE,NEGATIVE,NEGATIVE
nifa na kasa ganewa assu ne basaso mu koma makaranta ko fg yau wannan gobe wancan,1348864092627480600,13,8.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
muma ba a barmu baya ba,1349223525983395800,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
dama wuta suka bankawa kamfanin,1346571153201123300,8,10.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
wai daman akwai corona har ynx tabbbb,1346812255657193500,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
aiki yana kyau acigaba da dunkule hannu here we go,1349978108959588400,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
gutsun uwarsa shida adalcin shi yasan wani adalcine,1350003788631994400,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
woww lolharda rahma asheamma wanda kika sawa wannan sunan yaji dadinsanot bad name,1346991653245091800,13,8.0,10.0,POSITIVE,POSITIVE,NEUTRAL
saura nawa nima,1345101501287592e3,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
agaskiya ina matukar alfahari dake i need one day to meet you,1344723134382014500,10,13.0,8.0,POSITIVE,POSITIVE,POSITIVE
to ni meya dameni da wuta nida nike ƙauye garin da ko hanyar mota babu ga yan bindiga sun addabe mu kusan kullum a saman bishiya nake kwana ️ ku kunata wutan lantarki allah ya kyauta dai allah yasa a rage ƙuɗin sunyi gaskiya wlh hb da allah wai kamar nigeria mamaki abn yake,1346618664540393500,13,10.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
gaskiya yau an bar ni tasha ban sani ba,1351444337666752500,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
samari muna qara baku shawarwari wllhy kar mutum yayiwa aure dubin yadda buhari yayiwa nigeria sbd haka idan kunne yaji‍️‍️,1349782516551585800,10,8.0,13.0,NEUTRAL,NEUTRAL,NEGATIVE
dan matsa naga motar bayanka da kyau,1347694283361542100,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
yakamata ku dunga yiwa mutane aldalci a guk yadda kuka dauke shi dan ba wanda yasan yadda karshensa zai kasance sai dai fatan allah yasa kayimu dan rahma ba dan azababa,134696157437696e4,8,13.0,10.0,MIXED,NEUTRAL,NEUTRAL
naso ache iran jirgin koriya ta arewa ta ansa wallahi anyi balai domin kuwa shi kim jamun baya ganin uban kowa da gemu har ƙanin ubansa ma bai bariba toh allah dai yasa a wanye lafiya amma mudai ƴan kallo ne,1346119035482738700,10,13.0,8.0,MIXED,NEUTRAL,NEGATIVE
wani abu sai a dubai,1347191310248251400,8,10.0,13.0,POSITIVE,NEUTRAL,NEUTRAL
amma ansaki sakamakon kalankuwar da akai a kano ko,1351058849520902100,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
tir trump zai shiga cikin wani yanayi na kadachi kenan,1349431879431311400,8,10.0,13.0,NEUTRAL,NEGATIVE,NEGATIVE
kufa yan rainin hankali ne inkuka rasa abin fada saiku fara raina mana hankali mai ya hada dabba da takunkumi,1349718272141385700,10,13.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
eh toh shi baiyi dai dai ba daya bayar an rubuta masa ke ma kuma da kinja hankalin sa a surruwetin u no go see for ja️,1347999247602507800,10,13.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
qarfin hali sata lahira,1347165804169752600,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
ai talaka bai isa ice tayi tsada ba,1349031448129495e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
akwai kunyar karshe milkin buhari kenan akwai ranar sauka,1349763637884416e3,10,13.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
babu abunda zai same mu sai abunda allah subhanahu wataala ya rubuta zai auku damu allah gamu gareka,1344642837024018400,8,10.0,13.0,POSITIVE,POSITIVE,NEUTRAL
allah kadaukaka shi dan manzon manza allah muhammadu rasulluha,1348965346775072800,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
naija kenan idan banda anraina mana hankali wai a kasa ta zaa ce an kwace sansanin sojoji to inaga muhallin jamaa,1350707982884024300,13,8.0,10.0,NEUTRAL,NEGATIVE,NEGATIVE
dan ubanku bazaku iya ba trump babanki ne,1347900907669872600,10,8.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
marhaba da namijin kokarin da kukeyi naganin shirin yazo izuwa gare muna godiya allah yakara basira,1346982836440543200,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
mazaje this guy was a visionnary allah ya jikan sa da rahama amin,1344881664686743600,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
sabida hauka akeyi koh kuma bbc dinnan wani lkcn jakuna ne wlh,1351660823257751600,8,13.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
kun yi daidai amma ku cire wannan labarin karya wanda ku ka fara warsawa,1350793767297683500,13,10.0,8.0,MIXED,POSITIVE,NEGATIVE
mutanen nan tsabar tsarin su yayi yawa idan sukayi wani abu sai kaga kamar hauka,1349719155092689e3,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
allah ubangiji ya yarda,1348556237407998e3,13,10.0,8.0,POSITIVE,POSITIVE,POSITIVE
allah ya sakama sojojin nigeria da alheri ya kara tsare mana su,1348295649192718300,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
anmafa san zuciyarsu suka rubuta adadin masu kallon izzarso sun nunka masu kallon gidan badamasi faqat,1349333582590959600,10,8.0,13.0,NEUTRAL,NEUTRAL,NEGATIVE
masha allah muma mun son ka kamar yadda kake son mu jinjina ga sarki ali,1348205814926991400,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
ai kuwa ga baki abaje kamar kace bajoga,1347663320900366300,13,8.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
amma ansaki sakamakon zabuka da suka shiryawa kansu,1351049197445918700,8,13.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
na kalla harna haddace,1346396400779751400,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
suna daga cikin matsalar kasarnan shegu maqaryatan banza da wofi,1344347039258325e3,13,10.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
sun shana kwarai mu ko nan abincin palliative dinma sai ta karfi aka diba,1345362095777443800,8,10.0,13.0,POSITIVE,NEUTRAL,NEUTRAL
ai wlh sun kyauta inba iskanci ba wani wai sex party️,1344671936736014300,13,10.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
mun kalubalancesu da wannan kungir muma,1349076606124503e3,10,13.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
hana auren jinci daya,1351513178124017700,8,13.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
dolen babarsa ae,1347213258504155100,8,10.0,13.0,NEUTRAL,NEUTRAL,NEGATIVE
be praying kafin hakimin lock down yayi abun,1350370833387106300,8,10.0,13.0,MIXED,NEUTRAL,NEUTRAL
allah yajikanshi allah yagafarta mashi allah yasa karshen wahalar kenan dasauran musulmi,1350086748202823700,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
nidai kam da sauqi amma abokina fah da ya hadu dashi baiji da dadi ba don sati guda yayi da jallabiya daya jikinshi kuma yana saman bene bai sauqo ba,1349428293708226600,13,8.0,10.0,NEUTRAL,NEGATIVE,NEGATIVE
wato dgsk zasuyi kenan yayi,1345237145557069800,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
ruwa cikin cokali ya ishi mai hankali wanka ki kama su ali nuhu fa kawae,1348295831770833e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
abun yabada citta,1350360055883956200,13,8.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
bamu gane ba kace da kuma tashar da zai ci gaba da zuwar muku arewa din fa muna jiran amsa dan allah,1346177865570807800,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
ai bazai fure ba saboda ana zaluntar talakawa,1350144347879174100,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
uhhhhmmm bbc da neman zance indai mutum yasan baida hannu ciki mai zai hadashi sasanci da dan taadda irinsu ne suke neman sasanci da barawo,1347155491990941700,13,8.0,10.0,NEUTRAL,NEGATIVE,NEGATIVE
magoya bayan messi sai haushi suke,1351095084780048400,13,8.0,10.0,NEUTRAL,NEGATIVE,NEGATIVE
kaii bbc zan baku ashar faa naga halaman kunajin dadin fadan labarin baqin cikimshhh,1351682477878866e3,8,10.0,13.0,NEGATIVE,NEGATIVE,NEGATIVE
wai harda cewa my first love ai sai muga tayar da xai sota ma duk matan india dama kinje kin samu mudi ko tanko in ba haka ba nan da wani lokaci fata xata rika tamuke wa ehe,1356117783822655500,8,10.0,13.0,POSITIVE,NEUTRAL,NEGATIVE
ni kuma nayi asarar kb na data wurin karatun wannan,1348653380219121700,13,10.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
shiyasa cement yake ai,1348746524466045e3,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
allah yasa haka shine mafi alkairi kuma allah ya taimaka mana baki daya,1348825211949490200,13,8.0,10.0,POSITIVE,POSITIVE,POSITIVE
haba bamuda data,1347189148386533400,8,10.0,13.0,NEUTRAL,NEUTRAL,NEGATIVE
yaa allah yanzu duk balan damuke ciki sae an kara jefamu cikin wani balain,1349838259501863e3,10,8.0,13.0,MIXED,NEGATIVE,NEGATIVE
sabi da saniyar,1347190532058067e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
a temaka mana pls final year nake shekarana ina abu guda instead of,1345396233234501600,13,8.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
nabi el clasico dagudu ba hula,1349413633403576300,10,13.0,8.0,NEUTRAL,NEGATIVE,NEGATIVE
wlh kuwa queen rahama biki gane me yake cewa ba,1348201601576661e3,13,8.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
shi kuma gogan ko nawa zai lakume,1347619624507105300,13,10.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
wanna maganan gaskiyane hakayake,1344684417336438800,13,8.0,10.0,POSITIVE,POSITIVE,NEUTRAL
ok toh yayi daidai haka mukeso,1348258240996499500,10,8.0,13.0,POSITIVE,POSITIVE,NEUTRAL
allah yayi masa rahma yasa idan tamu tazo mu cika da imani,1350043677155074e3,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
kee mufa bamu son rainin hankali kiyimana hausa yar gida ‍️,1346009746046857200,10,13.0,8.0,NEGATIVE,NEGATIVE,NEGATIVE
sangaya allah yasa aljannah makoma,1344879300697333800,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
gaskiya akwai tantama a cikin wannan batun,1350423511664357400,10,13.0,8.0,NEUTRAL,NEUTRAL,NEUTRAL
ba gani ba im much more ready kawai kiyi wuff dani,1346757320999657500,10,13.0,8.0,POSITIVE,NEUTRAL,NEUTRAL
amiin sm amiin amma mallan yaushe zamu dawo kallon shirin nan mai kayatarwa wato labari na,1350537659261857800,8,13.0,10.0,POSITIVE,POSITIVE,NEUTRAL
toh in banda ke hrithik da ya saba hira da su priyanka da nandini taya zai kula ki,1348705052714795e3,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
nagane point naki so kike kice kunyi kama tohm hancinne kawai ya banbanta are you now happy,1348254616635535400,13,8.0,10.0,POSITIVE,POSITIVE,NEUTRAL
mabudin ilmi mahmuda yau yay nesa ya sauqa garin adamawa tafiya ba mai sauqi ba,1351095761400967200,8,10.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
gara mai rowa sai kasa rai akan abun hannushi zaka dama,1349753166309458e3,13,10.0,8.0,NEUTRAL,NEUTRAL,NEGATIVE
ba kyau wai maza matsolaye,1348995417992802300,13,8.0,10.0,NEUTRAL,NEGATIVE,NEGATIVE
allah ya jikan shi da rahama️,1344933755664945200,8,13.0,10.0,POSITIVE,POSITIVE,POSITIVE
kepa aunty rahama kainuwa dashen allah maqiya sai su mutu allah ya qara daukaka,1349793880091320300,8,10.0,13.0,POSITIVE,POSITIVE,POSITIVE
late comer shine wanda yake zuwa a die minute gaba daya ya canja lissafi saboda yana zuwane a ready wato ready made bi maana daga buhu sai tukunya kenan ba wani jira,1349004704022462500,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
so evidently bawani covid kenam tunda wannan taro na jamaa a amerika ne kuma gasu dayawa ba ko face mask,1346960072728076300,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
sambo likitan kashi namu,1344945585372196900,13,10.0,8.0,POSITIVE,NEUTRAL,NEUTRAL
diramarsa da koriya ta kudu nidai shine abin tunawa dashi a wake na,1351770250891714600,13,8.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
bafa shine da kukaba mune da kuka domin talakawan najeriya ne kaɗai zasu iya faɗan irin tsabgogin da suke ɗiba allah kada ya mai maita mana wannan mulki allah yabamu shugabanni masu jin tsoron allah da tausayin talakan ƙasata najeriya wallahi muna ɗiban kebura,1344974971404247e3,13,8.0,10.0,MIXED,MIXED,POSITIVE
an xo wurin allah ya sa irin wanda xaa musu ne xaa ma sauran mabukata alluran amma mu kam a kai kasuwa,1347470169094893600,10,8.0,13.0,POSITIVE,POSITIVE,NEUTRAL
champion ta kare maka yanzu kam,1344562533374566400,8,10.0,13.0,NEUTRAL,NEUTRAL,NEGATIVE
mutumina next year muna nan dont form ajebo for me,1345079871207329800,8,13.0,10.0,POSITIVE,NEUTRAL,NEUTRAL
kai jamaa muna ganin abu a kasar nan bamu gama da wani ba a sako mana sabon tsauri da wahalan rayuwaallah ka sahhale mana,1346596274351591400,13,8.0,10.0,MIXED,MIXED,NEGATIVE
mukuma a najeriya abinne yasha ban ban fiye da shekaru kenan rabon da ayi yunwa mai ratsa uwar hanji irin na zamanin mulkin buhari,1347140192440881200,8,13.0,10.0,NEGATIVE,NEGATIVE,NEGATIVE
amma an sake sakamakon zaben da yara suka yi a kanon,1.3510513798555361e+18,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
wannan abin kuma ya fara wuce gona da iri yakamata gwamnati ta dauki mummunan mataki akan masu dunkule hannayen nasu,1348992453169311700,8,13.0,10.0,NEUTRAL,NEUTRAL,NEGATIVE
kalmomin karfafawa ba kamar a lokacin sanyin nan,1348360921794687e3,8,13.0,10.0,NEUTRAL,NEUTRAL,NEUTRAL
yakamata yasan cewasu makiyayan yankasane kuma daga cikin dokar kasar akwai right to freedom of movement saide indan sunyi masa abunda baidace ba ajamusu kunne,1351191344459427800,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
zaki yiwa mutane yadda suke so kenan a wannan film,1350560611818737700,10,8.0,13.0,NEUTRAL,NEUTRAL,NEUTRAL
jinjina ta musamman,1350018682991353900,10,8.0,13.0,POSITIVE,POSITIVE,POSITIVE
masha allah muna godiya da aikin megida,1348948229086453800,13,8.0,10.0,POSITIVE,POSITIVE,POSITIVE
