ID	text	label
swa_train_01476	Hili jambo halitaki kadamnasi but work on progressmambo ni kabisa kwa ground lakini	neutral
swa_train_01478	Jibu lako ni Twenzao app inayokuunganisha dereva wa gari binafsi na abiria wanaoenda mwelekeo wako inapatikana Google P	neutral
swa_train_01483	Nimegundua tunafanya makosa mengi sana Tunafanya kazi nyingi sana lakini ni vitu vichache ambavyo tunavileta katika mi	neutral
swa_train_01485	Teddy Paul ni Mwanamke mwenye Degree ya IT IFM na anamalizia Masters Degree ya International Business UDSM kwa sasa an	neutral
swa_train_01487	Uwepo wa Rushwa kwenye michakato ya kwenye vyama ni jambo linalosababisha wanawakwe wabaki nyuma kwenye kuwania nafasi za uon	neutral
swa_train_01488	mama wa watoto GB12 unazopatiwa baada ya kununua SMA A zinatumika sehemu yeyote inayotumia internet tafadhali tufahamishe kama umekutana na changamoto yeyote ili tukusaidie	neutral
swa_train_01489	Mkateswe kwa mamlaka ya Ponsyo Pilatomkafe mkazikwe Mkafufuke siku ya tatu kama ilivyoandikwa Mkapae mbiguni mmka	neutral
swa_train_01495	Sisi ndio Ali wako Usipate usumbufu tena wa kupata dawa au vifaa tiba agiza kupita MedPack App Download on Playstor	neutral
swa_train_01496	13 Halafu chagua kutumakupost kwenye ukurasa wako wa FACEBOOK auTWITTER Ukifanya hivyo utapelekwa moja kwa moja kwenye ukurasa wako wa FACEBOOK au TWITTER na UTASHAREUTAPOST bango hilo	neutral
swa_train_01499	Malumbano Ya HojaFebruari 062020 Usalama Barabarani kwa Watu Wenye wanazingatia	neutral
swa_train_01502	Tunataka suala la matumizi ya vyoo bora na unawaji wa mikono liwaguse watu wote	neutral
swa_train_01504	Niite Mr  mstue DJ kisifuri aguse ya kwa	neutral
swa_train_01505	Epuka kumfikisha mwenza au rafiki mahala ambapo anapaswa kuchagua kati ya kuwa na wewe au kukata mahusiano na dunia circ	neutral
swa_train_01506	Habari Ahsante kwa kuwasiliana nasi Naomba ututumie risiti namba ya muamala huo kwa msada zaidi Ahsante WN	neutral
swa_train_01507	Wakati wanasulubisha mkuu ile misumari walinunua hardware gani pale galilaya	neutral
swa_train_01508	is the best inareflect mengi wadada wanapitia kwenye hii mitandao ambayo wengi wetu hatuwezi elewa	neutral
swa_train_01509	Katika kuadhimisha wiki ya Huduma kwa mteja jana timu yetu ya masoko imetembelea eneo la NgaramtoniArusha ili kuwafikia	neutral
swa_train_01510	Vibubu vipo dukani 10000 WhatsApp 076672727 Join our WhatsApp group for more Tuko Mwenge	neutral
swa_train_01511	Sala na kazi	neutral
swa_train_01512	Kiongozi wa Korea Kaskazini Kim Jongun amesema nchi yake inatafakari mtazamo wake endapo Marekani itaendeleza vikwazo dhidi ya nchi hiyo kutokana na mpango wake wa silaha za nyuklia Soma zaidi gtgt	neutral
swa_train_01520	Muheshimiwa kwa majina naitwa Rahma Juma Salumu mwanafunzi wa shule kuu ya uandishi wa habari  UDSMSJMC N	neutral
swa_train_01522	upo sahihi mhzitto akitaka kuelewa ataelewa vizuri sana lakini si kupotosha kama afanyavyo kuuliza si ujinga	neutral
swa_train_01526	Sitasahau hii day mida ya saa mbili hv sehemu moja wanapaita itigi hapa morogoroMara paap nkaona kundi kubwa lawatu linakimbia na mm nkafanya hivo hivoMara mbele defender hio Kushtuka kumbe walikuwa makahaba na drugdealers waliokuwa waankimbia pila	neutral
swa_train_01527	Habarileo Ijumaa Januari 31 2020	neutral
swa_train_01529	Mimi nikiona naambiwa hivyo ujue anasema Sina muda na wewe SEMA Anakuwa amepunguza ukali wa maneno	neutral
swa_train_01532	Mitambo Mipya ya Mafunzo ya Wataalam wa Kuongoza Ndege  ya Chuo cha Usafiri wa Anga  Kinachomilikiwa n	neutral
swa_train_01534	Tatizo lako linafanyiwa kazi endelea kuwa mvumilivuTunaomba radhi kwa usumbufu unaojitokezaTumia Ezypesa na ushinde	neutral
swa_train_01535	Barafu ni nzuri kwa maumivu ya papo hapo yanayotokea mwilini kuliko maji ya moto Huongeza usambazwaji wa damuhupunguza	neutral
swa_train_01539	Habari Onesmo Jackpot ni rahisi tu unatakiwa ufanye utafiti mzuri juu ya mechi za Jackpot ili uweze kuweka mkeka wako kwa usahihi Wiki hii mechi za Jackpot bado hazijawekwa tunaomba uwe na subira zitawekwa wakati wowote Tembelea kwa taarifa	neutral
swa_train_01540	Upo na mama mkwe kwenye gari yako aina ya VITZ Ghafla inawapita RANGE ROVER SPO  kwa speed kali halafu mama mkwe anaj	neutral
swa_train_01541	Dawa zinazotimika kutibu kifua kikuuTB mafno rifampicin rifabutin Dawa zinazotumika kutibu fungus mfano griseofulvin Matibabu ya HIV infection ritonavir NAMNA YA KUTUMIA P2 Meza kidonge cha kwanza baada ya kutoka kujamiana bila kinga	neutral
swa_train_01544	TanzaniaDaima Jumatatu Januari 20 2020	neutral
swa_train_01547	anapenda kuvimba hatakama hana mia mfukoni	neutral
swa_train_01550	Tenes Ngole  Mkurugenzi taasisi ya kanzu data katika sekta ya madini Kama tutakua na researchbased data katika sekta ya madini tutaweza kufanya informed decisions haswa kwenye mlengo wa sera na sheria zinazosimamia	neutral
swa_train_01553	Habari tunaomba maelezo kuhusu changamoto hiyoKA	neutral
swa_train_01556	Jukumu letubro nawaona watu wa kwetu kwenye hii videomaskani kimara pale	neutral
swa_train_01560	Benki ya yazindua kampeni ya Kwa wateja wake	neutral
swa_train_01562	Tunapenda kujua ulifanya lini ikawa hivyo	neutral
swa_train_01565	HabariAhsante kwa kuwasiliana nasi Pole kwa changamoto unayoipata kutokana huduma za intanetitunapenda kufahamu kama bado unapata changamoto hiyo na kama bado tutumie kwenye DM namba yako kwa msaada zaidiAhsante EA	neutral
swa_train_01566	Physics kwa kiswahili Fizikia ni elimu ya Sayansi ya kani katika ugiligili mvutano na maada ya kikokotozi terezi Sahi	neutral
swa_train_01567	Washambuliaji leo ni  XoliM Black	neutral
swa_train_01568	Mwanaspoti Ijumaa Februari 7 2020	neutral
swa_train_01569	Habari  Asante kwa kuwasiliana nasi pole na tafadhali tuandikie ujumbe unaopata na namba ya kadi kwa msaada zaidi Salim	neutral
swa_train_01571	DK BASHIRU ATETA MAMBO MANNE NA BALOZI MAREKANI Katibu Mkuu wa CCM DkBashiru Ally amekutana na Balozi wa Marekani hapa nchini DkInmi Patterson na kutumia zaidi ya saa mbili	neutral
swa_train_01572	bob kareem Tunashukuru kwa maoni na ushauri wako tunapenda kukufahamisha kuwa tumeyapokea Ahsante	neutral
swa_train_01573	Lol Msukuma aliuliza kwahiyo umeme ukikatika tunaweza kuiwasha	neutral
swa_train_01584	Wananchi Namibia wapiga kura kuwachagua viongozi Soma zaidi gtgt	neutral
swa_train_01586	Ikiwa vikao vya Bunge vimeanza rasmi jana leo Naibu Spika Dkt Tulia Ackson	neutral
swa_train_01589	hakuna machinga mwenye shida ya kujengewa kibandashida ni kupewa maeneo rafiki ya kujenga vibanda vyaondo maana tulimshangaa kukopa hela ili ajenge vibanda	neutral
swa_train_01591	Mama Wa Kibogo Anaweza Kukuambia Badilisha Channel Weka ITV Niangalie Taarifa Ya Habari Kisha Anaondoka Na Kwenda Jik	neutral
swa_train_01592	Hatukuibii mteja wetutunaiboresha huduma ya kuangalia saliopole sana kwa usumbufu uliojitokeza	neutral
swa_train_01593	Orodha Ya Vilabu Tajiri Vya Mpira Duniani Kwa Mwaka 2021gt 9 Paris Saint German 25bn 8 Arsenal 28bn 7 Chelsea 32	neutral
swa_train_01594	Ubora wa elimu Ndio changamoto Kama ni lugha mbona hata somo la kiswahili bado wanafunzi wanafeli Cha msingi	neutral
swa_train_01595	asante kwa ushirikino wako endelea kufurahia huduma zetu	neutral
swa_train_01602	Halafu navyowajua wabongo kitimoto sasa hivi itabadilishwa jina kutoka mdudu iwe COVID19	neutral
swa_train_01603	Watu wa uchumi hivi ukipunguza tozo bei inapanda au inashuka Mfano hili swala la mafuta Cc	neutral
swa_train_01604	Asikumbie Mtu Ili Uweze kujenga nyumba kali ni lazima uanze kuupiga mwingi kuanzia kwenye Ramani ni wab	neutral
swa_train_01605	Maana ya huo msemo haimaanishi hakuna wateja wakorofi ila try to handle it kama hajakosea	neutral
swa_train_01606	Uzuri wa chama kila karibu na uchaguzi kuna mtu anazidiwa na kuropoka njia wanazotumia kufanya tusiwe na uchaguzi huru na	neutral
swa_train_01609	Habari ndiyo bado ipo karibu tukuhudumie	neutral
swa_train_01611	Blog yetu ya kwa siku inatembelewa na watu wengi zaidi Kama utapenda tangazo lako Banner lionekan	neutral
swa_train_01614	MAKAMU WA RAIS SAMIA SULUHU HASSAN AFUNGUA VITUO VYA KISAYANSI PEMBA	neutral
swa_train_01617	Kwahiyo mahakimu huwa wanapata kabisa usingizi na wao yaan wanalala kabisa kwa amani	neutral
swa_train_01619	UGANDA YATOA BILIONI 100 KUOKOA WAKULIMA WA MAHINDI Soma hapa	neutral
swa_train_01621	Hiki kiwinta cha chuga na uwakika stock ya zana za kazi hazikosekani kwa fwasi ya ndichi	neutral
swa_train_01622	Habari jitahidi usajili laini yako kwa njia ya vidole ili kuepuka usumbufuJ	neutral
swa_train_01625	DOGO baba mi siendi tena shule inaonekana walimu hawana uhakika na majibu yao BABA Kwanini unasema hivyo DOGO juzi walisema 34 7 jana wakasema 167 halafu leo wanasema 527 sasa huoni kama wanatuchanganya	neutral
swa_train_01630	campaign inayofanyika inatetea	neutral
swa_train_01631	Watu wanapenda hata kujifanya kama hatupo Mohammed Hassan Mohamud alikuwa mwenyekiti mwenza wa  Kwake ni muhimu wakimbizi waweze kustawi si tu kuhaha kwenye maisha Angalia mahojiano yake kutoka kwa	neutral
swa_train_01632	Mwaka 1962 gazeti moja huko italia lilichapisha andiko na picha kuelezea maisha yatakavyo kuwa mwaka 2022	neutral
swa_train_01634	Mara nyingi mijadala kuhusu wanafunzi wajawazito imeegemea kujenga hoja ya maadili kwamba mimba nje ya ndoa ni kinyum	neutral
swa_train_01636	ukipiga 15003 kwa sasa unapata ujumbe gani MC	neutral
swa_train_01638	kikosi kizima cha ndani ya miezi miwili kimefunga Goal 1 Ila Ndan ya Dakika 45 kafunga Goal 2	neutral
swa_train_01642	Polepole utaelewa	neutral
swa_train_01645	Tenda wema uende zako usingojee shukrani	neutral
swa_train_01647	Je wajua Nini kinasababisha upinde wa mvua Double rainbow Hii inatokana na double refraction and double reflection ya mwanga wa jua ndani ya matone ya maji na rangi zake zinakuwa reversedzimebadilishwa Double refraction nini Ni kitendo cha mwanga kupenya na kujigawa mara	neutral
swa_train_01648	Watu Wakiona Umeanza Kuijua Thamani Yako Halafu Wakishindwa Kukutumia Kwa Manufaa Yao Ili Wafaidike Wao Kupitia Wewe Wa	neutral
swa_train_01649	Woke Twitter watasema una unnecessary insecurities wanavyopendaga Kuhalalisha mambo ya kipuzi	neutral
swa_train_01651	NENO LA SIKU AHARI Mtu aliyesoma sana mtu mwenye taaluma nyingi	neutral
swa_train_01652	BwJulius Mgaya akieleza juu ya ujenzi wa mageti yakieletroniki kwa Mhe Anastazia Wambura na Prof Elisante Gabriel	neutral
swa_train_01655	JIFUNZE KWA MATAKO MEUPE Ngwana Joseph Serengeta aka Matako Meupe alikamatwa katika wilaya ya Malinyi Mkoani Morogo	neutral
swa_train_01656	Track Track Karibu ujipatie Track kwa bei poa kabisa ya Kitanzania Njoo uvae upendeze kuwa na muonekano wa kipekee	neutral
swa_train_01658	STORY ZOTE za Mitandaoni Zipo kwenye Magazine Yetu ya Paw Paw Inapatikana Online Kwa Tsh 500 tu Linatoka Kila Siku Ya	neutral
swa_train_01660	Sisi hatujakataa maharitunaongelea mahari kugeuzwa mtajimahari kubwa mnoo ndo hatutaki	neutral
swa_train_01664	Mkurugenzi mtendaji wa  Ineke Bussemaker anasema benki hiyo yenye miaka 21 tangu kuanzishwa kwake imetoa m	neutral
swa_train_01667	Nini utafanya pale ambapo una familia na umepoteza kila kitu huna namna ya kuitunza na wewe ndio baba Unaweza rudisha	neutral
swa_train_01669	STORY YA SYLVIA Nilifiwa na babu yangu nikiwa nakaribia kufanya NECTA form 6 Ndiye aliyekua ananilea Siku zote niliku	neutral
swa_train_01670	Kuna swali huwa najiuliza ipi sentensi sahihi sina pesa au hatuna pesa Maana mfano halisi sherehe ya zuchu kiingilio mamilioni watu walikuepo wengi Pambano la mwakinyo kiingilio mamilioni watu walikuepo tena kibao All in all t	neutral
swa_train_01671	Umeya wangu sasa unapimwa ikiwa imebaki miezi 3 kabla hatujavunja Baraza la Madiwani na hivi karibuni nimeanza kupata waka	neutral
swa_train_01672	Fanya zaidi kipindi hichi cha sikukuu na KCB Visa Card yako	neutral
swa_train_01673	Je wajua kuwa unaweza kuipoteza account yako ya Twitter kwa kuandika maudhui yenye Lengo la kuashiria kujiua wewe mwenyewe endapo utatumia Lugha ya Kiingereza bila kusahau Maudhui yenye hakimiliki Copyright mfano Video baadhi ya nyimbo hata Picha pia	neutral
swa_train_01674	Stawi Lab inatoa ufadhili wa milioni 5 31 kwa mashirika matatu kwa ajili yakuimarisha utendaji wa taasisi zao Pita hap	neutral
swa_train_01675	SS8 HD SS9 SS10 na WWE Super slam chaneli namba 128Gift	neutral
swa_train_01677	Npo mbele ya hio bajaji ukifika utaniona nmvaa viatu vya kijani na suruali nyekundu na shat la buluu na kofia nyeus	neutral
swa_train_01679	Charity Tatizo la internet limeanza lini Ukiwasha data inakuonyesha alama gani E3GHH au 4G Na unatumia simu ya aina gani	neutral
swa_train_01683	Naona hapa episode ya 4 Ya Msukuma mwezangu anapigiwa Simu anamkwepa Coco unajua mle Ndani Denge kafanya nini	neutral
swa_train_01684	Nashukuru Sana kwa customer service nzuri niliyopata Morogoro road branch nimeamini utu uzima dawa Mko na watu	neutral
swa_train_01688	Hellow Tanzania nawasalimia Kwa jina la Jamhuri ya Muungano Kazi Iendeleee	neutral
swa_train_01690	Wakati ni sasa kukomesha kabisa	neutral
swa_train_01691	Kuna BOT ilitengenezwa kama nakumbuka vizuri na ilikuwa inatoa maelezo kuhusu INSTANTLY kupitia Whatsapp	neutral
swa_train_01692	Atletico inamfunga Leganes mara nyingi Leo mtanange utakuaje Zama au App Store kupakua App uweke mkeka wako bila kutumia bando lako ukiwa Airtel Vodacom au Tigo	neutral
swa_train_01694	Anta Cantara ahsante kwakuwa pamoja nasi na endelea kutumia huduma zetu za tigo	neutral
swa_train_01695	Ishi Maisha Kutokana Na Kipato Chako Usiishi Maisha Ya Mwingine Huwezi Kujua Kipato Chake Kikoje Mpaka Anaishi Maisha H	neutral
swa_train_01696	Dont miss itakua kesho mada ni ushirikishwaji wa Wanawake katika uongozi na umiliki wa Rasilimali Usikose	neutral
swa_train_01697	Mheshimiwa SIJAJIBIWA swali langu	neutral
swa_train_01698	Masikio mawili yanapowekwa sambamba hutengeneza umbo la moyo Katika lugha ya kiingereza huwezi kutaja neno HEA moyo	neutral
swa_train_01701	David Luiz Mpe maksi 1 kwa kiwango alichokionyesha tangu alipojiunga Arsenal	neutral
swa_train_01705	Tukihitimu tunabeba Vyeti na kuacha Materials yaliyotupa Vyeti VyumbaniMaholiniKugawakuchana kabisa Mule ku	neutral
swa_train_01709	Mkubwa humu kwenye ZALI LA MENTALI design uliuapproach Umarioo fulani hiviPale unasema Tuliongea mengi	neutral
swa_train_01710	Na hawa wahuni wa namana hii awamu hii ndio wanaonekana wa maana sana kwa mfalume	neutral
swa_train_01711	Takwimu za Umoja wa Mabunge Duniani IPU zinaonyesha kuwa Tanzania inashika nafasi ya 81 kati ya nchi 128 kuwa na ida	neutral
swa_train_01717	Nimealikwa na BAWACHA leo siku ya dunia Nimejifunza kitu muhimu sana Oppression KUTESA haileti FURAHA CDM wameteswa	neutral
swa_train_01718	Tunafuatilia tatizo lakopole kwa usumbufu uliojitokeza	neutral
swa_train_01719	video imetulia Na msg imewafikia	neutral
swa_train_01720	Kama kawaida banda letu hugawa furaha Tupo Karume Hall banda namba 175	neutral
swa_train_01722	Siyo kila mtu anaweza kuwa mjasiliamali HK come on	neutral
swa_train_01724	Tunaomba namba yako ya simu ndugu mteja kwa ajili ya kufika hapo	neutral
swa_train_01729	KANUSHO Puuzieni Posti hii inayozunguka kwenye mitandao mbalimbali ya kijamii	neutral
swa_train_01730	Hii EPISODE 3 mmeua sana aisee yani unyamama	neutral
swa_train_01732	Napenda kuwajulisha kuwa shemeji amependeza sana ila amekataa asipigwe picha	neutral
swa_train_01736	Watu watakuumiza Bila shaka Hata wanafamilia wanaweza kukuumiza Lakini kumbuka unawajibika kwa muda gani unaruhusu kile kinachokuumiza kukuandama Ukweli hautawahi kupata furaha hadi moyo wako uambatanishwe na Yule aliyekuumba Chochote kingine hukosa	neutral
swa_train_01737	Tumepokea ushauri Tutaufanyia kazi	neutral
swa_train_01738	Bin Bhoi Pole kwa usumbufu unapojitokeza tafadhali endelea kufuatilia ukurasa wetu kwa taarifa zaidi	neutral
swa_train_01743	Kazi iendeleemwendelezo wa alphard ikitoka kwenye rangi kwenda parkibg kwanza kuposha wengine	neutral
swa_train_01746	2018 TOT BONANZA 2020	neutral
swa_train_01747	HUSIA KWA VIJANA WENZANGU Mwanamke akikupenda mpende kweli kwa upendo wa dhatimuheshimu na tuishi nao kwa akili sana Madhara ya kutokumpenda mwanamke kwa upendo wa dhati tutajikuta tukilea watoto wa wanaume wengine maana wanawake wanasiri nzito	neutral
swa_train_01748	Habari pole sana kwa changamoto Tunaomba namba yako DM kwa msaada zaidi	neutral
swa_train_01750	KAMA WEWE NI MWANACHAMA OR BIG FAN OF ILI KUPATA TAARIFA ZA KWELI ZA BASI KAZI NI MOJA	neutral
swa_train_01751	Habari Ahsante kwa kuwasiliana nasi Pole sana kwa changamoto uliyoipata Tunapenda kukufahamisha kuwa wateja wote walipewa MB 300 kama pole lakini pia tuliweza kuwarudishia vifurushi vyao walivyojiunga na kushindwa kuvitumia sik	neutral
swa_train_01753	Vijana wengi tunashindwa kutumia Kinga tunajificha Kwenye misemo Hakuna Ladha inabana inachubua siwezi	neutral
swa_train_01755	Hata mimi machale yamenicheza hivyo hivyo	neutral
swa_train_01758	Anawafichia white	neutral
swa_train_01760	fanya km umechanganykiwa hvkm una majini hvafu ukishakaa sawaujikague afu useme pesa zangu mmeniibia	neutral
swa_train_01761	tutumie mitandao yetu effectively wana wamejiongeza safi sana and Mungu awaongo	neutral
swa_train_01762	Chips Kavu Bei Gani Mhudumu  2000 Na kachumbari unauzaje Mhudumu  Bure Tu Basi naomba Kachumbari s	neutral
swa_train_01763	RC Tanga awaasa Watumishi wa Wizara ya Nishati kuzingatia maadili Na Zuena Msuya Tanga Mkuu wa Mkoa wa Tanga Martin Shigela amewataka watumishi wa Umma kufanya kazi kwa kuzingatia maadili ya utumishi	neutral
swa_train_01766	Asante kwa kutuandikia pole kwa changamoto hiyo na tafadhali tuandikie ujumbe unaopata na namba ya kadi kwa msaada zaidi Salim	neutral
swa_train_01768	Mkuu wa Mkoa wa Simiyu Mhe Anthony Mtaka wa pili kushoto jana akimsikiliza Kaimu Mkurugenzi Mkuu wa Mamlaka ya Viw	neutral
swa_train_01769	Faida Kubwa Ya kutumia Mkanda wa Tumbo Itakusaidia kupunguza tumbo kwa kukupa joto litakalo yeyusha mafuta na kusaidia	neutral
swa_train_01773	Habari pole sana kwa changamoto tunaomba namba yako DM kwa msaada zaidiKA	neutral
swa_train_01776	Haujachelewa kufanikisha mipango yako kwa kujiwekea akiba yako kwenye TIMIZA AKIBA PIGA 15060	neutral
swa_train_01777	Yesu wa Tongareni	neutral
swa_train_01778	Pole sana kwa changamoto na asante sana kwa maoni yako tutayafanyia kaziKA	neutral
swa_train_01779	Tunataka tumkumbushe Rais tena umuhimu wa kuwa na tume huru ya uchaguzi tumelizungumza sana hili lakini wameweka pamba ma	neutral
swa_train_01780	Ni wajibu wa serikali kusomesha kila mtoto kwa elimu bora na bure bila ubaguzi Sisi tutabana mpk atalipa	neutral
swa_train_01783	Klopp kuifundisha Liverpool kwa simu	neutral
swa_train_01786	gwiji tunaomba radhi kwa kuchelewa kujibu ujumbe wako tunaomba utufahamishe kama bado tatizo halijatatuliwa tafadhali	neutral
swa_train_01792	Watoto ni Taifa la Leo na Kesho wana uwezo wa kuwa na nafasi yoyote hapa Duniani Kazi yetu ni kuhakikisha tunawalea	neutral
swa_train_01794	Kiswahili kigumupurukushaniahueniBurundi kiswahili tunajitahidi sana ila bado kuna mengi hatuja yajuwa	neutral
swa_train_01795	ni sawa kutazama filamu mbili za Hollywood Nashiba kabisa The content is brilliantand while wengin	neutral
swa_train_01796	Rafiki ako wa karibu anaweza kusahau siku yako ya kuzaliwa lakini sio Mark zuckernerg	neutral
swa_train_01797	Hapaname nikogo active na kazi zangu nafanyana report za kuandikana mengine siwez kukuambia	neutral
swa_train_01799	Angalia kwenye Hashtag imeelezwa ahsante	neutral
swa_train_01806	Akili kuubwa Turetweet mpaka suala na aina ya akili viwafikie wafanya maamuzi Tunajitaji vichwa kama hivi 10 tu kuendes	neutral
swa_train_01807	Habari tutawatangazia mahali pa kupata tshirt	neutral
swa_train_01809	Moja ya Bibi zangu Apumzike kwa Amani aliwahi kuniambia yeye kwake DHAMBI ni Vile anavyojisikia na Moyo wake akifanya j	neutral
swa_train_01810	Waziri wa AfyaMaendeleo ya Jamii JinsiaWazee na Watoto akisoma makadirio ya matumizi ya Wizara yake leo http	neutral
swa_train_01812	Natembea nayo kimchongomchongo 1wazazi kwanza laki 2 2Gunia la Mchele kg 100220000 3Gunia la maharage kg 10	neutral
swa_train_01814	Ishi na watu vile walivyo	neutral
swa_train_01817	Rais ameungana na Wakristo wote Tanzania katika maadhimisho ya Misa Takatifu ya sikukuu ya Pasaka iliyofany	neutral
swa_train_01819	Kukata Tamaa Ni Sawa Na Kumsusia Kanji Kibubu Jana Biashara Ya Odds 10 Ilienda Vyema Leo Odds 5 Stake 10000 Fai	neutral
swa_train_01826	Ndani ya Rebecca leo mambo ni moto kila pande usikose kuangalia kila Jumatatu na Jumatano saa 130 usiku kupitia chaneli 160 Lipia kifurushi cha Bomba 19000 tu	neutral
swa_train_01832	Waziri Mkuu akiweka Jiwe la Msingi la Kiwanda cha Kuchenjua Dhahabu cha Nyamigogo kilichopo wilayani Nyanghwale Wapili kulia ni mmiliki wa kiwanda hicho Hussein Nassoro ambaye ni Mbunge wa Nyanghwale na wengine ni Viongozi kutoka mkoani hapa	neutral
swa_train_01842	Mwongozo wa Wizara ya elimu na mafunzo ya ufundi wa mwaka 2009 kifungu cha 21 unamtaka mwanafunzi aliepata mimba apew	neutral
swa_train_01844	Katika Kutakuwa Na Mijadala Mbalimbali Itakayowakutanisha Azaki Pamoja Na Wadau Wengine Wa Maendele Kujadi	neutral
swa_train_01845	Hapo sijui haelewi niniwatataka na ndege zenye dashboard ya kiswahilimahakamani tu kiswahili kimetushinda	neutral
swa_train_01851	MUUGUZI ALIYEKUTWA KALEWA CHAKARI HOSPITALI YA MKOA AKIONA CHA MOTO Muuguzi Martin Chama wa Hospitali ya Rufaa ya Mkoa ya Mount Meru Arusha amekiona cha moto baada ya kusimamishwa kwa	neutral
swa_train_01855	Je ulishawahi kuniuliza swali kwanini nikiwasha Taa kuna wadudu wanaizunguka na wanajaa katika taa Jibu Phototaxis effect huu ni uwezo wa wadudu kuweza kutembea kuelekea chanzo cha mwanga Positive phototacticwadudu kuendea mwanga Negative phototactickinyume chake egMende	neutral
swa_train_01857	NUKUU Upungufu wa Wafanyakazi ni changamoto ila unafanyaje wewe ndio kiongozi Kuitatua changamoto kikubwa kinachohitajika ni uwezo Kwa sasa payroll ya Watanzania ni zaidi ya watu Laki 5 na ni baada ya kupunguza Watumishi hewa Rais DkMagufuli	neutral
swa_train_01861	Je wajua Japani huweka rekodi ya kasi ya mtandao kwa kuhamisha 319 Tb  sec zaidi ya km 3001	neutral
swa_train_01864	Ndege hulindwa mke halindwi	neutral
swa_train_01867	Ugumu wa kunywa ARV unatoka wapimbona dawa za malaria tunakunywaUTI tunakunywashida nini	neutral
swa_train_01869	Kiongozi wa chama cha  akiteta na Mwenyekiti wa Chama Cha Chadema wakati wa mapumz	neutral
swa_train_01874	Habari Ahsante kwa kuwasiliana nasi Tunapenda kukufahamisha kuwa Pontis Ofa ni Ofa ya kifurushi cha bure kutoka Vodacom anachopewa mteja kama bonus kama vile dakika za bure au SMS Ahsante GK	neutral
swa_train_01878	Radio Free Afrika inatoa pole kwa Familia ndugu	neutral
swa_train_01883	Yaani kwa kifupi acha kufukua makaburi au kutaka kujuwa kila kitu Utakuja kufa kwa kihoro lisilokuhusu liache k	neutral
swa_train_01885	Watu watakurushia mawe Usiwarudishie mawe Yakusanye na anza kujenga himaya yako	neutral
swa_train_01887	Bunge bila maswali na majibu wabunge wabongo kweli watajizuia MTU amuongelee afu acmjibu lolote Tutakuwa tumepiga hatua	neutral
swa_train_01889	Asante sana kwa maoni yako tutayafanyia kazi	neutral
swa_train_01892	Karibu usikilize Kipindi chetu kuhusu Matumizi Mabaya ya Dawa Tiba zenye Asili ya Kulevya kupitia jina Maendeleo Podcast  Tune In  Alexa  Listen Notes  Deezer  BuzzSprout  Google Podcast  Stitcher  nyingine Link ya Spotify	neutral
swa_train_01893	Mwanafunzi akiendelea na masomo ya online na mwalimu wake hapa Walimu zaidi ya 4000 wamejisajili	neutral
swa_train_01895	Wingi wa vidonge pia kila siku kunywa vidonge sio poa Ndio maana mataifa yaliyoendelea wametengenza kidonge kimoja kw	neutral
swa_train_01896	Habari tafadhali tutumie namba ya simu husika kwenye inbox DM ukiambatanisha na maelezo yanayounga mkono tatizo lako ili tuweze kufanya uchunguzi kwa ajili yako Unaweza kututumia ujumbe hapa Ahsante JM	neutral
swa_train_01901	Habari kulingana na taratibu mpya kwa sasa kupitia TCRA unaweza kutuma SMS 300 kwa siku kwa kutumia kifurushi na baada ya hapo utakatwa shilingi 10 kwa kila SMS itakayofuataKA	neutral
swa_train_01902	Kwa nini wanawake ni muhimu katika uchaguzi Huyu hapa Anna Kulaya anaeleza	neutral
swa_train_01904	Zanzibar imekuwa timu ya kwanza kutinga nusu fainali za michuano ya baada ya	neutral
swa_train_01905	Ile Royal tour hata haijatoka tushapata wawekezaji wakujenga hotel tatu za kitalii kupitia yenyeweikitoka mbonaChato kwa treni	neutral
swa_train_01911	Hivi huku kuzingua kwa mitandao sipati picha siku mambo yanaingiliana inachota Gallery nzima inaanza kujipost kwenye platfo	neutral
swa_train_01912	Mkuu wa Wilaya ya Kisarawe Mh leo March 13 2019 kuanzia saa 12 asubuh mpaka saa nne atakua live Clouds 360 na	neutral
swa_train_01914	Jana nilikuwa na bro mmoja napiga nae stori akanambia ana wake wawilinikamuuliza we si mkristoakasema ndionikamwambia dini hairuhusu au kabila lako ndo utamaduni wenuakanijibu hapanahuu ni utaratibu wangu mimi Somo Unaweza kuwa na utaratibu wako mwenyewe	neutral
swa_train_01915	Sina taarifa kwamba agizo langu halijatekelezwa lakini nilimpa IGP muda wa utekelezaji kwa hiyo naamini litatekelezwa Saa nyingine watu hawajui kutengua mtu ni mamlaka na mimi ninayo Utekelezaji unaendelea Waziri Lugola kuhusu MaRPC waliotenguliwa kuendelea na kazi	neutral
swa_train_01916	Kitaaluma mimi sio mwanasheria lakini nilipata japo kaelimu kidoogo ka sheria katika kozi zangu nilizosoma Najua wengi mnaj	neutral
swa_train_01917	Mh Rais Ulihaidi kuboresha upatikanaji wa dawa Kabla hujaingia Madarakani Mkoa wa Rukwa ulikuwa unapata Milioni	neutral
swa_train_01919	Utofauti wa mpangilio na mandhari ya makazi toka angani kwa maeneo yanayopakana Jijini Dar es Salaam Kushoto ni sehemu	neutral
swa_train_01920	Jiunge na Insta Iive ya viongozi wanawake vijana Leo kuanzia saa 1100100 jioni tutazungumzia Karavan itakayofanyi	neutral
