text	label
wone opanyin bɛko nanso wo wideɛ mu rafael nadal 💪🏾	neutral
fa wo ntoma b me de3 mu	neutral
ɛyɛ me nwanwa mpo	positive
ayeyie b3n na wo di ma nana nyame onipa dasane	positive
s3 wo wua wob3dane suroabfo	positive
y3ny3 baako y3ny3 mienu aha y3y3 apem ne fa y3fri kokoobin koy3 bad things w fumesua 😭😭😭🔥🔥🔥🔥	positive
kasa gu ma sum na me gyedi 🔥🔥🔥🔥🔥🔥🔥🔥	positive
aaawwww sika p3 nna fom 😂😂😂😂😂	positive
oh yhhh nyame adom nti	positive
waabr33 sinn yesu suaa as3ndua drudrudu ne y3n bonni nyinaaaa 3nti nya abotr3 na bibiaaa b3 fyn	positive
yε sen obiara or yε sen wɔn nyinaa concatenated forms in akuapem twi yεyε no yiye sen obiara or yε sen wɔn a aka no nyinaa expanded forms in akuapem twi	positive
me nyame nyame wodi yie a wobere woye yie a pressure kyeiwaa beyie nipa sansankroma yaa dwen adwenpa maradona adwenfi gyae konkonsa hello maa all these boys claiming outstanding no behw3 omo annya mo awuramu nti of course they are out standing yenenam uk	positive
nanso y3 se bibini 3nntumi nya depression so we keep it all in	positive
ahhh ya gye sika	positive
masa forget am nyame nhyira wo	positive
funtumfunafu ne dɛnkyɛmfunafu wɔn afuru bom nanso woredidi a na wɔreko efiri sɛ aduane dɛ yɛte no wɔ menetwitwie mu	positive
eeeiiii wo flexi me	positive
sika nkoaaaa the socialites of ghana 1 no	positive
obaa yi ho twa👌🏽👌🏽👌🏽❤️❤️❤️❤️❤️	positive
yɛrepɛ sika wo nso p3 points	positive
court sika nso ashiɛneɛ we move	positive
ah menya abotr3 s3n wei y3 de nya abotr3😓	positive
😂😂😂😂oh naa omo bɛ reporti ama wo ɛnyɛ competition koraa	positive
nti good luck noo gye baako kaho	positive
abɔnsam kɔti wa nanso nyankopɔn scissors adi nkunim	positive
wo kum apem a apem bɛba💥💥 yɛyɛ dɔmm 🎶🎶🎶🇦🇹	positive
wan na ɛkyɛrɛ mo kwan no wan na ɛma mo the opportunity yes rap no yɛ charity give it back to community yeah uh	positive
1057fm abusua nnim hospital akatua nso m nim ayie y3 h33333 wate anaaaa	positive
owura me se siso biom wai	positive
yɛ yɛ asanteman asante kotoko🎼🎵 wo kum apem apem bɛba 🎼🎵 sɛ wokɔ cape a ɔmo se vipers 😏 sɛ wokɔ volta a ɔmo lions 😏 sɛ wokɔ accra i dont even know 😛 na sɛ woba kumasi a ɛyɛ faabulous 🔥 ❤️ faaaaaaaaaaaaaabulous faaaaaaaaaaaaaabulous faaaaaaaaaaaaaabulous	positive
de3 33y3 me de3 3y3 me 3san y3 me y3 me yie 💨🔥	positive
i woke up in new bugatti koobibini sii buzanga ei bibinii captain hook to da ewiase tho	positive
munni ahurusi anidaso no mu munnyina pintinn wɔ ahohia mu munkura mpaebɔ mu denneennen romafo 1212	positive
sika mpo mfa neho lord kenya	positive
3twamu anaa 3nyesaa dia fr3me	positive
nkor ne fie erh😂	positive
adea me mp3 aa ne obaa aa ɔkastuffs	positive
ei herh ibi ice cream anaa toffee	positive
eeii my wife 3no mpo na mep3 no	positive
nkran ha di3 saa	positive
enti y3ka two days ago aa na ay3 d3n😹	positive
nsuo 3ne vitamilk na 3s3	positive
wei de3 wo ly paaa oo	positive
npp fuo na 3di e levy baa y3ndc fuo b3 y3 nu hit🔥🔥	positive
ebusua wo fie y3 p3 sika	positive
yɛn tua asante kotoko heads to appeals committee on maxwell konadu decision	positive
infact friday eyumbrr biara menyuwa gye papaapa ara	positive
10 peswas koraaa i go take	positive
ei chelsea na mendy w he	positive
nti obiaaa nti mi ahhhh	positive
sika dam na mebo🥹	positive
eeeiiiianaa minko ton ponko cus	positive
cuzzzzzz mehia sika bebree	positive
saaa tokro no de ns3m aba wiase yi mu paa	positive
hw3 y3 wo krom	positive
asakaa na 3wc so	positive
shot on target koraaa cnya bi nbc y3b3 gua cmo ankasa😂😂	positive
🤣🤣🤣🤣🤣🤣🤣🤣🤣 nana s3 anka 3y3 saa anka obiaaa w bi ooo	positive
no celibacy me tu t3	positive
ebi nom ka banku ebi nom tn banku ebi nom hy3 banku nanso y3n de3 y3b3 di banku daa 🙏🤣🤣🤣	positive
masa hw3 wo kasa yie ooooo	positive
gyae 3nnka saa biomu😂😂😂😂😂	positive
no nima no wc 🇬🇭	positive
wo deɛ mɛnsuro yɛ twe aah ɛbɛ ba	positive
eyramadzo wherever udey nyame nhyira wo heerrr solid babe ankasa😍😍😍😍	positive
ma wonsa nsi fem hw3	positive
yesu kristo asɔre efire ewu fu mo onua ei ɔde ne ogya no apepa yɛn bɔne nyinaa ama me ne wo abɛyɛ ɔkra tease fo nti ɛsɛsɛ me ni wo yɛ da nase da nase daa yesu kristo asɔre efire ewu fu mo onua ei ɔde ne mogya dehyeɛ no apepa yɛn bɔne nyinaa ama mi ni wo abɛyɛ ɔkra tease fo	positive
😂😂😂 abeg abi krobo boy too aiiiiii	positive
me nso mafe wo dodo	positive
sika oo sika abrokyire sika 😄😄😄	positive
me nua 3nye hweeeye ko a me to kosua ama wo	positive
adwuma da barima anim	positive
mongyae me na mento madonko pa bi	positive
menso saa ooo nanso menni kumasi me nsa ahwan nti me y3 me ho aduro wo obuasi	positive
😂😂😂oh me y3 okay oo 3nha me kraa	positive
as kotoko dey buy chief justice some too dey buy waakye attendants hajia kande me p3 shito me wele bebree	positive
bossu kwadaso forbes anaa	positive
awurade fane bone kye no wai 🙏🏿	positive
kawawa woyɛ too morch	positive
wo k p3 orphan ei koo	positive
presby hymn 791 presby hymn 791 stanza 1 ɔhɔho ne mamfrani na meyɛ wɔ fam ha masase mmɛn ha baabi minni fi pa wɔ ha ɔhaw ɔbrɛ amane na yɛde tu ha kwan nɔsoro hɔ na nyame bɛma mahome sann	positive
nipa nso y3 den chillli 😌	positive
masore anopa tutuutu pe sika menya a mobehu se mama nso betwi ne benz nyankopon b3seiho paw debia na kweku de3 sikasem nkoa na onim nka me mpre ohia nma meho anaa you dont know s3 sika nie kweku nie ohia se metie everyday am on my way verse 🔥🔥	positive
agoro wɔ nani so sene super mario	positive
ano katikati nation y3 sii so nky33 y3 nanso yano awu we coming like a ranging storm 🔥🔥🥵🥵	positive
matɔ me ɛya wo number	positive
den dem say wana atonko no some snake dey top but as boys dema eye no see dier 3hɔ aa na y3 b3ko nyame ahw3 y3nso saaa herh sss	positive
afei wo nan naaa🤣	positive
ani da h s3 tv 3	positive
as3m oooo na abr3😂😂	positive
gye me boso odo yewu 😌	positive
ya ti nso yen fa 🤦🏾‍♂️	positive
woa renti ooooonti b3tua saaa tax no	positive
ew flood no mu anas3 de3n	positive
guy guy saaa na wiase no k nawiey3😂	positive
wiase nyinaa nubian queen na y3 obaa oo	positive
man uhw3 wo nua kitiwaa chelsea de3 cy3	positive
baby gye me boso	positive
fine girl cse ne din de agyeiwaaaaaaa	positive
fine man akakaduro wura mep3 ade ay3 aduane m3san asa bi na mede bi nso atua	positive
as one of my dons talk nyame asem di3 bible koraa si 3w kristo ni biaa akoma mu but 3to da wannim na wanfa ah emba biom hmmm	positive
mo kyer3 bi o	positive
yenni sika oo but y3 ha adwen 😬	positive
3n3 3b3y3 s3 tontonsansa3	positive
mapimso wo kumasi nti wohia confirmation 👊🏽 blaaaah	positive
wob3tease amame me boy newo dabiaa m3ba wonky3n ab3da wob3 wale me😂😂😂	positive
post biaaa na $16m nam muherrrr ma feeeeli ama wo ooooh🙌🏾	positive
ɛnhyɛ me ho a mehyɛ me dɛɛm mene obia nni asɛm	positive
wo b3 shi kontomire	positive
arh eii mey3m kraa ahy3 me	positive
fb baako oh baako twitter baako whatsapp page bia mu nso baako b3 w mu ne good guy nso dey ne crush ne sugar daddy bi nso dey 1 tight corner	positive
yagye sika ooo yenso y3 time a so ooooo	positive
krobea beku me faaaaaaabbbulous 🇵🇪💪	positive
me dokono nti na wo twi mako de3 aaa m3y3 ice kenkey	positive
me tie nnipa ano a anka manyɛ yie ɛkaa kitikiti me de hyɛɛ bayie	positive
oh me ba oo	positive
mmaa wo wiase o	positive
yɛnsuro onyankopɔn nsan nsuro nnipa	positive
meho wo sei arh na ma b jack🤍🤍🤍🥰	positive
ei smoochy 🤣🤣🤣 so you you dey ei ewiase paa	positive
to wo nnan bɔ ball mu ma no nkɔhyɛ net mu na gye 4plots my son go play ball straight	positive
six slips no nyinaa apepa sei tam😂😂	positive
ɔpɛnimma 15 2021 ɔnyankopɔn apɔmuden mpaemuka me yɛ onyankopɔn animonyam a ɛhyren ma di bɔne yaredom ne ɔwuo so onyame animonyam a hyɛ me ma na ɛma me ahoɔden ne yiyedie abre nyenaa yareɛ ne ho nsunsunsoɔ bia ɛni ho kwan wo me mu aleluya	positive
yoo mu fa k taadi 333r nansu die3 eti3 bia s3 3k taadi aa 3b3 fa kaneshie p333 🤣🤣🤣	positive
wo ti abrokyire re practici democracy gye tourist visa bra na yen ko faci dampare bronya yi w obra spot 🥂	positive
wo deɛ mɛnsuro yɛ twe aah ɛbɛ ba	positive
chale me naa o	positive
atanfo no wo bɔ me to hɔ last year but afii wei diɛ wɔboa me yɛ kpenlɔ me te nyame nifa so na me bɔ club beer tina sɛ wo twemo na wo ho me a charley twem kɔ cause evivin tɔ	positive
na wo kaa s3 y3b3gye wo	positive
nepa don buy generator ooo	positive
mode3 s3 agorc bi na modi😂😂😂	positive
me nua 3nye hweeeye ko a me to kosua ama wo	positive
sika besu featuring and via	positive
na fa kɔ tɔ kyibom pɛkyɛɛɛɛ	positive
kitana of mortal combat anaa wose kyeiwaa	positive
nufuo na 33to adonko sei 🤣🤣🤣💔💔💔	positive
baako suro 🤣 🤣 🤣 🤣 the matta chop hot 🔥	positive
eeei this de3 nyame ay3 bi ampa	positive
enti nufuor na onipa ba rewoso no s3 hajia munera hausa koko no	positive
de3 natopa 3di me aba wiase na m3kyer3 no odo de3 wawo me ahy3 me na mekyer3 no odo papa papabi ee madiepena ee obi biibi ne de3 way3 no yei dady daddy i love you aseda nko 3mma ghana mmrante3	positive
🤲🏿mede aky3 wo dada	positive
anaa saa adwuma no alfred a gyae	positive
happy birthday queen nyankopɔn nkɔso nhyira wo na ɔnyɛ wo kɛseɛ🙏 ɛnnɛ yɛ wo da🎊🎊🎊	positive
bie kwaen ma mi o fis3 mida aa minda	positive
eii you bed anaa mutumbanza	positive
🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹 🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹🇦🇹faaaaaaabulousssssssswo kum apem a apem beba	positive
me din aka mmaa no tes3 lipstick	positive
awurade b3y3 ade nyinaa foforo b3 sesa me sh3br3 nyinaa ama me 🙏🏾	positive
but low key dbee ns3m no agye gals no bi o 😂💔	positive
sɛ deɛ jah man ka no wote yɛ wo passi na wa dashe wo pass na wa dashe saa na saa nso fa woho hyɛm na ma wani nso yɛ den 👍🏿	positive
more revelations on 111121 akye saa😷😎	positive
hahahahahahahaha hahaha massa k na ko twa lotto	positive
wei nso y3nka nkyer3 wo ansa 💯💯💯💯	positive
st charles lwanga boys ankasa deɛ big things nkoa 💛💛💛	positive
sika sika sika ɛyɛ dɛ papa	positive
adɛn nti na amanaman nka sɛ wɔn nyankopɔn wɔ he	positive
shatta bandle nso b3kum nipa ooo 😂😂😂	positive
ras kenya say nkwa na ehia wo w nkwa wo w adi	positive
biibiaa b3kc so wc kumasi 🔥🔥	positive
nyansabuakwa nyame wohunu ekyiri ade y3 no n3 worengyae me mu da wo nsam na y3 wo	positive
10 cedis credit no kraa me t bi akye roff🤣	positive
ho twa ankasa whaaat 😍😍😍	positive
loool yebe ye nea ese	positive
fa wo sister try me erh	positive
yen nda na mo ada	positive
lmaoo life ankasa yɛn pree oo	positive
time aso apa ho oo	positive
ose miaaa nap3 mi 🔥👊	positive
wobehu me afɛre paaa 😂😂😂	positive
de3 onyame ahyira no tanfo ntumi sei no da ✊we shall be kings and they will love us ❤️kon	positive
annie or akua saucy anaa	positive
menni sika but me twa manum 🙏	positive
wode33 fa ps5 sika no twa me surprise	positive
masa to wadwen mu wae	positive
maban denden ne wo jesus christ awurade mahuoden ne wo 🙏🏼 romans 83839	positive
y3 feeli wo paa 🤣🤣🤣🤣	positive
na de3 y3 yi de3	positive
coco verily i say unto you agoro b3 s arh na efiri anopa 🤗🥂	positive
by june deɛ na obiara atɔ baaasikrii eeeiii addo d	positive
raster man me y3 flair aa wode me di agoro nti wonsuro adi3 😎	positive
wose aponkyenam no asa awwww wode3 fa salmon no to so saa	positive
obuasi yɛ fɛ buh inflation na ɛkɔ sorome kurom yɛ fɛ sene nkuro a aka no nyinaa🇬🇭🇬🇭🇬🇭	positive
ɛno deɛ ɛyɛ nokware paaa	positive
sierra leones 🇸🇱team ebe kamara family demma contract anaa eeeeei ⁦⁩ ⁦⁩ ⁦⁩	positive
madofo nyinaaa asa anka me ne me nyankopon 😔🙏	positive
wonni sika aobaa biaa ho y3 wo f3 😂💔	positive
meti hɔyi menyɛ tininii nii na menyɛ han bɔfoɔ menhu sro da na men hu neɛ ɛsini wiaise ma anamon tuo nyinaa nte daa na makwan nyinaa nyɛ tii daa ❤️‍🔥	positive
wo ti abrokyire re practici democracy gye tourist visa bra na yen ko faci dampare bronya yi w obra spot 🥂	positive
na obi asoma wo 😂	positive
yesu wayε me ɔdehye nti mεsom no daa ɔno na owui de gye me nkwa oguamba wokum no owui ma me watɔ me aboɔden ɔno na owui regye me nkwa oguamba wokum no	positive
anocshie 🔥🔥 your crush anaa 😂😂	positive
errea washing powder wei yɛ guy dodo the errea washing powder kits in dubai this 😹😹😹😹😹 is it from atebubu ohiayɛmɔbɔ market anaa kakabo fc ayɛ mɔbɔ dodo	positive
ka na ka biom obamma🥱🥱🥱	positive
kumerica y3 wo ade paaaa	positive
na god win 💃 💃 💯 ahodwo kumasi	positive
yesu dier no kraa y3 magic	positive
masa woy3 bi na gyae me😂	positive
enti holiday yi yɛnfa nyɛ deɛn 😂🤷🏽‍♂️	positive
what can come can come 🤔 anaa yɛbɛ wu enti yɛn da	positive
nyimpa nonkyer tintin yj dua bi ky3 ansa na wasow aba bi so wngu ne do nsu ky3r obi y3 ansa na obi resua y3 🙄🙄😎😹😂😂😂😂🤷‍♂️	positive
wo kyer3w bece daben	positive
ah daabi me nda y3	positive
ei idolo eno bi you ankasa	positive
wins and the pains goes straight to 🇦🇹😂😂😂💥🔥 yɛn na yɛ se da hyirem yi oo 🤣🤣🤣	positive
boys gyidie nyinaa finish	positive
kumasi to accra flight nso wahy3 winter coat maame gyamfua woogye de3n w wiase😂😂	positive
masa ɛyɛ agoro gyae yooo jude too whats up small jogging too he ghost	positive
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 hammer fila nkoaaa wooow me nim da	positive
enti m3y3 tw3less 3n3 nso oh chale💔	positive
ow na tuchel de3 way3 wo de3n🤣🤣🤣	positive
ei na wo b3 ka s3 wenni yɛ wo ya 😂	positive
nyame nhyira wo piii	positive
buei buei buei mmaa b3 ku y3n mmaa b3 ku y3n afari ooo saa na ntoma kata adieso	positive
alla bossu 🤣🤣🤣 may3 hint na yentwa bet	positive
kounde £60 million koulibaly £40 million na sika nu aka half	positive
paa kwesi wo maame da wase	positive
oh biribiara yɛ bɔkɔɔ	positive
ck to kwame poku that wanhy3 goal aa meka bibiaa me mma wo mbo biom who saw that	positive
buy from trusted sources only guys mendi falaa etsi ento wo sika engu	positive
nyame adodeɛ yɛ fɛ	positive
oh ma heeati nsuo hyi3 ko jaare	positive
now de3 1 minute biaaaa na ghc 10 nam mu saaa o 🤣😂	positive
mi kraaaa ma hwe saaaaaa	positive
nowhere cool mesoake me yere wɔ yesu mogya mu	positive
mpaninfoɔ se eno adeɛ no ɛna ɛbɔ agya ka nanka agya wɔ sika ampa afena ho twa dassryt	positive
yɛte kumasi nso yegye shout wo taadi love insyd sokoban odaso 👍👍👍👍 shout to fred cey insyd taadi efiekuma	positive
edison gyai huro no na ehuro bi ma nipa anibre	positive
3ne3 y3 fr3 wo agye s3 wo anka	positive
mbaa wo ghana o i swear	positive
wo maame dawasi wai	positive
soma me na mekc😇🙏 humble servant	positive
second frame fa wo sisi ma me na meny3 supervising	positive
wo foro dua pa na yɛ pia wo	positive
eeeei massa relax wai nya abotr3 wai na richattah ay3 ready s33	positive
😂 😂 oh menua me nim no oooo	positive
kai na banku 3ba	positive
odo asisi maso anso h a asa akatakata mani😫	positive
but woy3 nice ooo anaaa mani so 🤣	positive
wo tems wo y3 me taste paa nso me nni sika	positive
onua dɔ na ɛyɛ🔥❤️❤️	positive
awwww best new artist paaa deɛ nka gyakie ooo nso me ne hwan	positive
camera koraaa tumi y3 nipa fine na nyame 😁	positive
papa naaa fa days no ni ka ho 🤣🤣🤣🤣🤣🤣🤣🤣okunupa afutuo ka no nyinaa	positive
wei nyame bisa wo aa asem ben na wobe kan	positive
afe nko mbo to hyen	positive
aden menka ho bi anaa	positive
chaa send me momo eeh	positive
nyame na agye mo 3ny3 saa enka agenda paaaa 😂	positive
wo kum apem aa apem b3ba	positive
oh egyina mu pintinnn	positive
nti mede3 menka hoo yoo mate	positive
ansa na ɔmo bɛ hu sɛ nanka nam ɛde no na ne garadima boys no awe ne nyinaa asempa yɛ tia	positive
ghana mmaa obiaa ho y3 f3 🥰	positive
wo ku apem aa apem b3ba as3 traffic akye apem no😂	positive
3000 cedis nu y3benya wo hen	positive
you for chopin🍆 anaa s3 de3n 😳️ene3 anka y3nkc heblews	positive
yesu ayie korea yan y3 na sasa bonsam jams 😂😂	positive
yennye no saa enye yie	positive
adom ne ahumbr n3de me abedru ha n3	positive
ayɛ mpo aka whonna bɛyɛ	positive
polo perfume fiiii fiiii na ma spray 🤣💪🏾	positive
bossu wode3 ka h wae	positive
ɛnka me deɛ anka mepɛ jersey noa ɛtɔ so mmienu no deɛ na hosuo yɛ ahaban mono a tuntum da ne kɔn ne nensa no the green jersey ɛfirisɛ ɛkyerɛ me asanteman frankaa	positive
yo me nsa aka eeeee mail no mate kasa 🥂	positive
jnr gye wo two ✌🏼	positive
full time kotoko 20 liberty ⚽⚽ nea nyame tumi yɛ nie 🔴⚪💪⚽🙏	positive
me mome dier 3nny3 me sika nti menfa hoo 😂😂😂😂	positive
asem na wo b3 ka 😂😂😂	positive
dea ɛɛba no so sen🌍🌎🌏	positive
nika nu daha nso wall nu na metwa	positive
my boss🙏🏽🙏🏽 nyame nhyira wo paaaaaaaaaaaaaaa✨🔥	positive
at coctus bar and grill inside abelenkpefufu ne abunabunu	positive
yɛn nda ntɛm hustlers anthem	positive
inyo aha na me w na metse eb3n time na ob3y3 ready delivery to cape tech y3 ahen mara so motum ab3fa	positive
the guys rn y3ny3 baako y3ny3 mmienu aha y3y3 apem ne fa	positive
ma codes no nso me so nana	positive
fun fact kotoko firi mu a na ayɛ deɛn na black stars firi mu nso a na ayɛ deɛn	positive
kudos warriors 🔥🔥🔥🔥wo kum apem a apem beba	positive
kenya bi y3 d3	positive
medikal dey oo anaa 3si	positive
anadwo a moada no na mene kotrɛ ma freestyles	positive
ahh ama bi ho 3f3 dodo	positive
loan mpo nie na anka permanent deal 😂😂😂	positive
masamasa bolebamboi ooo kumasi ooo theyve taken us to the world cup	positive
abu abrɛ wo nsa ano ooo 😂😂😂	positive
na wabie ne nofo na wakas3 hw3	positive
woboa sega no yɛ highest	positive
fri sɛ yɛ nyame nna yɛ o yɛ borga maa yɛ yɛn anidasoɔ nsaa yɛ adeɛ nya saa yɛ yɛ nyame nna yɛ o yɛ borga maa yɛ yɛn anidasoɔ nsaa yɛ adeɛ nya saa yɛ ei	positive
asante kotoko chanceeenanso goal kick	positive
school fees tua ne pampers t nti 3yaa😎😎	positive
enti wow sika anaa😂😂😂	positive
sɛ nyame adom na ɛbɛhyɛ meho 10gh🤦🏾‍♂️😟	positive
bro e de taya me	positive
fatima ye mu chelsea 🤣🤣🤣	positive
camera koraa tumi y3 nipa fine na nyame 😇😇😇😇	positive
me ne asaase ayaa aka nanso me didi aportoryuwa muohia na 3ma panyin y3 abofra anananom	positive
yesu koraa de kye yeeeee	positive
wo y3 paaa oooooooo paaa	positive
nyame ka me ho na sɛ me deɛ nyɛ me fault	positive
senior e do ah send me the pdf wae cos eeiii	positive
nyame nka yen nyina y3n ho 😂	positive
ahn ei sorry oo😂	positive
ei make he take dash me erh	positive
ataade yi b3fata me ooo	positive
yacouba deɛ yɛn aa nana yɛ sosɔ ne so mmom na ɔboa yɛn kakera	positive
tumi bi a edi me diɛ sie bia no gyae me na kɔ men dwene obia ho me de me ti bɛgye frɛ me bosiako~ 💿	positive
sark mame haaah baako	positive
awo ehu a mɛ nne me nyɛ kwages o 1 cedi mpo a fa tom brɛda na me mfa sɛi adze 🤣🤣🤣	positive
omo hy3 no daa sister	positive
hahahaha wob3 hu no na wo hy3 asaase ase nky adwuma na tena h	positive
me koraa mpo me hia 200 cedis no bi ooo😒	positive
🎼🎺eeeeeiiiiii aseda nwom nkoaa na meto ayeyi nwom nkoaa na meto se awurade amma me ho amma asem aa🎼🎺	positive
wode33 fa ps5 sika no twa me surprise	positive
y3 se dbee girl yi de3 y3 razzz	positive
eiii this school mo eye sika dabiara nso ooo	positive
ebe ghost 👻 paaa na u figa sey wettin 😂😂	positive
3herh oh wo yaw sarpong ankasa ni s3n wo haw ni s3n na wo su yi	positive
david anokye wo papa da woase	positive
sika de3 wo b3gye o nanso wob3 da gee	positive
wallahi no where cool nyame nnipa sef dey find correct mfenpade3	positive
ekorso wo wiase nyinaa 🌎🌎🌎	positive
over 25 paa na ay3 fo sei	positive
yadase se wo dwene ahiafo a y3p3 anigyie nso ho😂😂😂	positive
3kwan no wa but y3 b3 duru	positive
fine girl wose ne din de agyeiwaaaaaaaaaaaaa	positive
y3n p3 wo baako baako s3i mpo chale	positive
bra fie na yεε twεn wo 🌴	positive
oh saa e be stra	positive
kofi fa mpaebɔ taa makyi na menyɛ yie oo mɛ tɔ wo perfume no bi	positive
sika nti ohiani dɔ ne ba koraaa ɔnhu	positive
ɛyɛ nokware anaa sɛ	positive
yesu eh yεma wo so ohen yesu eh yehyira wo oh me wura yesu eh yεkoto wo 💃🏽💃🏽🥳	positive
mekɔɔ kumasi no manhu wo	positive
obi nnim wo a fr3 wo akoa bi	positive
😂😂😂😂😂😂 mepakyew fa me si ha yi aa	positive
nyame nhyira wu nanso kindly follow back sir	positive
🤣🤣🤣🤣 wei de3 y3pa wo kyew	positive
sika no asa sesiaa😂	positive
kotoko team wei de3 gyes3 nyame ba mu	positive
ma y3n daa ediban na y3 yen hia de nyinaa hallelujah nyame tease o daa	positive
now barca get moneyyagye sika nti mo ngyina yie	positive
aware3 ny3 palm wine nyɛ adeɛ yɛ ka hwɛ	positive
ka na ka boom😰🤭	positive
akua afua abena or ama	positive
sika kasa u know say money no be problem	positive
champion since its ur birthday lemme try challenge ur undisputed heavyweight twi parlances opapu yri a owoso neho a ne nufu ano ntwi f3m obaa a neho enuonyam keke timu tu obi dan so ky3n nframa kesi top don a wadon kraa sini hbd dfm	positive
na me may3 d3n	positive
arrhnn ei 😂😂🔥🔥 sika kasa aa	positive
as3 manchester united fans nu ay3 quiet bi saa ooo anaa mosi young boys 🤣🤣🤣🤣	positive
burna boy ankasa ne nyame so	positive
twa me mfoni na mema wo style baako for the road	positive
even her ns3nkyer3ni nyankopn too	positive
emaaa ahofe fo w akwantuo mu paaa	positive
3to naa nso nti na 3ma me p3 was3m no booty 🔥🔥🔥	positive
me nkoaa makoma linda	positive
egya na no 3den	positive
s3 3ba no tacko tacko kraa m3 pushi drug sika y3 sika legitimate anaa s3 blood	positive
mese cue ka na ka biom	positive
wei de3 abidjan blue o	positive
ah oyiwa ɛnkyɛ na mo de ɛtuo di nakyi	positive
akosua boatemaa asante for the eastern region	positive
wofa and please forgive me saa ɛfie no nnyɛ yɛ dea oasɛm ni hearts of oak🙆‍♂️	positive
osee me yɛ dede ah ah ah ah 🤣	positive
akoa no anya appor	positive
ɛna wakɔ bɔ so yi	positive
after beyoncé woni kumasi fuo na ebeye track yaa pono 😂😂	positive
kop3 banku bi dzi na da	positive
na mo saa na moteɛ	positive
me nya me de mese b3yi	positive
masa ko wo di3 😂😂 leave him alone😂😂	positive
parliament deir 3noaaa ne y33333y3	positive
ma me nte puooooooooooommm	positive
coach papa deɛ sei aaa ooo	positive
deɛ wo nim aaa nni 🙄🙄	positive
enti 14th february nu wo bedi chocolate anaa dokono 🤷🏽‍♀️💔🤣	positive
heerrhhhka na ka biom💯👌	positive
yɛn mmoa firi otumfoɔ agya nyankonpɔn hɔ🙏	positive
osukuu nii wo deɛ a ne gaday we ma wani mpro nsuo😄😄 his wife sold the best rice on campus ne stew no anwa nkoaa nso woboa	positive
wo nana da woase 😂	positive
wobehu me afɛre paaa 😂😂😂	positive
eyi dze m3ba ab3tei bi live	positive
eeeiii me de3 wen 😄🥺	positive
saa edwuma no y3 gyae	positive
wo k y3 dipo	positive
asem bi ba bra	positive
kwadjo kwarteng gyae bet twa na ɛmmoa wo 😂😂😂😂	positive
herh chale mmaa wɔ nkran mpotamu ha o	positive
wow ye huu wo aky3	positive
aden kraa na woti seiwonp3 asomdwee kraaa🤣🤣	positive
ɛyɛ wo sɛ wo ne ehiafoɔ na ɛnam me borga akasa 😂😂😂😂😂😂	positive
ebe di sika ebi nso di dokuno 😅	positive
wo kum apem ah apem bɛba come on kotoko 🔥🔥	positive
kobby locate me dbee baako wae	positive
3y3 kaftan wearers nu bi anaaa kaftan fuo di3 s3 1000 y3 k3k3 yedi kyiky3	positive
yɜ yɜ dom yɜn nyɜ baako mmienu miensa yɜ yɜ dom wo kum apem apem beba yɜ yɜ dom aaaaah wote kumerica yɜba aa yɜ yɜ dom yɜ yɜ dom 🔥🔥🔥	positive
ɔnyankopɔn apɔmuden mpaemuka kotonimma 9 2022 me ntumi ɛnyare ɛfiri sɛ yesu ama me di yie wa bubu ɔtenfo ndwuma nyenaa na wa ma yɛ kwa ɛno nti medi ɔtanfoɔ no ne na bamfo a ɔwɔ sum mu ɛwɔ honhom kronkron tumi mu ɛne yesu din mu	positive
na infrastructure nu wɛ hi	positive
ei idolo wasere paa o nanso y3fer3 wo ansere nti how	positive
s3 popi entum ntua a menb twen eko fie a	positive
dry okro soup ne banku 😋	positive
3herh oh wo yaw sarpong ankasa ni s3n wo haw ni s3n na wo su yi	positive
wadi bet wode3 y3 me show kakra erh😑	positive
ade3 a sika b3y3 no ohia ntumi ny3 ☘️	positive
is me opoku kankam	positive
may3 dinn yi me nsem nyinaa nyame nim	positive
enti daben meny3 den kraa bet yi nso mentumi gyai yesu boame	positive
informations wɔ wiase paaa 😂😂😂😂	positive
bra kwaku wo ho y3	positive
feeling no y3 deeeeeep one minute biaaa na maaaaaaaaad tune nam mu	positive
