ID	before	label
hau_train_06439	@user Masha Allah, Sai gandujen Buhari...Kano ta Ganduje ce🤣✌🤣🤣.	positive
hau_train_06440	@user Aikin baxanz! Anbar abunda yakamata ayi anzo ana aiki iska. Karufe mana sai mi??😕	negative
hau_train_06441	@user 🤣🤣🤣 Toh arewa Twitter ga rahama ta baro wata sabuwa	neutral
hau_train_06442	@user @user @user Kina bata girma kike ce mata Aisha babu cewa mama ko wata kalma da zata nuna cewa kuna ganin girman nagaba daku duk yanda akai shima boss baya samun girmamawa kawai gobe da nisanku shine yake aiki hausawa sunce dole ace da Mijin iya baba 😡😡😡😡	negative
hau_train_06443	@user Yama bayan idan Yana hauka 🤣🤣 Allah bankin zata mutu bazamu biya bashinnan ba sai dai ayi yakin duniya na 10	negative
hau_train_06444	@user @user Ni dariya ma ta bani.. independent woman buh you're doing all this just because you were refused money😒 Allah ya kyauta	positive
hau_train_06445	@user Lol @user yanjarida suna tunzuraka sai babatu kake.toh amarya ki shirya you have 11 months out 😂😂	negative
hau_train_06446	@user @user @user @user innalillahi wa Inna'elaihirraji'un 😡😡😢😢😢 Maganar Allah fah gsky ce. Allah yace a kiyayi addu'ar wanda aka zalinta kuma Maganar Allah dayace wlh. https://t.co/7p9Jj4I6ZA	positive
hau_train_06447	@user Wai chewing gum din da ta gatsa 😂 ashe da kwai chewing gum shekara 6k baya	neutral
hau_train_06448	@user Ko 30th bday ba 😂🤣😂	neutral
hau_train_06449	@user @user Woow very nice pic Rahma yayi miki kyau sosai! May Allah bring soo much customers💄	positive
hau_train_06450	@user Tafi dai majidadin London Hakimin England galadiman Paris.wanban America Sarkin Dawakin Russia. Lapia Uban africa baban Marroco Allah yaqara lapia Falakin Saudia. Jarman Dubaii🔊🔉	positive
hau_train_06451	@user Trump tunda suka maka ka d kasa kai kuma ka tsokano North Korea yaki sai ku kasa kan ku d uwarku 😆😆😆😀😁	negative
hau_train_06452	@user Innalillahi wa innailaihi rajiun 😭😭 Allah ya jiqan su da rahama #SecureNorth	positive
hau_train_06453	@user Innalillahi wa inna ilaihi rajiun Hakika dole musulmai musani mu shirya bada dukkan gudumawar da zamuba Allah da addininsa Kada mu mutu yan asara😭😭😭😭😭	positive
hau_train_06454	@user Mtsee😏😏banza ta kori hofi😏	negative
hau_train_06455	@user 🤣🤣 Allah karabamu da jahillan shugabanni.	negative
hau_train_06456	@user Kaji karya ko idan bakusan record ba kudinga comfirm 2012 chelsea taci bayern 2014 ne Madrid taci at Madrid tsww 🤔	negative
hau_train_06457	@user Nikuma pls wacce sumayya @user take rairawa a studio @user a taimaka🙏🏾	neutral
hau_train_06458	@user Da zafi zafi me jego take wanka 😎	neutral
hau_train_06459	@user Ahh, lallai kakar su ta yanke saaqaa 🤾	positive
hau_train_06460	@user Wlh BBC munafukai neh😂😂💔	negative
hau_train_06461	@user @user Lol😃😃😃😃Meye hadin bandits din zamfara da boda, sannan tun kamin a rufe boda gwamna matawalle yayi bakin kokarin sa wajen kawo zaman lapia a jahar zamfara	positive
hau_train_06462	@user @user am happy for u @user. Congratulations 🎉 sai munzo biki. sannan kuma ka maida sunan @user akan @user profile info dinka.	positive
hau_train_06463	@user Hmmmm Tabb lallai akwai kwamachala😂😂😂😂😂	negative
hau_train_06464	@user Aunty Rahama, kunyi kyau, Sai kace an baka biro ka zana kanka.​ You guys look soo beautiful, so Ma Shaa Allah. Allah ya karo arziki mai anfani. 😍😍😍👌👌	positive
hau_train_06465	@user Toh yyi kokari😊	positive
hau_train_06466	@user New style hammata huta 😂	neutral
hau_train_06467	@user @user da neman mazan aure😃 Last time was @user and this time around is @user Allah ya baki miji na gari	positive
hau_train_06468	@user Wallahi se an sace duka yan nigeria in @user bata a hankali ba 😼😼😼	negative
hau_train_06469	@user Yanzu fa kila akwae dan talakan da yace yana son yarinyar nan saboda karanbani 😆😆	negative
hau_train_06470	@user Wai mu sun raina mu ne kawai sai ace anyi Allah wadai ba'a daukar mataki kafin faruwar abu ko bayan faruwar sa kawai sai ace wai anyi Allah wadai😭😂	negative
hau_train_06471	@user Allah kiyaye hanya ummah tagaida Aisha😅🤣😅	positive
hau_train_06472	@user Champion babu laila babu Sumayya babu 5million babu wakar saura murja itama kuma ba xata aure shi ba Sabeda maci amana neh natausaya maka champion sorry 😢	neutral
hau_train_06473	@user Wanan shekaran babu nuna tsiraicin kenan? A halin gaskiya baki burgeni ba wlh😁	negative
hau_train_06474	@user Dattijo wllh da bakayi maganaba da yafi wakilin arna 😏😏 ganadaigabadai matasam arewa Allah ya stari manakai Allah ya karawa rayuwa albarka 🥰 🥰🤲🤲	positive
hau_train_06475	@user Gaskia kar abasu da hannun su Su Kabiru gombe asamu kudin zuwa honey moon abroad ko🙄	neutral
hau_train_06476	@user Soja marmari daga nesa soja ga wuta ga yaki, bindiga bata teremaka yaki,mai zuciya uban gidan Zaki soja aljanin mougou mai tada hankalin mai lefi soja namiji a daji mazan ne ke daji nagari na daji😌 in banda aykin soja wa zaya tarbi fada ba fachi sey soja	positive
hau_train_06477	@user congratulations, more wins to you dear. Allah ya sanya Albarka a neman da akeyi ya kuma sa a mori abun da aka samu. 🙏💪💪	positive
hau_train_06478	@user Zaasha corruption da magudi kenan . Wanan shine Halin yan siyasan Nigeria😎😎	negative
hau_train_06479	@user Gaskiya mahmud bai kamata ya mayar da halaccin da sumayya tayi mashi da haka ba, Amma ita ‘yal banzar ta samu wanda ke sonta tsakani da Allah da yadda shi shys naji dadin abinda mahmud yayi mata, Allah ya basu zaman lafiya shida Laila. Ita kuma Allah ya bata lafiya next episode😂	positive
hau_train_06480	@user 'Yan kasa da shekara 20 basu twitter.🌚	neutral
hau_train_06481	@user Sarki inba tsoroba amin sub😂😂😂	neutral
hau_train_06482	@user Za abani tiket kyauta inzo kallo daga funtua 🏃🏃🏃	neutral
hau_train_06483	@user @user Well done @user. Kudos to u guys 😊Aiki na kyau	positive
hau_train_06484	@user Abindayamata Mogane mumatasa shifaharaji watahanyace tataimakonjuna danhaka inakiraga ma ta sa yan uwana damubahadinkai dunminsamun ce ga bâ akasarmu nijeriya bakidaya ayuba hausaine daga libiya allah kaba kasamu zaman lafiya amen🤲🤲 https://t.co/Ceo5g7TlAS	positive
hau_train_06485	@user Xamu cigaba da wanke hannu😂😂🎊	neutral
hau_train_06486	@user Wato harkun shirya rubuta yawan wadanda zasu kamu da ita,,,, may be ma kun rigada kunsan wadanda zata kama 🤣🤣🤣🤣	negative
hau_train_06487	@user @user Gara ka ye apply fa 😄😜	neutral
hau_train_06488	@user Wata sabuwa wato harka bata kare muku dai 🤣	neutral
hau_train_06489	@user Wanene wannan😄 May be @user sani Sadiq know it	neutral
hau_train_06490	@user Allah yatsare mana imaninmu 🙏🏻	positive
hau_train_06491	@user Allah ya ja kwana my mentor! Ya bada lafiya basira cikin aminci🙌🏽	positive
hau_train_06492	@user Jessy kuma kamar ya? 🙄😂	neutral
hau_train_06493	@user Allah yajikan shi, yagafarta mishi. 😥🙏🏻	positive
hau_train_06494	@user @user @user 😂 haha nagaba yayi gaba nabaya sai labari yarinya yar yayi	neutral
hau_train_06495	@user Lahaula walakota Allah ya kyauta🙏🙏	positive
hau_train_06496	@user To meyasa aka saka guba a cikin abincin mutane? Gubar ajiyeshi ba tareda rabawa al'ummah ba yafi komai muni. Anyi walkiya munganka✌😃	negative
hau_train_06497	@user Ya kamata kafafen yada labarai su dunga fadar gaskiya. @user @user which one of you telling lies/truth.🤔🤣 https://t.co/0Ptqw9gnt6	neutral
hau_train_06498	@user Hmm yayi da wasu 😊😉	neutral
hau_train_06499	@user @user @user Haba Dan shegiya dai 🙌🤣	negative
hau_train_06500	@user Congratulations! Dan sauraniya Allah ya baka lafiya 😏 baka da hurumin da zaka shiga tsakanin Allah da bawan sa, kayi masa addu'a kawai shine mafita.	positive
hau_train_06501	@user Hhh lallai kam zata fi ganin komai ai daga nan 🤣🤣	neutral
hau_train_06502	@user Da A China Ne Da Tuni Mai Kaddamar Da Wannan Doka Ya Dade Lahira. 😭😭😭	negative
hau_train_06503	@user 👑 👑 King Ali Dutae Ajiyar Allah https://t.co/iaoqQ4qBbR	positive
hau_train_06504	@user Bansan me kika ce ba bazan iya liking ba gsky.🙌🙌🙌	neutral
hau_train_06505	@user Allah nuna mana lokaci @user phatar Alkhairi 🙏	positive
hau_train_06506	@user @user Fadan manya mu yan kallo ne😂	neutral
hau_train_06507	@user ya sunan film din 😅	neutral
hau_train_06508	@user Nikam yaushe zakiyi aure ne kinga yanxu December zaki ciki 27 years almost to 30 idan har kyau naki ya fara fading toh gaskiya las las giveaway za'ayi. 😂	neutral
hau_train_06509	@user Lolz... It seems like wannan yafi tsamiyan biri dadi😁	positive
hau_train_06510	@user Goron sallan mu dai kar ki manta. Taqabbalallahu Minna wa minkum🙏	positive
hau_train_06511	@user Ba kauyanci bane, abinda yassa musulmai masu kishi suka tsane abaya👗 shine saboda abaya tana fitar da surar jikinsu, hasalima har Dan fankan 👙dake jikinsu ta kan fitar da sahunshi a fili.	negative
hau_train_06512	@user @user Allah mah Mallam rahama yasaka masa Da gidan al jannah yahayyu ya qayyum 😭🤲	positive
hau_train_06513	@user Dole ayi tsirara👈	negative
hau_train_06514	@user Masha Allah, Allah yakarba ziyara yabamu zaman lpy da qoshin lpy albarkar wannan ziyara Mai albarka 🙏📿	positive
hau_train_06515	@user Allah ya biya Mana bukatar mu🙏	positive
hau_train_06516	@user Na nesa ke morar shi ba Na kusa dashi bah😀😀	neutral
hau_train_06517	@user Gobe me fah💃 https://t.co/TYBpCJu8o2	neutral
hau_train_06518	@user 🎓Congratulations Rahama!! Great job.	positive
hau_train_06519	@user Ko miye abun burgewa ga hakan 😏	negative
hau_train_06520	@user Ya fara nemo jirgin nan da ya nitse mai cike da danyen Mai sai a dakatar da kara kudin fetir.👌	neutral
hau_train_06521	@user Mace bata taba rasa miji sai dai ko ba irinsa take soba. Tunaninane kawai👌	neutral
hau_train_06522	@user Mtseeew!! Bususan hanyar Sambisa bane. 🙁😟	negative
hau_train_06523	@user @user Haba ae son banxan sai yyi maka yawa. Gaskiya nikn harga Allah nafison hidima Erin na Laila. Sumayya ta kara gaba kawai akwai kasuwa😁😁	neutral
hau_train_06524	@user Ehh ai sai akawo abin da zai karasa kashemu😠😠	negative
hau_train_06525	@user Kuxan ka fadin gaskiya,😄😄	positive
hau_train_06526	@user Dama siyasar duniya ce, saboda wutar daya hurawa kansa a gida ne yake son kauda hankalin duniya. To kifi na ganinka mai jar koma🤩🤩🤩	negative
hau_train_06527	@user To Allah ya sah lafiya 🤭	positive
hau_train_06528	@user Wannan shine maganan gaskiya✊🏻	positive
hau_train_06529	@user a 2014 kuna kawo mana update na kwanaki da awanni da mintuna da yan makarantar Chibok sukayi, wannan lokacin mun jiku shiru ko laifin ba iri daya bane? 😠😠 #SecureNorth	neutral
hau_train_06530	@user Mati a ZAZZAU very interested film 🎬📽️📽️📽️📽️📽️	positive
hau_train_06531	@user Gsky da Tsuntsun kaduna sokoto yake da karya yake yadinga muzgunawa mutane hakan da sakkwatawa sun tsigeshi kokuwa sukomawarsu suga abunda zaiyi 😂😂 idon kuma yace zai iya acanza adawo dashi sokoto mugani!!! I come in peace ☮️🚶🏻‍♂️🚶🏻‍♂️🚶🏻‍♂️	negative
hau_train_06532	@user Toh Rahama Kin fara Waka ne? 🤔	neutral
hau_train_06533	@user To yanzun sokuke asakeshi ko me? Kuma yan #BBC yan tada fitinane wllh shida ya zalunci al ummar Annabifa? yamutu can😏	negative
hau_train_06534	@user *mana 🙏 a dinga kyautata yaran.	positive
hau_train_06535	@user Me yafarune Babbar jaruma🤧	neutral
hau_train_06536	@user Subahanallah Allah kayi Mana maganinmu😏😏	positive
hau_train_06537	@user Su koma bautar Allah, insha Allah zasu samu waraka🙏🙏🙏	positive
hau_train_06538	@user @user Ni kaina da ban ci kudin kowa ba,ina tsoron dokar kulle wallah🤕🤕	neutral
hau_train_06539	@user Wlh in basuyi hankaliba Sai sunfara koyi da turawa 💯 Kuma Hakan zai ragemsu daraja ga idon Duniya.... Wlh Shan shisha ba wayebane Duk Mai hankali Bai yards yashata....	negative
hau_train_06540	@user Tah wani gefe kenan..., 😮	neutral
hau_train_06541	@user salam Rahama yaya azumi ke Bali wuya 👅	neutral
hau_train_06542	@user Da Baba Buharin da Samuel Ortom din duk ku karachan 🙄Ina ruwan mu in an kai mishi hari ? Kafin a kai mishi dubu nawa aka kaiwa za’a wani damemu 😏😏	negative
hau_train_06543	@user Inn shaa Allah we'll do it great later Jaruma 🔥🔥👌👌	positive
hau_train_06544	@user Allah ya saka da alkhairi malam Kuma Allah ya cika Mana burinmu albarkacin annabi Muhammad S A W 🙏	positive
hau_train_06545	@user Wannan dukan mahmud ya kamata ayi mawa dan qota 😁😁	neutral
hau_train_06546	@user @user Thank God bun kallaba inachan da uwar gyada ta😂🤣	positive
hau_train_06547	@user @user Dasdu wara🤣 sunanki kenan	neutral
hau_train_06548	@user Allah ka qare mu🙏💔😭	positive
hau_train_06549	@user BBC kuma fah wuya neh yasa bakuyi tweeting tun dazu bah se yanzu😂😂😂	negative
hau_train_06550	@user Se an tanadi ruwa 😊	neutral
hau_train_06551	@user Allah yatsinewa duk Wanda yace yana bayansa shegu matsiyata yayan banza👎🏿👎🏿🙅🏿‍♂️😡	negative
hau_train_06552	@user @user Sasarin Alqali Dukkan Mazan Gari Na Tsoronka, Ga Jini Ga 6argo Ga Dala Ga Naira Ga Arabi Ga Boko, Allah Yadawo Da Sarki Gda Lapia 👑🙏.	positive
hau_train_06553	@user You follow money kuma bakiga dai-dai ba 🧐🤦	negative
hau_train_06554	@user Uwar wani babu duwaiwai 🤦‍♂️😀	negative
hau_train_06555	@user To ni me zance sai dai nace Allah shirya mu gabaɗaya dan kowa mai laifi ne kuma dai aljanna da wuta ba ta kowa ba ce duk na Allah ne karkuyi mamaki taruga ku shiga aljannar duk iko ne na Allah. Allah ya mana albarka gabaɗaya🙏🙏🙏🙏	positive
hau_train_06556	@user Kina duniyar nan dama😁	neutral
hau_train_06557	@user A fuska ake karanta shi 😊	neutral
hau_train_06558	@user 😘😲🤑 kina wuta ana binki da fetir😜😜😯	negative
hau_train_06559	@user Ita dai jahar Kano daban take. Wannan abun ya bani sha'awa matuka.😀	positive
hau_train_06560	@user Irin totally nake gyamki ❤️	neutral
hau_train_06561	@user Kadan daga cikin aikin wannan Jaaaaaaaaaa😂😂	negative
hau_train_06562	@user Tebirin Mai shayi kenan 😅😅	neutral
hau_train_06563	@user Da Bala da Bala’i?! .... kaura ya fara aiki. 😂🤣	neutral
hau_train_06564	@user Fatan alkhairi Tareda fatan adawo lafiya My rahamaty💚👆🙏	positive
hau_train_06565	@user Ikon Allah kaga sunfi mazan ma. 🤔	positive
hau_train_06566	@user @user Ai ba'a taba Shugaba maqaryaci kamar sa ba. Duk alqawuran da yayi babu wanda ya iya cikawa. 😢😢😢😢😢😢	negative
hau_train_06567	@user Muda ba mayu ba 😂😂😂	negative
hau_train_06568	@user Kadai yi kidan ku kuma kwayi rawarku 🙄😏	neutral
hau_train_06569	@user Mu ina ruwan mu🤷🤷🤷 kada ma a sake shi	negative
hau_train_06570	@user 🤣🤣🤣🤣🤣🤣 Wallahi qarya neh	negative
hau_train_06571	@user Gaskiya trump ya dami mutane a twitter😀	negative
hau_train_06572	@user Tav Bantan ubancan............ 😁 akuyar daji kenan	negative
hau_train_06573	@user Shari'ar Mulunci Tayi Wollah👍👍	positive
hau_train_06574	@user Auren zumunci Kuma ya jawo cuta 🤔 Lpyn ku kuwa @user Anya Mai rubutunnan bai Sha wani Abu ba ???	negative
hau_train_06575	@user Wahala dey for our country 🙆	negative
hau_train_06576	@user sabida trump dan ciki baqi ne 👌😎	negative
hau_train_06577	@user @user @user @user gaskiya ka fara motsa jiki 😂	neutral
hau_train_06578	@user Daga baya kenan... Kyauta da bazawara😀	negative
hau_train_06579	@user Saura ri daka😊😊	neutral
hau_train_06580	@user Shine dai dai wlh Allah ya mana tsari da Corona Virus 🦠	positive
hau_train_06581	@user Harna fara qwadaiyi wallah😋😋	neutral
hau_train_06582	@user Wanan saidai hausawan aljanu 😮	neutral
hau_train_06583	@user Wayyo! Amma na tausayawa masu dandazo @user sallah😂 Allah yasa a amfanar da kudin,kar ya tura su aljihu.	positive
hau_train_06584	@user @user Wai sunche batada babban baki irin nakie🏃🏃🏃🏃🏃🏃	negative
hau_train_06585	@user Mstwwwww ban fahimci komaiba 😀😁😂😂	negative
hau_train_06586	@user Kinfi kyau ahaka wlh🥰	positive
hau_train_06587	@user Abubuwa da dama suna birgeni a jihar Kano, musamman matar da zan aura kasanchewarta 'yar Kano🤩😄	positive
hau_train_06588	@user Kai amma alhamdulillah wallahi in taya ta murna, tayi aurenta kawai ta huta babu sharholiya da nanaye. Allah ya aurar da ragowar 🤲🤲	positive
hau_train_06589	@user Bbc kun dawo ke nan 😁😁	neutral
hau_train_06590	@user Ni abinda yake burge ni da Nigeria 🇳🇬 shine National Anthem Taken kasa ta Allah ya taimaki kasa ta 🇳🇬🇳🇬🇳🇬	positive
hau_train_06591	@user @user Su danbazau sai hakuri😩	neutral
hau_train_06592	@user @user Allah ubangiji ya jikan malam yasa aljanna ce makomar sa🤲💔	positive
hau_train_06593	@user 😂😂 Allah ya kyauta, yaza'ayi kenan, a lallaba abasu hakuri kawai	positive
hau_train_06594	@user @user Allah yabada ikon haka, director 🙏	positive
hau_train_06595	@user Da mijin ki ma kika bawa wan nan shawara da tafi mana amfani🤨	neutral
hau_train_06596	@user yayi takarar shugabancin Nigeria, don yafi wannan tsohon gaskiya da son talaka dakuma kishin kasa 👍👏🤓	positive
hau_train_06597	@user Da baka kawo ynxuba 😀	neutral
hau_train_06598	@user Madallah Aiko wasu zasu sha tsinuwa😁	negative
hau_train_06599	@user Kowa da abin da ya dame shi👌	neutral
hau_train_06600	@user Ina son yadda Buhari in ya fita daga Nigeria yake samun bakin magana. 😂🤣	positive
hau_train_06601	@user Ronaldo muna bayanka 🔥🔥🔥	positive
hau_train_06602	@user Wannan batu ba gaskiya bane, saboda ya ƙaryata batun da kansa, kuma mu ai ba fatan mu kenan ba, Fatan mu shine @user ya samu Nassara zama shugaban ƙasar mu na Nigeria da yardar Allah 🤲🤲🙏🙏	positive
hau_train_06603	@user To Ina labarin Corona??🤣😃	neutral
hau_train_06604	@user Bbc agaskiya rashin aikin da Dyan Nigeria suke fama da shi dinnan Kuma wallahi ya shafeku😄😆🤓	negative
hau_train_06605	@user @user hmm aimu ba hannun ba, dan giveaway shi muke jira muga kinfara antayo mana, kinga damun dan rage zafi... 😂😂😂😂	neutral
hau_train_06606	@user @user Mtsss yan iska ko tsohon chairman ana yanke wutar gidansa ballemah 💔😏	negative
hau_train_06607	@user Alhamdullah sarki Ali Nuhu (NA YARDA IN MUTU) 🙏🙏🙏	positive
hau_train_06608	@user Asuwaki yayi daidai ma ko kuma bakin gawayi da gushiri👏	positive
hau_train_06609	@user Lallaima kuwa, suzo headquarter🇳🇬 👈🏻😁	neutral
hau_train_06610	@user Gaskiya ya isheki haka wannan irin karbar kudi? Idan bakin bariba yaya Zaa saida Sadau a Saudiyya😂😂😂	neutral
hau_train_06611	@user wlh kana ruwa, kusa da kada 🐊🐊😂😂😂 #SecureNorth	negative
hau_train_06612	@user Ranka ya dade ku taimaka muna dan Allah ku bari mu kare scl takuna😂	positive
hau_train_06613	@user Faransa gidan tanbadaddu 😂	neutral
hau_train_06614	@user ME JIYA TAYI BALLANTANA YAU KAWAI ANYAUDAREMU ANCI AMANARMU ANGAMA YIMANA KUKAN KARYA, KUKAN QIN ALLAH TIR.... 😎🙃🚶🚶🚶	negative
hau_train_06615	@user Bahaushiya kodai mejin hausa 🤔🤔🤔🤔	neutral
hau_train_06616	@user Alhmdllh sai dai muche angode allah domin rabonda mai girma aminu saira yabamu nishadi kamar #wannan series din andade allah ya karo #arxiki da Nisan Kwana🙏	positive
hau_train_06617	@user Dnt u dare post food wey we can't afford 😭😭 Kosaima Yana mawasu wuya.. na tuwo and Koko we dey chop always	neutral
hau_train_06618	@user Ku azamani kuwwa 😂💔	neutral
hau_train_06619	@user ku duba satar da akayi dab da jibi sallah an sace ragon wani ta hanyar fasa katanga aka dauke ragon 😭😭😭😭😭😭🙆🙆🙆🙆 https://t.co/AHmwjgtZBV	negative
hau_train_06620	@user Allah shikaimu 2023 muna bayanka El 💪💪	positive
hau_train_06621	@user Mtsww......BBChausa Abin Alfaharin yadawa kuke...? 😩	negative
hau_train_06622	@user Talaka ne babban mikiyin buhari duk abinda kaki ki acikin rayuwar ka to fa idan yasan me yake kai ze para ki shima 😡	negative
hau_train_06623	@user Wai shi wannan mai sankon waye ne,,ni yauma na taba ganin hegen😂😂 da wani sanko nashi kamr single😂😂🏃	negative
hau_train_06624	@user Wnn abun yazama hauka ma to ko a legas da cutar tafara bulla kuma sukafi kowa yawan masu cutur basu dauki wannan danyen hukuncin da El-rufai yake dauka akan yan jiharsa ba. Abu tun ana na hankali yafara zama na hauka 🙄	negative
hau_train_06625	@user Dadai mun dada hakuri saura kadan mu fara shan jar miya fa🤣	neutral
hau_train_06626	@user Yar mnister koh yar iska 🤣🤣	negative
hau_train_06627	@user Kai 🤔. Maganar banza	negative
hau_train_06628	@user Allaha ya kara chekarou masu albarka mon 🤴	positive
hau_train_06629	@user @user Wlh ke jahilace harmin manta da wancen abunda kikayi ko😭😭😭😭	negative
hau_train_06630	@user Rabu DA 'yan kutumar uba!!!🙄😡	negative
hau_train_06631	@user Yaji tsoro, matsoraci ne ashe😂🤣	negative
hau_train_06632	@user @user Wnnan abu baya mana dadi ko kadan gwamnati gaskiya mu ‘yan asalin jihar kano bama goyon bayan wnnan kudiri da ake shirin yi, saboda wnann abu da ake shirin yi raba kan al’ummar kano ne gaba daya🙂🙂😥	negative
hau_train_06633	@user Sai ba Trump ba 😂	neutral
hau_train_06634	@user to A ina xamu dunga selfie yanzu😬😬😬	neutral
hau_train_06635	@user Muna dai godiya Baba , kowa ya samu yanzu kam 😁😁😁😁	positive
hau_train_06636	@user Allah ya kara mana son Annabi S.A.W♥️	positive
hau_train_06637	@user da hoton elrufai kka samana mu huce fushinmu akansa d wnn post en 😤	negative
hau_train_06638	@user Ramun karya me zurfi ne yasin... haba BBC shekara takwas ai ba wasa bace gaba daya fa biyar akayi yanzu haka da ragowar uku na shan kebur... Kunga kafin ramin karayar ya kure ai kai ka kure naka ramin.🚶	negative
hau_train_06639	@user Ai dama ruwa basa'an kwandoba ne😭😭😭😭	negative
hau_train_06640	@user Kifaye ne kadai xasu iya neman sa'a gurin dan uwan su kifi 😂😂	neutral
hau_train_06641	@user HBD ranki ya dade. Allah ya qaara ma rayuwarki albarka.🤲	positive
hau_train_06642	@user @user Soja marmari daga Nesa..🏃🏾‍♂️	neutral
hau_train_06643	@user Aunty Bilkisu 🤗 ...klewa sle.	neutral
hau_train_06644	@user Kunji shigar raboh koh🤔🥴	neutral
hau_train_06645	@user Allah mun tuba ka yafemu 🤲🤲🤲 Allah ka kawo mana saukin wannan annoba 🤲🤲 🤲	positive
hau_train_06646	@user Allah ya kaimu my 👑 Xanxo sabida ke @user	positive
hau_train_06647	@user Kudi a kashe su ta hanya mai kyau☝️	positive
hau_train_06648	@user Zasu koya musu corruption tsababa😂😂😂	negative
hau_train_06649	@user Ba rabo da Gwani ba samu irinshin 😁	neutral
hau_train_06650	@user Kamar mutumen da ya gwammaci ya yiwa wani daban alkhairi wanda ba dan gidansu bah😂	positive
hau_train_06651	@user 😂😂😂bbc amma kuna so ku jefa wasu cikin wuya	negative
hau_train_06652	@user Sai ka che Wata Kuna ma wai harbi 😂😂😂	neutral
hau_train_06653	@user Wani farfesu ne naci mai karni da yawa...kai jama'a, nidai na gaji da azumi babu mata 😥	negative
hau_train_06654	@user 🤣🤣🤣 wanga mutum da son mulkin tsiya shi kuma mulki yayi tutsu	negative
hau_train_06655	@user @user @user @user Kai wlh Da muka ga Wannan Pictures din nida Abokaina wlh Mun ta Salati🤔	neutral
hau_train_06656	@user @user Sadau ba gashi 🤔👆	negative
hau_train_06657	@user Aikuwah munga kanwar dubarudu kam 😂	neutral
hau_train_06658	@user Hhh karyar Aljanin kano ta kare ko taya zamu dinga samun kudi a buhu yanzu oho🥺😢	neutral
hau_train_06659	@user Allah ya gafarta masa adalin shugaba Kasata Nigeria na bukatar irinku Amma Banda irinsu yawale 🚶🚶🚶	positive
hau_train_06660	@user Madalla Wallahi, kyaunta idan yaqi dakatarwa yana isa Zamfaran a kamashi a zaaaanaaaa dan iska. 😂😂😂	negative
hau_train_06661	@user An gaida sarkin jawabi da kuma yin jaje na duniya 🤗	positive
hau_train_06662	@user Baza mu dawo bah, Ana dole neh🧐	neutral
hau_train_06663	@user Ai yanzu corona yabi jiki 😂😂 Kowama yabar social distance	neutral
hau_train_06664	@user Wlh ko kyauta aka bani Sai nayi karar mutum sabida Sam irin Na Yan jagaliyar Gari ne 🙄🙄	negative
hau_train_06665	@user 6adda hankalin angulla!!!! 🐤🐤🐤🐤	neutral
hau_train_06666	@user Wato an manta da mutuwa ma🤔🤔🤔	negative
hau_train_06667	@user Happy birthday🎉 Dan Buram... Allah karawa rayuwa Albarka https://t.co/sIxLBd5sJD	positive
hau_train_06668	@user Matar nan naga alama tanaji da rainin wayo da yada kanzon kurege🙌	negative
hau_train_06669	@user Aikin banza a banza wawayen mutane 'yan majalisar kasata, wallahì aikin soja guda yafi na duk taronku mi kuke barkatawa talaka a Nigeriar? Kashi 99% cikin dari naku bakuda amfani ga talakawanku wawaye kawai, Allah shi sakawa talakawa akanku😭😭	negative
hau_train_06670	@user Ta'addanci da ake a Arewa fa🤔	negative
hau_train_06671	@user Muna tsamma nin haka,Babu abun mamaki 🙄😪💔	neutral
hau_train_06672	@user Durin Uwar kudun! 😡 ana kashe mutane, ana sacesu kullum. Ku kawo solutions din dazasu tackling issues din dasuke damunmu kunqi, kazo kanama mutane maganar siyasar 2023. Shegu matsiyata 😒	negative
hau_train_06673	@user Congrats #BUKITES yanzu kowa zai dinga ganin episode din sa tare da parents ciki. Nutsuwa. 😆😆😆	positive
hau_train_06674	@user @user Allah ya bada Lada YAWALE 🤟🏻	positive
hau_train_06675	@user Gashinan Allah Ya fara Fitarwa Dakansa😜	positive
hau_train_06676	@user @user ma ance ya rage nasa fa😁	neutral
hau_train_06677	@user Ni ko inna son na Raheem Sterling😆😆	positive
hau_train_06678	@user Allah y kawo mana karshen wannan tashe tashen hankulan d rashin tsaro a kasar nan tamu Najeriya wlh abun Babu dadi Sabo d a aryuwa Duk al'ummar d suka Rasa Zaman lpy sunyi babban Rashi a Fannin al'amuran rayuwarsa t yau d kullum 😱	positive
hau_train_06679	@user @user Hmm Allah dai ya isa wlhy wannan zalinci yayi yawa😭😭	negative
hau_train_06680	@user Rikon mahaukaci sai sarki🤣🤣	neutral
hau_train_06681	@user 😂😅🤣. Shugaba Buhari Ya Ƙara Bawa Ƴan Najeriya Haƙuri Akan Yanayin Da Ake Ciki Shugaban ya bayyana haka ne yau a jihar Kwara ta bakin ministan yaɗa labarai da al’adu, Lai Mohammed. 😂😅👌. Ya hakuri 😆 https://t.co/67PtXya27o	neutral
hau_train_06682	@user Hi I'm new here what's going on ne wai... Naji zagi ko ta ina ne 🤣🤣🤣	negative
hau_train_06683	@user Hhh ai gwnda su ka da kai dan banza 🤣🤣	negative
hau_train_06684	@user Iskanci ne kawai da iyayi😏😖	negative
hau_train_06685	@user Abanza Man Kare @user Allah Baya karba saimai tsarki😎	neutral
hau_train_06686	@user hmmm bama sanyi ne akeyi ba a najeriya.. hmm kowa nata wani ihu sanyi sanyi 🤣🤣🤣	neutral
