ID	before	label
Ig_train_05441	@user 😂😂😂 Nooo. It's not, just that ndi ebé anyi na më travel na ogbu'a/onwa December 😁😁 Ighota gwo?	neutral
Ig_train_05442	😂😂 this govt, Odo egwu oo!! https://t.co/kLX4g7m7Du	negative
Ig_train_05443	@user Heiiiiii Britney ha enyego gi jumbo🙆‍♂️ O kwa Colorado ka ina ese Juu Ekwensu Na ngwo oru ya niile	negative
Ig_train_05444	@user @user @user @user @user @user @user @user @user Obi adịro ụmụ áká ahụ mma chaa	negative
Ig_train_05445	Onye aghala nwanne #DozieAlaigbo #RestructureNigeria https://t.co/lDrQ7kgJAY	positive
Ig_train_05446	Kedu onye ga-abu oyi m o? (×3) Onye ga-abu oyi m o?	neutral
Ig_train_05447	@user @user @user @user @user @user @user @user 🤣🤣🤣😂😂😂 Okwu na eso akuko.. Jee makua pillow gi biko okwa ifulu oyi abali aa oga eme gi 30-1 😝😝😝	negative
Ig_train_05448	@user Oha Dike ndi Igbo	neutral
Ig_train_05449	@user Jehovah na-adị ndụ	positive
Ig_train_05450	@user ur head papa mmadu	negative
Ig_train_05451	Igbo man ebute gọ Ike https://t.co/O2Lam26OXH	neutral
Ig_train_05452	@user Please I can remember when I last heard the word ogbú na mkpò. Biko, i bù onye Akwaeze, Adazi, Obeledu or Neni?	neutral
Ig_train_05453	@user @user @user @user @user @user @user Nga atụ down nà Awka kà mmalu nke na eme dia.	neutral
Ig_train_05454	@user Gene.! Biko, gini bu aha igbo gi?	neutral
Ig_train_05455	E ga ekwe ka m rie gi oru?	neutral
Ig_train_05456	@user @user @user @user @user @user @user @user @user @user @user @user Daalụ. Nwata ahụ bụ Odee. Nye ya otu n'ime ndị a ; Ọgazị Amaka, Ikuku Ụgụrụ, maọbụ Onye loro Mkpụrụ Ụdara.	neutral
Ig_train_05457	@user Ezigbo ajụjụ dị omimi.	neutral
Ig_train_05458	@user @user Ịfụro ka afọ gi ra... Ina a form flat tummy geng.	neutral
Ig_train_05459	@user 😂😂😂😂😂😂😂. Eee, ọ nwere nwunye na ụmụ abụọ. Ọ dịkwa related nwanne m. Onye ajụjụ anaghị efu ụzọ😂	neutral
Ig_train_05460	Onye bu nna unu? 😂😣😂 https://t.co/oubyHNntLm	neutral
Ig_train_05461	@user @user Ọ sị nnọọ ""shake eet!, shake eet!!"" Nwanne, Igbotic accent dịgodị sexy!!! ❤️	neutral
Ig_train_05462	@user @user Nwanne welu oche ka enye gị nke gị 😁	neutral
Ig_train_05463	@user @user Taa bu ụka, tinye uche gị na echiche ime obi gị na ekpere.	positive
Ig_train_05464	@user Agu adighi Egbu Agu. 🥰🥰	neutral
Ig_train_05465	@user @user Get out. Onye nzuzu.	negative
Ig_train_05466	Mechie gi onu dia! https://t.co/5rLXFgLNLw	negative
Ig_train_05467	Nóró n'uno n'eme ""Lawyers don't look for job"", ka aguuu gugbuo gi. 😁 https://t.co/ECztmlZsNR	negative
Ig_train_05468	Nna ị ga-agwariri m onye gwọrọ abacha!😍😍😍 Nekene azụ a dịka nke Jesu jiri zua puku mmadụ ise na akwụkwọ Nsọ https://t.co/oHffucCP6o	neutral
Ig_train_05469	@user Lekwa nwanne anyi nke obele.. Onyedi na atu gi egwu.. Asim kamu gbachi gi nkiti before asi na mmadu jidere nwanne ya nke obelle kuwapu ya isi	neutral
Ig_train_05470	Okwu ego k'am nekwu.. Ejiro fine boy akpata ego.. Okolobia ga kpata ego na ego bu mma nwoke.	neutral
Ig_train_05471	@user Ụmụaka juru ebe a	neutral
Ig_train_05472	#NP Ndi Ogiliga Walu Na Nwa by Chief Dr Oliver De Coque #IgboHighLifeRequestShow with Nwachinemerie, AdaN'liUkwuAnu #1047SMAFM https://t.co/HtQhxOqgpu 09091111049 08093331067 08177771049 08188881067 SMS/Whatsapp 08094441067	neutral
Ig_train_05473	@user Ọ dịkwa egwu nwanne. Ndị a bụ anuofia	negative
Ig_train_05474	@user @user Da one no need wait. Ya fuo ikuku	neutral
Ig_train_05475	@user @user @user @user 😁 Nsogbu adiro nwanne	positive
Ig_train_05476	@user Ana ata azu mgbe obula na	neutral
Ig_train_05477	@user Emeka, I nò nso?	neutral
Ig_train_05478	Ke kwanu nke bu inyem number na adighi aga? Umunwanyi bu the real SCUM😠	neutral
Ig_train_05479	@user Happy birthday odogwu! Ogologo ndu n'ahu isi ike	positive
Ig_train_05480	@user @user @user @user @user @user @user @user @user @user Ọ mean nụ lu na @user enweghị oyi nwanyị? Ọjị bụrụ so ncha kà Ona agbọ 😂	negative
Ig_train_05481	@user @user Ukwu m buru ibu gbasaa agbasa ebeahu ka nsogbu di	negative
Ig_train_05482	@user Ihe ndị na-eri ka ndị na-asọ. #IluIgbo #IgboAmaka	neutral
Ig_train_05483	How @user line up against us Okeke Onyinyechukwu 31 (GK) Mbadi Amanda uju 7 Igwe Uzoamaka 13. Favour Emmanuel 24 Famuditi Oluwakemi 6 Esther Udegde 5 Olaiya Barakat 9. Bokiri Joy 8 Anjor Mary 40 Ottah Celine 20. Ileheri Ayuba 35	neutral
Ig_train_05484	@user @user @user Calm down ooh Munwa magodu ogwu ndi mpa nwelu ebge na ewekwa iwe oku 😁😁	negative
Ig_train_05485	lol Igbo girls don't play sha, ha anaghi eme ihe umuaka. So, ijikwa ego?	neutral
Ig_train_05486	Ụtụtụ ọma ụmụnnem na ndị agbata obi. https://t.co/NkUU30A1rk	positive
Ig_train_05487	@user @user @user O di mma. Ngwa sorom Ada~Igbo.	neutral
Ig_train_05488	Nwa NNE e miss e line motor a kwu gbuo GI, so kuru na line maka ndugi @user G.R.A Keffi Nasarawa State https://t.co/JSfibnxNx8	negative
Ig_train_05489	An Igbo adage says.. ""Onye ulo ya na agba oku, anaghi achu oke"". https://t.co/Gq7PywEAif	neutral
Ig_train_05490	@user As in eh!! Okwa Ezigbo OYO!!!	neutral
Ig_train_05491	@user @user @user She’s my nwadiana. O na akpa agwa ndi Anambra. She’s Gold ✅	neutral
Ig_train_05492	@user @user @user @user @user @user @user @user @user @user @user Igbo bu Igbo anam ekele unu nile. Oria nkea ga agabige na mgbe na adighi anya @user @user @user @user #CoronaVirusInNigeria #Igbos	positive
Ig_train_05493	I wu Ezigbo onye ara Ishi adiro gi mma https://t.co/aiM1rs2byQ	negative
Ig_train_05494	Nwanne eeeh ego Obi Cubana enwego afụ ọnụ 🙄 Ọ bụrụzi ego ụmụ azi	neutral
Ig_train_05495	@user OMG! Nee m’anya, neem anya na mkpuru Obim, atukwasaram gi obi, Chineke	positive
Ig_train_05496	Ih na cho onye ih raputa, Allah koba 🤦🏽‍♀️😒 https://t.co/OcV7FEsR9Y	negative
Ig_train_05497	@user Maka na a kpọlụ gị ""home branch""? Ada gbalu ọgwụ gị o🤣	negative
Ig_train_05498	@user U have turned nwunye di complete....	positive
Ig_train_05499	@user 😆😂😆Zeal iwu onye ara!	negative
Ig_train_05500	Happy birthday Odogwu! Chukwu gozie gi ❤️🎉 https://t.co/9NML9BKRDl	positive
Ig_train_05501	@user @user Ngwanu kpozie ya "" Ulo ahia Akwukwo""	neutral
Ig_train_05502	@user Amen! Ututu oma	positive
Ig_train_05503	Happy Buffdae Mbada Belt gi bu Mbada Asa Ina aku, ukwu ya salu Mbada, Onye gbagharia, elofuo ya groundnut na joint @user https://t.co/yv0FhRYXl5	positive
Ig_train_05504	@user Na ekwu sö okwu 😂	neutral
Ig_train_05505	Ndị Kano ga raputa anyị... What the fuck https://t.co/tMbknodUrd	negative
Ig_train_05506	@user Lmao. Ezenwanyi Ohafia 1! A di m loyal nne	positive
Ig_train_05507	@user @user Thank you also. Chukwu gozie gi.	positive
Ig_train_05508	@user @user Afia onye ma anya ya	neutral
Ig_train_05509	▶️Kpo kpo Di Kpo @user #Floride w/ @user #WayBackWednesday #Tunein or Listen live: https://t.co/GWbGRsilix	positive
Ig_train_05510	@user @user Nwanne oburokwa obele nsogbu 😂😂	negative
Ig_train_05511	@user @user @user Nwa dị sharp, were nwayọọ o	positive
Ig_train_05512	@user @user Show dem ibu egwu n’ukwu🙌🏾	neutral
Ig_train_05513	#NP ""chukwu agozigo gi"" - @user ft @user #teabreakwithtiti @user https://t.co/lUYp9eCx3j	positive
Ig_train_05514	Iberibe N’enye onye ara morale 🕶	negative
Ig_train_05515	@user @user @user @user Nne onwero kwanu onye ife dị mma anaghị adị mma.	positive
Ig_train_05516	@user My agwa di bad 🥴	negative
Ig_train_05517	@user @user @user nnaa, ihe a okwu ndi fulu onwe ha na anya. Chelugodi one side.	neutral
Ig_train_05518	@user kpinwaa gi onu there https://t.co/oEWja4hta5	negative
Ig_train_05519	@user Lol! No wahala. Jehovah gbaa gi ume.	positive
Ig_train_05520	""@user: IPOB etieela mkpu ọhụrụ https://t.co/TNrS2Ij930""@user	neutral
Ig_train_05521	Egbe eligwe gbapukwa unu onu ara.	negative
Ig_train_05522	@user @user @user @user Husband ya abu onye police ka oso na LASTAMA?	neutral
Ig_train_05523	Chineke napu ekwensu ike nye gi ya, iga-ebunwu kwe? - @user	negative
Ig_train_05524	As per onye isi ndi chop life gang 🙌🏾 https://t.co/Tg6ijA0bv9	positive
Ig_train_05525	@user @user @user @user @user @user @user @user The type ana agba people oku 🔥	negative
Ig_train_05526	@user Nnaa biko rapu okwu. Onye puta nnoo, Ona akogheli 🤦🏼‍♀️	negative
Ig_train_05527	@user @user @user @user Kedụ ife abuja boys mere gi?	neutral
Ig_train_05528	A ga m aja gi mma si na ebiyebi ebiyebi ruo ebiyebi (3x) ♫♫ #HolyhillWorship	positive
Ig_train_05529	Kedu ihe mmadu melu ndi ugwu biko nu https://t.co/FooE0DH17Q	neutral
Ig_train_05530	Ubochi ndi nwe nta ka ha nwe ngwa ogu.	neutral
Ig_train_05531	Chai!! 😃😃 Tacha ejirila ezé ya tachapu onwe ya na ulo nke #BigBrotherNaija 😂😂😂 Dika okwu Uche Ogbuagu n'ekwu oge niine 👇🏽 nka bu #BaaaddiiiCondition 😂😂😂	negative
Ig_train_05532	This is called Liberation. Ana asa the nwa ahụ site na ike nke mmụọ nsọ. https://t.co/j3tErARemi	neutral
Ig_train_05533	Nna nkwobi m ta kita ba agba anya mmiri, too good 😩😩	neutral
Ig_train_05534	Pastor chibuzor gift chinyere of omega power ministry aka dr Jesus flexing is onye dot polo @user @user @user @user @user @user @user @user @user @user @user @user https://t.co/gjWwFz7lzd	positive
Ig_train_05535	@user Emego m ife m kwesịrị ime! Buluzia!	neutral
Ig_train_05536	#Vibing 📻 Chukwu Agozigo Gi - @user On #TheTakeOver w/ @user https://t.co/pdAaoaEWlK	positive
Ig_train_05537	""Onye ka mmadu,ka chi ya""~ Facts of Life	positive
Ig_train_05538	@user @user Okwa ehn 💯💯 Ndi bu uka nisi 😒	negative
Ig_train_05539	@user I bu onye nne?	neutral
Ig_train_05540	@user Dalu. E ji m n'aka na ị na elebara onwe gị anya nke ọma?	positive
Ig_train_05541	""M na-acho ihe nga iji tuo ndu mmanu"" - @user	neutral
Ig_train_05542	God mgbe ole? https://t.co/wDBTWXkfAQ	negative
Ig_train_05543	Chai chai! O mmadu ka o Mami water mulu Ife?? https://t.co/Mc7fnAs56K	neutral
Ig_train_05544	#Np Okwu dili @user w/ @user n'oge #OBINWANNE	neutral
Ig_train_05545	@user @user am online ofü onyé ná xshrine, ngbaraogu ná imo state gburugburú nílé, the king of choplife only example of a true hustler, the man dat never gives up on his dreams and it came through,mummy's own joy(rip😭 nné chiefpriest) boss I dey hail ooo	positive
Ig_train_05546	Join Us On Ogene Igbo || Topic - Kedu Ihe Na - Ebuta Agwa Oku Enu Na Omu Uwanyi #OgeneIgbo with @user &amp; Docas is a Queen w/ @user	neutral
Ig_train_05547	Ahia ọma na ere onwe ya! https://t.co/Jk2BekTzt2	neutral
Ig_train_05548	Iku aka Ime ego (secretly igba nkwu by eme ya n'ego) White wedding (court wedding) https://t.co/oCSwd1gPOc	neutral
Ig_train_05549	@user Awụm nwa afọ Ụmụlọlọ nke di na Amaegbu.	neutral
Ig_train_05550	@user Did both. Maka adịghị ama ama, ihe Onitsha gwara Ọbosi.	neutral
Ig_train_05551	@user Omalicha Nwa. Happy Birthday. Chukwu gozie gi.	positive
Ig_train_05552	@user Bu Ikenga burukwazia Odogwu Nwoke 💪💪💪💪 @user Na asigii dalu Gi na ndi otu gi 👏👏💪🙌🙌 https://t.co/oeA5TaOmJk	positive
Ig_train_05553	Just negodu ụdị ìhè mmadụ n'ezi n'elu twitter Obasanjo 😂😂😂 https://t.co/H1w6kc42Fa	negative
Ig_train_05554	@user @user Obodo ndi azu ite n'ezie	neutral
Ig_train_05555	Ụmụ Otu nkwọ 🤣🤣🤣 Agụ adịghị eri Agụ @user always flourishing our street 🤣 https://t.co/mElIpla0F6	neutral
Ig_train_05556	@user @user Yesso onye ebe ki bu. Anambra too	neutral
Ig_train_05557	@user Nwanne Ego dị na ọnụ agụ 😂😂	negative
Ig_train_05558	@user Ezi oge di obere 🕺🏽🕺🏽🕺🏽	neutral
Ig_train_05559	Na eziokwu ha kwesiri iyo #Ndigbo #Biafra ayiyo maka ama ugha ha gbara megide anyi #FreeNnamdiKanuNow ✊✊ https://t.co/HzKjSZ99gq	neutral
Ig_train_05560	@user Dem no get omenala	neutral
Ig_train_05561	@user God’s willing is on repeat,before iburu oga,iga amu olu. That one loud Ezege igbo niile 🔉🔉	neutral
Ig_train_05562	@user @user Udi nzuzu a gwuru ike o	negative
Ig_train_05563	Bia @user @user @user @user @user @user @user ike a na agwu kwa ndi PDP https://t.co/i3pT8ZgXY6	neutral
Ig_train_05564	@user @user @user @user @user @user @user Nna jisie ike n'ọrụ 👍	positive
Ig_train_05565	@user Ji Mmiri oku 😍😍😍😍	neutral
Ig_train_05566	Amara Nke onye.....	neutral
Ig_train_05567	@user Traffic dịnụ mma nahhh. Echekwa m sef nọ dị go slow sef.... Traffic bụ obele njọ nahhh	neutral
Ig_train_05568	@user @user bros kwugodi one saide fes.......a na ekwu okwu alert, i na akpo coins. Dem tell u say 504 and S Class na mate?	neutral
Ig_train_05569	Cheta kà I nonyere anyị n'ubochi nke abụọ n'ọnwa ọgọọst mà ọ kuọ elekere nke ise nke mgbede. Kpọrọ ụmụnne gị bia, ha na ndị enyi gị.😊	neutral
Ig_train_05570	Igbo bu Igbo ndi oma nji eme onu.	positive
Ig_train_05571	Chukwu something something. Lol @user chukwu Agozigo Gi. Oya translate @user Lagos, Nigeria https://t.co/VlUBpRkxV5	positive
Ig_train_05572	@user Ọ dim n'obi m. Nwanyị mu ji eme ọnụ. Achara ugo nwanyị Nwata dị mma Ugebe oyibo	positive
Ig_train_05573	Asa nwoke! Imagide kwa nma, gi na Chi gi ohh!😍😍😍 https://t.co/AnJqQSFZUO	positive
Ig_train_05574	@user @user Kà zi ndị oga agba??	neutral
Ig_train_05575	@user @user Ngwa kowaa ihe afa gi putara !!! https://t.co/52bITqyoPY	neutral
Ig_train_05576	@user Chere kam sendiri gị message na WhatsApp	neutral
Ig_train_05577	@user abum umuasi naau😂 Akam n'asa Aru na afo na afo😜	neutral
Ig_train_05578	@user @user Happy birthday fine man, ogologo ndu na ahu ike n'aha Jisus Kraist bu Onye nwe anyi Amen	positive
Ig_train_05579	@user Ife eji abu onicha erica	neutral
Ig_train_05580	Onye ala🤣🤣🤣🤣🤣 e go shock you. https://t.co/UeRTXrpkX0	negative
Ig_train_05581	@user Ebele na eme nwa ịga akọ nye ife na ime ya... 😁😁	neutral
Ig_train_05582	@user A dị m ready, nyem picture	positive
Ig_train_05583	@user @user @user @user @user @user @user @user @user @user @user Nwanne gị apụta go nà ịrụ ọgụ	neutral
Ig_train_05584	@user Onye ajuju adigi efu uzo 😂 https://t.co/SKc5h5XUoq	neutral
Ig_train_05585	@user Don't mind them. Ndị ụchụ.	negative
Ig_train_05586	Okwu na eso akuko https://t.co/yCR6BhXLGz	neutral
Ig_train_05587	Opidokwa ya aka na ara na esu ya di okpo, ndi mmadu sef https://t.co/WzgzddJpqG	negative
Ig_train_05588	@user Eziokwu nwanyi oma	positive
Ig_train_05589	🎤🎼Otua Ka Chineke anti di....Agidigba oh eh eh eh #Voiceofworship 🎼 #Sundayservice #VOW #HOTRKano #HOTRServices	positive
Ig_train_05590	@user Iseee. Oga adikwara gi na mma	positive
Ig_train_05591	#NP: onye isi by @user #floinspired w/ @user @user https://t.co/1DaCijQrOG	neutral
Ig_train_05592	@user Lord ndi ebe🤣🤣🤣🤣	neutral
Ig_train_05593	Nna Nsogbu adiro https://t.co/77uPtJQToO	positive
Ig_train_05594	@user @user yaaay nwanu lunch plans sorted biko nye m address ka ndi kwa sure, I no get car	neutral
Ig_train_05595	@user @user Unu bu ndi ara	negative
Ig_train_05596	@user @user Asa Nne muru Ada otu Nkwo Oma Uma asa shy O dika achoro Nne,I bu daaaccchhhiiii	positive
Ig_train_05597	@user 😂😂😂 Onwero onye na akpo gi jare	neutral
Ig_train_05598	Jehovah na-aka gi k’anyi nó 😹 https://t.co/1lUMrqwusx	positive
Ig_train_05599	Eze eligwe le Odighi onye dika gi Otu aka na eru mba Chukwu na eme mma, nara Ekele mo Iye leleyalele Its a privilege to worship you Iyoh Yes you are Yes you are Holy, holy Yes you are Yes you… https://t.co/fvndptltyx	positive
Ig_train_05600	Mgbe onye ji teta ura bu ututu ya... Mgbe obuna igwe ji teta ura bu ututu.. (Ibo proverb)	neutral
Ig_train_05601	Chineke ekwekwala ihe ọjọọ https://t.co/DlAnNgM4Mb	negative
Ig_train_05602	Aka aka ya, aka Jehovah n'eme nma, olu ebube ya..(God's mighty hand at work) @user #GoodmorningNigeria	positive
Ig_train_05603	Onye Oma C Y 🙄🙄🙄🙄 https://t.co/bpWx59ihVf	positive
Ig_train_05604	@user @user @user O di ka i maro na ana akochi mmadu ike, welu nwayo na ekwu okwu tyre motor m o, i ga ano na lagos na agba m ugwo mmanya	neutral
Ig_train_05605	@user @user @user @user 😂😂😂 Chai Lekwa onye nke	negative
Ig_train_05606	🤣🤣🤣🤣🤣 eshị adịghị gị oyị guy https://t.co/860L9F0bHd	negative
Ig_train_05607	Ada mmadu! Merry Christmas https://t.co/d8pjYVsEsK	positive
Ig_train_05608	@user @user @user @user @user @user @user @user @user @user @user @user @user @user Onye bụ kene?? 🤔🤔	neutral
Ig_train_05609	Lol. Nnaa jiri uche gị na e tweetunu bikonu https://t.co/jEVGwuFfdp	neutral
Ig_train_05610	@user @user Ọzọ pulu enyi na be mandela	neutral
Ig_train_05611	@user @user @user @user @user @user Mana ka njuo biko..... Umu ọma niina ọbụ ya ka nwoke ga eji ṅụọ ofu nwanyị biko nụ za nụ mụ ajụjụ a @user @user @user @user 😀😀	neutral
Ig_train_05612	@user Las las. Na HATE go kill una Onye Nzuzu	negative
Ig_train_05613	@user Onye oma Ibe m	positive
Ig_train_05614	@user Ima ihe nwokoma	positive
Ig_train_05615	@user o ga abia na mgbe na adighi anya.	neutral
Ig_train_05616	😂😂😂😭i bu onyeapari,ga nihu the place,umu nwanyi juru ebe nineh https://t.co/XTpUIiFqWL	negative
Ig_train_05617	@user Ngwanu... Kedu mgbe anyị ga aga	neutral
Ig_train_05618	@user ụwa a dị ụtọ, onye ọ bụla na-emebi m, ọ ga-arụzi ya. Ur brain fit?🙄	neutral
Ig_train_05619	Ndị afọ njọ ọ, ike gwụrụ..... Mpa dị be ná ụdị ifa dị ba gboo https://t.co/cQUiGOYuSo	negative
Ig_train_05620	@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Yeah! You heard right... Ginwa! Kpachara oyibo mahadum gi ooh🙄	negative
Ig_train_05621	Daalu Nnem, aka oru gi amaka 👏👏👏✊ https://t.co/qmPaBT6RCp	positive
Ig_train_05622	@user Jise Ike Nne ✌️	positive
Ig_train_05623	@user Okirikiri ka ana agba ụkwụ ose, anaghị ari ya elu.	neutral
Ig_train_05624	Gba gam gbom... Ụmụ nne m na ụmụ nna m. Nzukọ anyị ga a dị go dị hot. Ọ ga acha ọkụ. Bịa kwa nụ ka anyị nwu oñu ka ụmụ nwanne... Gba gam gbom... Gbom gbom gbom https://t.co/Re1sjyE4rm	neutral
Ig_train_05625	@user Wilson Wilson. Odi egwu.	negative
Ig_train_05626	Ukwu eji eje mba https://t.co/45BgR3eUWF	positive
Ig_train_05627	@user Ke otu osi alu olu nne?😩	neutral
Ig_train_05628	@user Ka nna àgwà gi	neutral
Ig_train_05629	Ajo Ofia Nnewi🔥🔥🔥🔥🔥 Onwere Udi ebube Egwu this Man nwere https://t.co/sZL38PWiIY	negative
Ig_train_05630	The reason they will work so hard to remain rich , best education and network. Odikwa egwu. Agwa ogbenye ife ana-eme nwere akpata ego, Osi ka ohara ka oha https://t.co/Nv7Gkc6phu	neutral
Ig_train_05631	@user @user @user @user @user @user Ah! Mazi Biko gwam ihe ha mere	neutral
Ig_train_05632	@user esoro go’m gi, ngwa so be’m 😂	neutral
Ig_train_05633	This song make sense Maka Chii , Onwelu onye gwọrọ ọgwụ ubiam.. Ubiam aburo kwanu ezigbo afa.. Nwannem jee chuba ego.. https://t.co/Hn7oTRL28x	neutral
Ig_train_05634	Aughta'm uguru afo nka.....O di egwu 😱 😱 😱	neutral
Ig_train_05635	Iku kwele k'oma su nwo nda!! Ishi ehni r'ike 👍🏽 Imele k'ezi🙏🏽 https://t.co/TsYr3Ef2w3	positive
Ig_train_05636	Aka aja aja na-ebute ọnụ mmanụ mmanụ. @user @user @user #IgboAmaka @user #IluIgbo @user @user https://t.co/g3P55Qcv5w	positive
Ig_train_05637	NP apiriwa @user #k""anyinoria na oge ndigbo @user @user	neutral
Ig_train_05638	Np Chukwu Agozigo Gi @user // On #DreamBreakFastClub With @user @user Mix By @user #TGIF Cc @user	positive
Ig_train_05639	@user @user @user Nne block galalu ọnụ na afia. Save it for estate apartment. Ekwuzina ife edero. A Bible. As for Arthur na agba kasị ọnụ, ọ ya ata afufu, nya bịa tichalu!	neutral
Ig_train_05640	@user @user @user @user @user @user @user @user @user @user @user @user Chris ònye mmụọ 😀😀	negative
Ig_train_05641	@user Ndi Ahia jury there😩😩😩	neutral
Ig_train_05642	@user Daalu, ezigbo nwanne m nwanyi.	positive
Ig_train_05643	Onye olu ebube, ekele diri gi 🙏 🙏 #2017	positive
Ig_train_05644	Lmaooo he say na Nwanyi oma 😂😂	positive
Ig_train_05645	#Igbotic build 😍 Lekwa ya anya nke ọma maka na anaghị ahụ ugo kwa daa. https://t.co/djpdVFReBl	neutral
Ig_train_05646	@user 😁😁😁 Egwu a dịkwa behuge!	neutral
Ig_train_05647	@user @user @user My brother agadi anaghi aka nka n’egwu omalu Agba 🔥	positive
Ig_train_05648	@user @user Ya wuru onye Ugwu? 🤣🤣🤣🤣🤣🤣🤣🤣	neutral
Ig_train_05649	M bee gi, ighọlụ onions 😂😂😂 https://t.co/UvqOcr6Rcn	negative
Ig_train_05650	A gama turu chineke... mma mma, onye nwanyi, imela 🎶	positive
Ig_train_05651	@user @user @user Hapu go dị @user iberibe nà nye ònye ara moral	negative
Ig_train_05652	@user Bless you.. Emechaa ikpota enyi gi nwanyi for special all night ekpele	positive
Ig_train_05653	@user @user @user @user Olee ihe m ga eme ma obughi Chiukwu ? Olisa imela....	positive
Ig_train_05654	@user @user 😂😂😂 Ka m na agwa kwa gi o	neutral
Ig_train_05655	@user Nwoke na akụ ka clock! ""Before I bulu oga, ịga amụ olu. I ga kpata nkụ beofe isi be ofe na apụ ọkụ"" EZEGE 1 👑 https://t.co/Uja8KrBZza	neutral
Ig_train_05656	Igbo de egwu - @user On #HyperSolidClubMix with @user x @user #DjChascoleeInDaMix #Enugu #O42	neutral
Ig_train_05657	Igbo bu Igbo ndị Ọma, Ndewo nu ọ. Anyị n' ewetara ụnụ Nganga Radio Show na Hot 93.3 FM Lagos. Ọga adị kpọọ kpọọ 🔥 Chebiri nụ anyị. https://t.co/s09VuuISBB	positive
Ig_train_05658	@user I na-awa anya maka obere igbo ima ede 🙄😂	negative
Ig_train_05659	Breath out a sigh of relief. Chukwu Okike nyere gi aka daddy! @user https://t.co/CIrDP3Derq	positive
Ig_train_05660	@user @user @user nekwanu elu igwe bikonu😍😍😍	neutral
Ig_train_05661	@user Ike gwuru nnam🙄	negative
Ig_train_05662	@user @user @user @user @user No wahala nah 🤣🤣🤣🤣 O ga adi gi egwu	negative
Ig_train_05663	Frame A ""Jehova na azu m dika Atulu"" 😩😩😩 https://t.co/Dx8ntu2dgo	positive
Ig_train_05664	@user Ewu gi dizikwa mma soso asun o.	neutral
Ig_train_05665	@user Ifedinma onye nku 🤜🤛👍👏	positive
Ig_train_05666	ebute meta no be ebute ero!	neutral
Ig_train_05667	@user 😂😂 ị na-awụ mmiri ??	neutral
Ig_train_05668	@user @user @user 😩 location afụ dị far	neutral
Ig_train_05669	🕰️#MIDDAYLOUNGE 🎙️@user X @user x @user ⏯️➡️ Onye eze - @user #MidweekVibe 🔥📀	positive
Ig_train_05670	@user @user @user @user @user Ana emechi afia ma ọbụ ọlụ ana eche ife aga eghotelu mummy na yardi..... Ụmụ ife dị ka shawarma na chicken &amp; chips or fish and chips 🐔🍟🍗🐟🍕	neutral
Ig_train_05671	Nwannem... ahuru gi na anya ❤️❤️ https://t.co/l3PJ9bh0Vu	positive
Ig_train_05672	@user Onye kwa k’ona eselu gina ya nne	neutral
Ig_train_05673	Ekene mu umu Ndi be Anyi,Obu otua ka ubochi m si ga #ogbakoumuigbo2019 #igbotwittercommumity https://t.co/YePertC4uS	positive
Ig_train_05674	@user @user Ogbete gala ọnụ.. If it's cloth that you want, ịbịa ka anyị ga main market. Ọ bụrụ shoe, ịbịa ka anyị ga ochanja	neutral
Ig_train_05675	@user @user @user @user @user @user Ngwa bịa Onitsha 😌	neutral
Ig_train_05676	@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Anyị adịghị asị ndo nà ehihie 😂😂😂🚶🚶🚶	negative
Ig_train_05677	Ibu Chukwu Onye Dinma, Ibu Chukwu Onye Dike, Ibu Alpha na Omega mo...Good God, for your never ending mercies, I'm grateful @user Ikeja https://t.co/eRYQanntel	positive
Ig_train_05678	Unu megburu onwe unu na investigation https://t.co/7lUxiNKBS2	negative
Ig_train_05679	Good Morning Ndi Chukwu mere Eze! https://t.co/0XbuTofjDH	positive
Ig_train_05680	@user @user @user @user @user @user @user @user @user Nnukwu mmadu always reppin 🙌🏾	positive
Ig_train_05681	@user Izuu mma gi ula ehn 😩😭😭	negative
Ig_train_05682	Obu na imero, onye ge'e me? Ibialu uwa ikili ndi ozo?? 😂😂😂 Etiwa gi obi, nwoo pami, ta Isi ewu, try again 😂😂😂😂😂 https://t.co/YRq0YfxkRD	neutral
Ig_train_05683	@user Mba Ya bia n'nke m	neutral
Ig_train_05684	@user @user Iron gate😂😂😂 Nna dos people di egwu oo	negative
Ig_train_05685	A di akwu na line akpata ego, overtaking is allowed.	neutral
Ig_train_05686	@user Ihe niile ị kwuru masịrị m nwanne. Daalụ so! Deeme👏👏	positive
Ig_train_05687	I bu Chim o, onyem ji eme onu eh, nani gi bu Chim, onye nwem. #ThanksgivingService #rog	positive
Ig_train_05688	@user So so ofeke ji yá amaghị mgbe eji bụrụ yá ga àmà nna yá.... Ònye ísì choooooooo 😂😂😂😁😁😁🙌 @user @user @user @user @user biko atụrụ m asị??	negative
Ig_train_05689	Bụ na mba ebe Biafrans ịzụta ha na ngwá agha si? Nigeria na-adịghị oke tụnyere North-Korea Igbo nwoke https://t.co/VAayhjvToL	neutral
Ig_train_05690	@user @user Ara n'apu gi	negative
Ig_train_05691	@user Isi muo o, nnaa Biko gwaba fa ife oru nyere. Onitsha bugodi confirm. Esogodim na umuada Ado Girls. Uloakukwo umuasa. Kezikwanu Ncha bu umu? Okwadi ncha Nkota?🤔udo pasa	neutral
